r,m,nu,rho,P
2.9250e-01,1.2724e-04,-8.2342e-01,1.2133e-03,1.9859e-04
2.9625e-01,1.3219e-04,-8.2341e-01,1.2132e-03,1.9858e-04
3.0000e-01,1.3727e-04,-8.2339e-01,1.2132e-03,1.9857e-04
3.0375e-01,1.4248e-04,-8.2337e-01,1.2132e-03,1.9856e-04
3.0750e-01,1.4782e-04,-8.2336e-01,1.2131e-03,1.9855e-04
3.1125e-01,1.5329e-04,-8.2334e-01,1.2131e-03,1.9853e-04
3.1500e-01,1.5890e-04,-8.2332e-01,1.2131e-03,1.9852e-04
3.1875e-01,1.6464e-04,-8.2330e-01,1.2130e-03,1.9851e-04
3.2250e-01,1.7052e-04,-8.2328e-01,1.2130e-03,1.9850e-04
3.2625e-01,1.7653e-04,-8.2327e-01,1.2130e-03,1.9848e-04
3.3000e-01,1.8268e-04,-8.2325e-01,1.2129e-03,1.9847e-04
3.3375e-01,1.8898e-04,-8.2323e-01,1.2129e-03,1.9846e-04
3.3750e-01,1.9542e-04,-8.2321e-01,1.2128e-03,1.9844e-04
3.4125e-01,2.0200e-04,-8.2319e-01,1.2128e-03,1.9843e-04
3.4500e-01,2.0873e-04,-8.2317e-01,1.2128e-03,1.9841e-04
3.4875e-01,2.1561e-04,-8.2315e-01,1.2127e-03,1.9840e-04
3.5250e-01,2.2263e-04,-8.2313e-01,1.2127e-03,1.9839e-04
3.5625e-01,2.2981e-04,-8.2311e-01,1.2126e-03,1.9837e-04
3.6000e-01,2.3714e-04,-8.2309e-01,1.2126e-03,1.9836e-04
3.6375e-01,2.4462e-04,-8.2307e-01,1.2126e-03,1.9834e-04
3.6750e-01,2.5226e-04,-8.2305e-01,1.2125e-03,1.9833e-04
3.7125e-01,2.6005e-04,-8.2303e-01,1.2125e-03,1.9831e-04
3.7500e-01,2.6801e-04,-8.2301e-01,1.2124e-03,1.9830e-04
3.7875e-01,2.7612e-04,-8.2298e-01,1.2124e-03,1.9828e-04
3.8250e-01,2.8440e-04,-8.2296e-01,1.2124e-03,1.9827e-04
3.8625e-01,2.9284e-04,-8.2294e-01,1.2123e-03,1.9825e-04
3.9000e-01,3.0145e-04,-8.2292e-01,1.2123e-03,1.9824e-04
3.9375e-01,3.1022e-04,-8.2290e-01,1.2122e-03,1.9822e-04
3.9750e-01,3.1916e-04,-8.2287e-01,1.2122e-03,1.9821e-04
4.0125e-01,3.2827e-04,-8.2285e-01,1.2121e-03,1.9819e-04
4.0500e-01,3.3755e-04,-8.2283e-01,1.2121e-03,1.9817e-04
4.0875e-01,3.4701e-04,-8.2281e-01,1.2120e-03,1.9816e-04
4.1250e-01,3.5664e-04,-8.2278e-01,1.2120e-03,1.9814e-04
4.1625e-01,3.6645e-04,-8.2276e-01,1.2119e-03,1.9812e-04
4.2000e-01,3.7643e-04,-8.2273e-01,1.2119e-03,1.9811e-04
4.2375e-01,3.8660e-04,-8.2271e-01,1.2118e-03,1.9809e-04
4.2750e-01,3.9694e-04,-8.2269e-01,1.2118e-03,1.9807e-04
4.3125e-01,4.0747e-04,-8.2266e-01,1.2117e-03,1.9806e-04
4.3500e-01,4.1818e-04,-8.2264e-01,1.2117e-03,1.9804e-04
4.3875e-01,4.2908e-04,-8.2261e-01,1.2116e-03,1.9802e-04
4.4250e-01,4.4016e-04,-8.2259e-01,1.2116e-03,1.9800e-04
4.4625e-01,4.5144e-04,-8.2256e-01,1.2115e-03,1.9799e-04
4.5000e-01,4.6290e-04,-8.2254e-01,1.2115e-03,1.9797e-04
4.5375e-01,4.7456e-04,-8.2251e-01,1.2114e-03,1.9795e-04
4.5750e-01,4.8641e-04,-8.2249e-01,1.2114e-03,1.9793e-04
4.6125e-01,4.9846e-04,-8.2246e-01,1.2113e-03,1.9791e-04
4.6500e-01,5.1070e-04,-8.2243e-01,1.2113e-03,1.9790e-04
4.6875e-01,5.2314e-04,-8.2241e-01,1.2112e-03,1.9788e-04
4.7250e-01,5.3578e-04,-8.2238e-01,1.2112e-03,1.9786e-04
4.7625e-01,5.4863e-04,-8.2235e-01,1.2111e-03,1.9784e-04
4.8000e-01,5.6167e-04,-8.2233e-01,1.2111e-03,1.9782e-04
4.8375e-01,5.7493e-04,-8.2230e-01,1.2110e-03,1.9780e-04
4.8750e-01,5.8838e-04,-8.2227e-01,1.2110e-03,1.9778e-04
4.9125e-01,6.0205e-04,-8.2224e-01,1.2109e-03,1.9776e-04
4.9500e-01,6.1593e-04,-8.2221e-01,1.2108e-03,1.9774e-04
4.9875e-01,6.3001e-04,-8.2219e-01,1.2108e-03,1.9772e-04
5.0250e-01,6.4431e-04,-8.2216e-01,1.2107e-03,1.9770e-04
5.0625e-01,6.5883e-04,-8.2213e-01,1.2107e-03,1.9768e-04
5.1000e-01,6.7356e-04,-8.2210e-01,1.2106e-03,1.9766e-04
5.1375e-01,6.8850e-04,-8.2207e-01,1.2106e-03,1.9764e-04
5.1750e-01,7.0367e-04,-8.2204e-01,1.2105e-03,1.9762e-04
5.2125e-01,7.1906e-04,-8.2201e-01,1.2104e-03,1.9760e-04
5.2500e-01,7.3467e-04,-8.2198e-01,1.2104e-03,1.9758e-04
5.2875e-01,7.5050e-04,-8.2195e-01,1.2103e-03,1.9756e-04
5.3250e-01,7.6656e-04,-8.2192e-01,1.2103e-03,1.9754e-04
5.3625e-01,7.8284e-04,-8.2189e-01,1.2102e-03,1.9751e-04
5.4000e-01,7.9936e-04,-8.2186e-01,1.2101e-03,1.9749e-04
5.4375e-01,8.1610e-04,-8.2183e-01,1.2101e-03,1.9747e-04
5.4750e-01,8.3308e-04,-8.2180e-01,1.2100e-03,1.9745e-04
5.5125e-01,8.5029e-04,-8.2177e-01,1.2099e-03,1.9743e-04
5.5500e-01,8.6773e-04,-8.2174e-01,1.2099e-03,1.9741e-04
5.5875e-01,8.8541e-04,-8.2170e-01,1.2098e-03,1.9738e-04
5.6250e-01,9.0333e-04,-8.2167e-01,1.2098e-03,1.9736e-04
5.6625e-01,9.2149e-04,-8.2164e-01,1.2097e-03,1.9734e-04
5.7000e-01,9.3989e-04,-8.2161e-01,1.2096e-03,1.9732e-04
5.7375e-01,9.5853e-04,-8.2158e-01,1.2096e-03,1.9729e-04
5.7750e-01,9.7741e-04,-8.2154e-01,1.2095e-03,1.9727e-04
5.8125e-01,9.9655e-04,-8.2151e-01,1.2094e-03,1.9725e-04
5.8500e-01,1.0159e-03,-8.2148e-01,1.2094e-03,1.9722e-04
5.8875e-01,1.0356e-03,-8.2144e-01,1.2093e-03,1.9720e-04
5.9250e-01,1.0554e-03,-8.2141e-01,1.2092e-03,1.9718e-04
5.9625e-01,1.0756e-03,-8.2138e-01,1.2092e-03,1.9715e-04
6.0000e-01,1.0959e-03,-8.2134e-01,1.2091e-03,1.9713e-04
6.0375e-01,1.1166e-03,-8.2131e-01,1.2090e-03,1.9710e-04
6.0750e-01,1.1375e-03,-8.2127e-01,1.2090e-03,1.9708e-04
6.1125e-01,1.1586e-03,-8.2124e-01,1.2089e-03,1.9706e-04
6.1500e-01,1.1801e-03,-8.2120e-01,1.2088e-03,1.9703e-04
6.1875e-01,1.2017e-03,-8.2117e-01,1.2087e-03,1.9701e-04
6.2250e-01,1.2237e-03,-8.2113e-01,1.2087e-03,1.9698e-04
6.2625e-01,1.2459e-03,-8.2110e-01,1.2086e-03,1.9696e-04
6.3000e-01,1.2683e-03,-8.2106e-01,1.2085e-03,1.9693e-04
6.3375e-01,1.2911e-03,-8.2103e-01,1.2085e-03,1.9691e-04
6.3750e-01,1.3141e-03,-8.2099e-01,1.2084e-03,1.9688e-04
6.4125e-01,1.3374e-03,-8.2095e-01,1.2083e-03,1.9686e-04
6.4500e-01,1.3609e-03,-8.2092e-01,1.2082e-03,1.9683e-04
6.4875e-01,1.3847e-03,-8.2088e-01,1.2082e-03,1.9680e-04
6.5250e-01,1.4088e-03,-8.2084e-01,1.2081e-03,1.9678e-04
6.5625e-01,1.4332e-03,-8.2081e-01,1.2080e-03,1.9675e-04
6.6000e-01,1.4579e-03,-8.2077e-01,1.2079e-03,1.9673e-04
6.6375e-01,1.4828e-03,-8.2073e-01,1.2079e-03,1.9670e-04
6.6750e-01,1.5080e-03,-8.2069e-01,1.2078e-03,1.9667e-04
6.7125e-01,1.5335e-03,-8.2066e-01,1.2077e-03,1.9665e-04
6.7500e-01,1.5593e-03,-8.2062e-01,1.2076e-03,1.9662e-04
6.7875e-01,1.5854e-03,-8.2058e-01,1.2076e-03,1.9659e-04
6.8250e-01,1.6117e-03,-8.2054e-01,1.2075e-03,1.9656e-04
6.8625e-01,1.6384e-03,-8.2050e-01,1.2074e-03,1.9654e-04
6.9000e-01,1.6653e-03,-8.2046e-01,1.2073e-03,1.9651e-04
6.9375e-01,1.6926e-03,-8.2042e-01,1.2072e-03,1.9648e-04
6.9750e-01,1.7201e-03,-8.2038e-01,1.2072e-03,1.9645e-04
7.0125e-01,1.7479e-03,-8.2034e-01,1.2071e-03,1.9643e-04
7.0500e-01,1.7760e-03,-8.2030e-01,1.2070e-03,1.9640e-04
7.0875e-01,1.8045e-03,-8.2026e-01,1.2069e-03,1.9637e-04
7.1250e-01,1.8332e-03,-8.2022e-01,1.2068e-03,1.9634e-04
7.1625e-01,1.8622e-03,-8.2018e-01,1.2068e-03,1.9631e-04
7.2000e-01,1.8915e-03,-8.2014e-01,1.2067e-03,1.9629e-04
7.2375e-01,1.9212e-03,-8.2010e-01,1.2066e-03,1.9626e-04
7.2750e-01,1.9511e-03,-8.2006e-01,1.2065e-03,1.9623e-04
7.3125e-01,1.9813e-03,-8.2002e-01,1.2064e-03,1.9620e-04
7.3500e-01,2.0119e-03,-8.1998e-01,1.2063e-03,1.9617e-04
7.3875e-01,2.0428e-03,-8.1994e-01,1.2063e-03,1.9614e-04
7.4250e-01,2.0739e-03,-8.1989e-01,1.2062e-03,1.9611e-04
7.4625e-01,2.1054e-03,-8.1985e-01,1.2061e-03,1.9608e-04
7.5000e-01,2.1372e-03,-8.1981e-01,1.2060e-03,1.9605e-04
7.5375e-01,2.1694e-03,-8.1977e-01,1.2059e-03,1.9602e-04
7.5750e-01,2.2018e-03,-8.1972e-01,1.2058e-03,1.9599e-04
7.6125e-01,2.2346e-03,-8.1968e-01,1.2057e-03,1.9596e-04
7.6500e-01,2.2677e-03,-8.1964e-01,1.2057e-03,1.9593e-04
7.6875e-01,2.3011e-03,-8.1959e-01,1.2056e-03,1.9590e-04
7.7250e-01,2.3348e-03,-8.1955e-01,1.2055e-03,1.9587e-04
7.7625e-01,2.3689e-03,-8.1951e-01,1.2054e-03,1.9584e-04
7.8000e-01,2.4033e-03,-8.1946e-01,1.2053e-03,1.9581e-04
7.8375e-01,2.4380e-03,-8.1942e-01,1.2052e-03,1.9578e-04
7.8750e-01,2.4731e-03,-8.1937e-01,1.2051e-03,1.9575e-04
7.9125e-01,2.5084e-03,-8.1933e-01,1.2050e-03,1.9571e-04
7.9500e-01,2.5442e-03,-8.1928e-01,1.2049e-03,1.9568e-04
7.9875e-01,2.5802e-03,-8.1924e-01,1.2049e-03,1.9565e-04
8.0250e-01,2.6166e-03,-8.1919e-01,1.2048e-03,1.9562e-04
8.0625e-01,2.6533e-03,-8.1915e-01,1.2047e-03,1.9559e-04
8.1000e-01,2.6904e-03,-8.1910e-01,1.2046e-03,1.9555e-04
8.1375e-01,2.7278e-03,-8.1905e-01,1.2045e-03,1.9552e-04
8.1750e-01,2.7656e-03,-8.1901e-01,1.2044e-03,1.9549e-04
8.2125e-01,2.8037e-03,-8.1896e-01,1.2043e-03,1.9546e-04
8.2500e-01,2.8421e-03,-8.1891e-01,1.2042e-03,1.9542e-04
8.2875e-01,2.8809e-03,-8.1887e-01,1.2041e-03,1.9539e-04
8.3250e-01,2.9201e-03,-8.1882e-01,1.2040e-03,1.9536e-04
8.3625e-01,2.9596e-03,-8.1877e-01,1.2039e-03,1.9533e-04
8.4000e-01,2.9994e-03,-8.1873e-01,1.2038e-03,1.9529e-04
8.4375e-01,3.0396e-03,-8.1868e-01,1.2037e-03,1.9526e-04
8.4750e-01,3.0802e-03,-8.1863e-01,1.2036e-03,1.9523e-04
8.5125e-01,3.1211e-03,-8.1858e-01,1.2035e-03,1.9519e-04
8.5500e-01,3.1624e-03,-8.1853e-01,1.2034e-03,1.9516e-04
8.5875e-01,3.2040e-03,-8.1848e-01,1.2033e-03,1.9512e-04
8.6250e-01,3.2460e-03,-8.1844e-01,1.2032e-03,1.9509e-04
8.6625e-01,3.2884e-03,-8.1839e-01,1.2031e-03,1.9506e-04
8.7000e-01,3.3311e-03,-8.1834e-01,1.2030e-03,1.9502e-04
8.7375e-01,3.3742e-03,-8.1829e-01,1.2029e-03,1.9499e-04
8.7750e-01,3.4177e-03,-8.1824e-01,1.2028e-03,1.9495e-04
8.8125e-01,3.4615e-03,-8.1819e-01,1.2027e-03,1.9492e-04
8.8500e-01,3.5057e-03,-8.1814e-01,1.2026e-03,1.9488e-04
8.8875e-01,3.5503e-03,-8.1809e-01,1.2025e-03,1.9485e-04
8.9250e-01,3.5952e-03,-8.1804e-01,1.2024e-03,1.9481e-04
8.9625e-01,3.6406e-03,-8.1799e-01,1.2023e-03,1.9478e-04
9.0000e-01,3.6863e-03,-8.1794e-01,1.2022e-03,1.9474e-04
9.0375e-01,3.7323e-03,-8.1788e-01,1.2021e-03,1.9470e-04
9.0750e-01,3.7788e-03,-8.1783e-01,1.2020e-03,1.9467e-04
9.1125e-01,3.8256e-03,-8.1778e-01,1.2019e-03,1.9463e-04
9.1500e-01,3.8729e-03,-8.1773e-01,1.2018e-03,1.9460e-04
9.1875e-01,3.9205e-03,-8.1768e-01,1.2017e-03,1.9456e-04
9.2250e-01,3.9685e-03,-8.1762e-01,1.2016e-03,1.9452e-04
9.2625e-01,4.0168e-03,-8.1757e-01,1.2015e-03,1.9449e-04
9.3000e-01,4.0656e-03,-8.1752e-01,1.2014e-03,1.9445e-04
9.3375e-01,4.1148e-03,-8.1747e-01,1.2013e-03,1.9441e-04
9.3750e-01,4.1643e-03,-8.1741e-01,1.2012e-03,1.9438e-04
9.4125e-01,4.2143e-03,-8.1736e-01,1.2011e-03,1.9434e-04
9.4500e-01,4.2646e-03,-8.1731e-01,1.2010e-03,1.9430e-04
9.4875e-01,4.3154e-03,-8.1725e-01,1.2009e-03,1.9426e-04
9.5250e-01,4.3665e-03,-8.1720e-01,1.2008e-03,1.9423e-04
9.5625e-01,4.4180e-03,-8.1715e-01,1.2007e-03,1.9419e-04
9.6000e-01,4.4700e-03,-8.1709e-01,1.2005e-03,1.9415e-04
9.6375e-01,4.5223e-03,-8.1704e-01,1.2004e-03,1.9411e-04
9.6750e-01,4.5751e-03,-8.1698e-01,1.2003e-03,1.9407e-04
9.7125e-01,4.6282e-03,-8.1693e-01,1.2002e-03,1.9404e-04
9.7500e-01,4.6818e-03,-8.1687e-01,1.2001e-03,1.9400e-04
9.7875e-01,4.7357e-03,-8.1682e-01,1.2000e-03,1.9396e-04
9.8250e-01,4.7901e-03,-8.1676e-01,1.1999e-03,1.9392e-04
9.8625e-01,4.8449e-03,-8.1670e-01,1.1998e-03,1.9388e-04
9.9000e-01,4.9001e-03,-8.1665e-01,1.1997e-03,1.9384e-04
9.9375e-01,4.9557e-03,-8.1659e-01,1.1995e-03,1.9380e-04
9.9750e-01,5.0117e-03,-8.1654e-01,1.1994e-03,1.9376e-04
1.0013e+00,5.0682e-03,-8.1648e-01,1.1993e-03,1.9372e-04
1.0050e+00,5.1251e-03,-8.1642e-01,1.1992e-03,1.9368e-04
1.0088e+00,5.1823e-03,-8.1637e-01,1.1991e-03,1.9365e-04
1.0125e+00,5.2401e-03,-8.1631e-01,1.1990e-03,1.9361e-04
1.0163e+00,5.2982e-03,-8.1625e-01,1.1989e-03,1.9357e-04
1.0200e+00,5.3568e-03,-8.1619e-01,1.1987e-03,1.9353e-04
1.0238e+00,5.4157e-03,-8.1613e-01,1.1986e-03,1.9348e-04
1.0275e+00,5.4751e-03,-8.1608e-01,1.1985e-03,1.9344e-04
1.0313e+00,5.5350e-03,-8.1602e-01,1.1984e-03,1.9340e-04
1.0350e+00,5.5953e-03,-8.1596e-01,1.1983e-03,1.9336e-04
1.0388e+00,5.6560e-03,-8.1590e-01,1.1982e-03,1.9332e-04
1.0425e+00,5.7171e-03,-8.1584e-01,1.1980e-03,1.9328e-04
1.0463e+00,5.7787e-03,-8.1578e-01,1.1979e-03,1.9324e-04
1.0500e+00,5.8407e-03,-8.1572e-01,1.1978e-03,1.9320e-04
1.0538e+00,5.9031e-03,-8.1566e-01,1.1977e-03,1.9316e-04
1.0575e+00,5.9660e-03,-8.1560e-01,1.1976e-03,1.9312e-04
1.0613e+00,6.0294e-03,-8.1554e-01,1.1974e-03,1.9307e-04
1.0650e+00,6.0931e-03,-8.1548e-01,1.1973e-03,1.9303e-04
1.0688e+00,6.1574e-03,-8.1542e-01,1.1972e-03,1.9299e-04
1.0725e+00,6.2220e-03,-8.1536e-01,1.1971e-03,1.9295e-04
1.0763e+00,6.2871e-03,-8.1530e-01,1.1970e-03,1.9291e-04
1.0800e+00,6.3527e-03,-8.1524e-01,1.1968e-03,1.9286e-04
1.0838e+00,6.4187e-03,-8.1518e-01,1.1967e-03,1.9282e-04
1.0875e+00,6.4852e-03,-8.1512e-01,1.1966e-03,1.9278e-04
1.0913e+00,6.5521e-03,-8.1506e-01,1.1965e-03,1.9273e-04
1.0950e+00,6.6195e-03,-8.1499e-01,1.1963e-03,1.9269e-04
1.0988e+00,6.6873e-03,-8.1493e-01,1.1962e-03,1.9265e-04
1.1025e+00,6.7556e-03,-8.1487e-01,1.1961e-03,1.9261e-04
1.1063e+00,6.8243e-03,-8.1481e-01,1.1960e-03,1.9256e-04
1.1100e+00,6.8935e-03,-8.1474e-01,1.1958e-03,1.9252e-04
1.1138e+00,6.9632e-03,-8.1468e-01,1.1957e-03,1.9247e-04
1.1175e+00,7.0333e-03,-8.1462e-01,1.1956e-03,1.9243e-04
1.1213e+00,7.1039e-03,-8.1455e-01,1.1955e-03,1.9239e-04
1.1250e+00,7.1749e-03,-8.1449e-01,1.1953e-03,1.9234e-04
1.1287e+00,7.2465e-03,-8.1443e-01,1.1952e-03,1.9230e-04
1.1325e+00,7.3185e-03,-8.1436e-01,1.1951e-03,1.9225e-04
1.1362e+00,7.3909e-03,-8.1430e-01,1.1950e-03,1.9221e-04
1.1400e+00,7.4639e-03,-8.1423e-01,1.1948e-03,1.9216e-04
1.1437e+00,7.5373e-03,-8.1417e-01,1.1947e-03,1.9212e-04
1.1475e+00,7.6112e-03,-8.1410e-01,1.1946e-03,1.9207e-04
1.1512e+00,7.6855e-03,-8.1404e-01,1.1944e-03,1.9203e-04
1.1550e+00,7.7604e-03,-8.1397e-01,1.1943e-03,1.9198e-04
1.1587e+00,7.8357e-03,-8.1391e-01,1.1942e-03,1.9194e-04
1.1625e+00,7.9115e-03,-8.1384e-01,1.1940e-03,1.9189e-04
1.1662e+00,7.9878e-03,-8.1378e-01,1.1939e-03,1.9185e-04
1.1700e+00,8.0645e-03,-8.1371e-01,1.1938e-03,1.9180e-04
1.1737e+00,8.1418e-03,-8.1364e-01,1.1936e-03,1.9176e-04
1.1775e+00,8.2195e-03,-8.1358e-01,1.1935e-03,1.9171e-04
1.1812e+00,8.2977e-03,-8.1351e-01,1.1934e-03,1.9166e-04
1.1850e+00,8.3765e-03,-8.1344e-01,1.1932e-03,1.9162e-04
1.1887e+00,8.4557e-03,-8.1338e-01,1.1931e-03,1.9157e-04
1.1925e+00,8.5354e-03,-8.1331e-01,1.1930e-03,1.9152e-04
1.1962e+00,8.6156e-03,-8.1324e-01,1.1928e-03,1.9148e-04
1.2000e+00,8.6962e-03,-8.1317e-01,1.1927e-03,1.9143e-04
1.2037e+00,8.7774e-03,-8.1311e-01,1.1926e-03,1.9138e-04
1.2075e+00,8.8591e-03,-8.1304e-01,1.1924e-03,1.9134e-04
1.2112e+00,8.9413e-03,-8.1297e-01,1.1923e-03,1.9129e-04
1.2150e+00,9.0240e-03,-8.1290e-01,1.1922e-03,1.9124e-04
1.2187e+00,9.1072e-03,-8.1283e-01,1.1920e-03,1.9119e-04
1.2225e+00,9.1908e-03,-8.1276e-01,1.1919e-03,1.9115e-04
1.2262e+00,9.2750e-03,-8.1269e-01,1.1917e-03,1.9110e-04
1.2300e+00,9.3597e-03,-8.1262e-01,1.1916e-03,1.9105e-04
1.2337e+00,9.4449e-03,-8.1255e-01,1.1915e-03,1.9100e-04
1.2375e+00,9.5307e-03,-8.1248e-01,1.1913e-03,1.9095e-04
1.2412e+00,9.6169e-03,-8.1241e-01,1.1912e-03,1.9090e-04
1.2450e+00,9.7036e-03,-8.1234e-01,1.1910e-03,1.9086e-04
1.2487e+00,9.7909e-03,-8.1227e-01,1.1909e-03,1.9081e-04
1.2525e+00,9.8787e-03,-8.1220e-01,1.1908e-03,1.9076e-04
1.2562e+00,9.9669e-03,-8.1213e-01,1.1906e-03,1.9071e-04
1.2600e+00,1.0056e-02,-8.1206e-01,1.1905e-03,1.9066e-04
1.2637e+00,1.0145e-02,-8.1199e-01,1.1903e-03,1.9061e-04
1.2675e+00,1.0235e-02,-8.1192e-01,1.1902e-03,1.9056e-04
1.2712e+00,1.0325e-02,-8.1185e-01,1.1900e-03,1.9051e-04
