r,m,nu,rho,P
6.1500e-01,9.9630e-04,-6.8370e-01,1.0208e-03,1.3530e-04
6.1875e-01,1.0146e-03,-6.8367e-01,1.0208e-03,1.3528e-04
6.2250e-01,1.0331e-03,-6.8364e-01,1.0207e-03,1.3527e-04
6.2625e-01,1.0519e-03,-6.8361e-01,1.0206e-03,1.3525e-04
6.3000e-01,1.0709e-03,-6.8358e-01,1.0206e-03,1.3523e-04
6.3375e-01,1.0901e-03,-6.8356e-01,1.0205e-03,1.3522e-04
6.3750e-01,1.1095e-03,-6.8353e-01,1.0205e-03,1.3520e-04
6.4125e-01,1.1291e-03,-6.8350e-01,1.0204e-03,1.3518e-04
6.4500e-01,1.1490e-03,-6.8347e-01,1.0204e-03,1.3517e-04
6.4875e-01,1.1692e-03,-6.8344e-01,1.0203e-03,1.3515e-04
6.5250e-01,1.1895e-03,-6.8341e-01,1.0203e-03,1.3513e-04
6.5625e-01,1.2101e-03,-6.8338e-01,1.0202e-03,1.3512e-04
6.6000e-01,1.2309e-03,-6.8335e-01,1.0202e-03,1.3510e-04
6.6375e-01,1.2520e-03,-6.8332e-01,1.0201e-03,1.3508e-04
6.6750e-01,1.2733e-03,-6.8329e-01,1.0200e-03,1.3506e-04
6.7125e-01,1.2948e-03,-6.8326e-01,1.0200e-03,1.3505e-04
6.7500e-01,1.3166e-03,-6.8323e-01,1.0199e-03,1.3503e-04
6.7875e-01,1.3386e-03,-6.8320e-01,1.0199e-03,1.3501e-04
6.8250e-01,1.3609e-03,-6.8317e-01,1.0198e-03,1.3499e-04
6.8625e-01,1.3834e-03,-6.8314e-01,1.0198e-03,1.3498e-04
6.9000e-01,1.4061e-03,-6.8311e-01,1.0197e-03,1.3496e-04
6.9375e-01,1.4291e-03,-6.8308e-01,1.0196e-03,1.3494e-04
6.9750e-01,1.4524e-03,-6.8305e-01,1.0196e-03,1.3492e-04
7.0125e-01,1.4759e-03,-6.8301e-01,1.0195e-03,1.3490e-04
7.0500e-01,1.4996e-03,-6.8298e-01,1.0195e-03,1.3489e-04
7.0875e-01,1.5236e-03,-6.8295e-01,1.0194e-03,1.3487e-04
7.1250e-01,1.5479e-03,-6.8292e-01,1.0193e-03,1.3485e-04
7.1625e-01,1.5724e-03,-6.8289e-01,1.0193e-03,1.3483e-04
7.2000e-01,1.5972e-03,-6.8286e-01,1.0192e-03,1.3481e-04
7.2375e-01,1.6222e-03,-6.8282e-01,1.0192e-03,1.3479e-04
7.2750e-01,1.6475e-03,-6.8279e-01,1.0191e-03,1.3478e-04
7.3125e-01,1.6730e-03,-6.8276e-01,1.0190e-03,1.3476e-04
7.3500e-01,1.6989e-03,-6.8272e-01,1.0190e-03,1.3474e-04
7.3875e-01,1.7249e-03,-6.8269e-01,1.0189e-03,1.3472e-04
7.4250e-01,1.7513e-03,-6.8266e-01,1.0188e-03,1.3470e-04
7.4625e-01,1.7779e-03,-6.8262e-01,1.0188e-03,1.3468e-04
7.5000e-01,1.8047e-03,-6.8259e-01,1.0187e-03,1.3466e-04
7.5375e-01,1.8319e-03,-6.8256e-01,1.0186e-03,1.3464e-04
7.5750e-01,1.8593e-03,-6.8252e-01,1.0186e-03,1.3462e-04
7.6125e-01,1.8870e-03,-6.8249e-01,1.0185e-03,1.3460e-04
7.6500e-01,1.9149e-03,-6.8245e-01,1.0185e-03,1.3458e-04
7.6875e-01,1.9431e-03,-6.8242e-01,1.0184e-03,1.3456e-04
7.7250e-01,1.9716e-03,-6.8239e-01,1.0183e-03,1.3454e-04
7.7625e-01,2.0004e-03,-6.8235e-01,1.0183e-03,1.3452e-04
7.8000e-01,2.0295e-03,-6.8232e-01,1.0182e-03,1.3450e-04
7.8375e-01,2.0588e-03,-6.8228e-01,1.0181e-03,1.3448e-04
7.8750e-01,2.0884e-03,-6.8224e-01,1.0181e-03,1.3446e-04
7.9125e-01,2.1183e-03,-6.8221e-01,1.0180e-03,1.3444e-04
7.9500e-01,2.1485e-03,-6.8217e-01,1.0179e-03,1.3442e-04
7.9875e-01,2.1789e-03,-6.8214e-01,1.0179e-03,1.3440e-04
8.0250e-01,2.2097e-03,-6.8210e-01,1.0178e-03,1.3438e-04
8.0625e-01,2.2407e-03,-6.8207e-01,1.0177e-03,1.3436e-04
8.1000e-01,2.2720e-03,-6.8203e-01,1.0176e-03,1.3434e-04
8.1375e-01,2.3036e-03,-6.8199e-01,1.0176e-03,1.3432e-04
8.1750e-01,2.3355e-03,-6.8196e-01,1.0175e-03,1.3429e-04
8.2125e-01,2.3677e-03,-6.8192e-01,1.0174e-03,1.3427e-04
8.2500e-01,2.4002e-03,-6.8188e-01,1.0174e-03,1.3425e-04
8.2875e-01,2.4330e-03,-6.8184e-01,1.0173e-03,1.3423e-04
8.3250e-01,2.4661e-03,-6.8181e-01,1.0172e-03,1.3421e-04
8.3625e-01,2.4994e-03,-6.8177e-01,1.0172e-03,1.3419e-04
8.4000e-01,2.5331e-03,-6.8173e-01,1.0171e-03,1.3417e-04
8.4375e-01,2.5671e-03,-6.8169e-01,1.0170e-03,1.3414e-04
8.4750e-01,2.6013e-03,-6.8166e-01,1.0169e-03,1.3412e-04
8.5125e-01,2.6359e-03,-6.8162e-01,1.0169e-03,1.3410e-04
8.5500e-01,2.6708e-03,-6.8158e-01,1.0168e-03,1.3408e-04
8.5875e-01,2.7060e-03,-6.8154e-01,1.0167e-03,1.3406e-04
8.6250e-01,2.7415e-03,-6.8150e-01,1.0167e-03,1.3403e-04
8.6625e-01,2.7772e-03,-6.8146e-01,1.0166e-03,1.3401e-04
8.7000e-01,2.8133e-03,-6.8142e-01,1.0165e-03,1.3399e-04
8.7375e-01,2.8498e-03,-6.8139e-01,1.0164e-03,1.3397e-04
8.7750e-01,2.8865e-03,-6.8135e-01,1.0164e-03,1.3394e-04
8.8125e-01,2.9235e-03,-6.8131e-01,1.0163e-03,1.3392e-04
8.8500e-01,2.9609e-03,-6.8127e-01,1.0162e-03,1.3390e-04
8.8875e-01,2.9985e-03,-6.8123e-01,1.0161e-03,1.3387e-04
8.9250e-01,3.0365e-03,-6.8119e-01,1.0161e-03,1.3385e-04
8.9625e-01,3.0748e-03,-6.8115e-01,1.0160e-03,1.3383e-04
9.0000e-01,3.1134e-03,-6.8111e-01,1.0159e-03,1.3381e-04
9.0375e-01,3.1524e-03,-6.8107e-01,1.0158e-03,1.3378e-04
9.0750e-01,3.1916e-03,-6.8103e-01,1.0157e-03,1.3376e-04
9.1125e-01,3.2312e-03,-6.8098e-01,1.0157e-03,1.3374e-04
9.1500e-01,3.2711e-03,-6.8094e-01,1.0156e-03,1.3371e-04
9.1875e-01,3.3113e-03,-6.8090e-01,1.0155e-03,1.3369e-04
9.2250e-01,3.3519e-03,-6.8086e-01,1.0154e-03,1.3366e-04
9.2625e-01,3.3928e-03,-6.8082e-01,1.0154e-03,1.3364e-04
9.3000e-01,3.4340e-03,-6.8078e-01,1.0153e-03,1.3362e-04
9.3375e-01,3.4755e-03,-6.8074e-01,1.0152e-03,1.3359e-04
9.3750e-01,3.5174e-03,-6.8069e-01,1.0151e-03,1.3357e-04
9.4125e-01,3.5596e-03,-6.8065e-01,1.0150e-03,1.3354e-04
9.4500e-01,3.6022e-03,-6.8061e-01,1.0150e-03,1.3352e-04
9.4875e-01,3.6451e-03,-6.8057e-01,1.0149e-03,1.3350e-04
9.5250e-01,3.6883e-03,-6.8052e-01,1.0148e-03,1.3347e-04
9.5625e-01,3.7318e-03,-6.8048e-01,1.0147e-03,1.3345e-04
9.6000e-01,3.7757e-03,-6.8044e-01,1.0146e-03,1.3342e-04
9.6375e-01,3.8200e-03,-6.8039e-01,1.0146e-03,1.3340e-04
9.6750e-01,3.8645e-03,-6.8035e-01,1.0145e-03,1.3337e-04
9.7125e-01,3.9095e-03,-6.8031e-01,1.0144e-03,1.3335e-04
9.7500e-01,3.9547e-03,-6.8026e-01,1.0143e-03,1.3332e-04
9.7875e-01,4.0003e-03,-6.8022e-01,1.0142e-03,1.3330e-04
9.8250e-01,4.0463e-03,-6.8018e-01,1.0141e-03,1.3327e-04
9.8625e-01,4.0926e-03,-6.8013e-01,1.0141e-03,1.3325e-04
9.9000e-01,4.1393e-03,-6.8009e-01,1.0140e-03,1.3322e-04
9.9375e-01,4.1863e-03,-6.8004e-01,1.0139e-03,1.3319e-04
9.9750e-01,4.2336e-03,-6.8000e-01,1.0138e-03,1.3317e-04
1.0013e+00,4.2813e-03,-6.7995e-01,1.0137e-03,1.3314e-04
1.0050e+00,4.3294e-03,-6.7991e-01,1.0136e-03,1.3312e-04
1.0088e+00,4.3778e-03,-6.7986e-01,1.0135e-03,1.3309e-04
1.0125e+00,4.4266e-03,-6.7982e-01,1.0135e-03,1.3307e-04
1.0163e+00,4.4757e-03,-6.7977e-01,1.0134e-03,1.3304e-04
1.0200e+00,4.5252e-03,-6.7973e-01,1.0133e-03,1.3301e-04
1.0238e+00,4.5751e-03,-6.7968e-01,1.0132e-03,1.3299e-04
1.0275e+00,4.6253e-03,-6.7963e-01,1.0131e-03,1.3296e-04
1.0313e+00,4.6759e-03,-6.7959e-01,1.0130e-03,1.3293e-04
1.0350e+00,4.7269e-03,-6.7954e-01,1.0129e-03,1.3291e-04
1.0388e+00,4.7782e-03,-6.7949e-01,1.0129e-03,1.3288e-04
1.0425e+00,4.8299e-03,-6.7945e-01,1.0128e-03,1.3285e-04
1.0463e+00,4.8819e-03,-6.7940e-01,1.0127e-03,1.3283e-04
1.0500e+00,4.9343e-03,-6.7935e-01,1.0126e-03,1.3280e-04
1.0538e+00,4.9871e-03,-6.7931e-01,1.0125e-03,1.3277e-04
1.0575e+00,5.0403e-03,-6.7926e-01,1.0124e-03,1.3275e-04
1.0613e+00,5.0938e-03,-6.7921e-01,1.0123e-03,1.3272e-04
1.0650e+00,5.1478e-03,-6.7916e-01,1.0122e-03,1.3269e-04
1.0688e+00,5.2020e-03,-6.7912e-01,1.0121e-03,1.3266e-04
1.0725e+00,5.2567e-03,-6.7907e-01,1.0120e-03,1.3264e-04
1.0763e+00,5.3118e-03,-6.7902e-01,1.0120e-03,1.3261e-04
1.0800e+00,5.3672e-03,-6.7897e-01,1.0119e-03,1.3258e-04
1.0838e+00,5.4230e-03,-6.7892e-01,1.0118e-03,1.3255e-04
1.0875e+00,5.4792e-03,-6.7887e-01,1.0117e-03,1.3253e-04
1.0913e+00,5.5358e-03,-6.7883e-01,1.0116e-03,1.3250e-04
1.0950e+00,5.5927e-03,-6.7878e-01,1.0115e-03,1.3247e-04
1.0988e+00,5.6501e-03,-6.7873e-01,1.0114e-03,1.3244e-04
1.1025e+00,5.7078e-03,-6.7868e-01,1.0113e-03,1.3241e-04
1.1063e+00,5.7659e-03,-6.7863e-01,1.0112e-03,1.3238e-04
1.1100e+00,5.8244e-03,-6.7858e-01,1.0111e-03,1.3236e-04
1.1138e+00,5.8833e-03,-6.7853e-01,1.0110e-03,1.3233e-04
1.1175e+00,5.9426e-03,-6.7848e-01,1.0109e-03,1.3230e-04
1.1213e+00,6.0023e-03,-6.7843e-01,1.0108e-03,1.3227e-04
1.1250e+00,6.0624e-03,-6.7838e-01,1.0107e-03,1.3224e-04
