r,m,nu,rho,P
3.2625e-01,1.1112e-04,-4.7519e-01,7.6357e-04,6.7294e-05
3.3000e-01,1.1499e-04,-4.7518e-01,7.6355e-04,6.7290e-05
3.3375e-01,1.1895e-04,-4.7517e-01,7.6353e-04,6.7286e-05
3.3750e-01,1.2301e-04,-4.7516e-01,7.6351e-04,6.7282e-05
3.4125e-01,1.2715e-04,-4.7515e-01,7.6349e-04,6.7278e-05
3.4500e-01,1.3139e-04,-4.7514e-01,7.6347e-04,6.7273e-05
3.4875e-01,1.3571e-04,-4.7513e-01,7.6345e-04,6.7269e-05
3.5250e-01,1.4014e-04,-4.7512e-01,7.6343e-04,6.7264e-05
3.5625e-01,1.4465e-04,-4.7511e-01,7.6341e-04,6.7260e-05
3.6000e-01,1.4927e-04,-4.7510e-01,7.6339e-04,6.7255e-05
3.6375e-01,1.5398e-04,-4.7509e-01,7.6337e-04,6.7251e-05
3.6750e-01,1.5879e-04,-4.7507e-01,7.6335e-04,6.7246e-05
3.7125e-01,1.6370e-04,-4.7506e-01,7.6333e-04,6.7242e-05
3.7500e-01,1.6870e-04,-4.7505e-01,7.6331e-04,6.7237e-05
3.7875e-01,1.7381e-04,-4.7504e-01,7.6329e-04,6.7232e-05
3.8250e-01,1.7902e-04,-4.7503e-01,7.6326e-04,6.7227e-05
3.8625e-01,1.8434e-04,-4.7502e-01,7.6324e-04,6.7223e-05
3.9000e-01,1.8976e-04,-4.7501e-01,7.6322e-04,6.7218e-05
3.9375e-01,1.9528e-04,-4.7499e-01,7.6320e-04,6.7213e-05
3.9750e-01,2.0091e-04,-4.7498e-01,7.6317e-04,6.7208e-05
4.0125e-01,2.0664e-04,-4.7497e-01,7.6315e-04,6.7203e-05
4.0500e-01,2.1249e-04,-4.7496e-01,7.6313e-04,6.7198e-05
4.0875e-01,2.1844e-04,-4.7494e-01,7.6311e-04,6.7192e-05
4.1250e-01,2.2451e-04,-4.7493e-01,7.6308e-04,6.7187e-05
4.1625e-01,2.3068e-04,-4.7492e-01,7.6306e-04,6.7182e-05
4.2000e-01,2.3697e-04,-4.7491e-01,7.6303e-04,6.7177e-05
4.2375e-01,2.4337e-04,-4.7489e-01,7.6301e-04,6.7171e-05
4.2750e-01,2.4988e-04,-4.7488e-01,7.6299e-04,6.7166e-05
4.3125e-01,2.5651e-04,-4.7487e-01,7.6296e-04,6.7161e-05
4.3500e-01,2.6325e-04,-4.7485e-01,7.6294e-04,6.7155e-05
4.3875e-01,2.7012e-04,-4.7484e-01,7.6291e-04,6.7150e-05
4.4250e-01,2.7709e-04,-4.7483e-01,7.6289e-04,6.7144e-05
4.4625e-01,2.8419e-04,-4.7481e-01,7.6286e-04,6.7139e-05
4.5000e-01,2.9141e-04,-4.7480e-01,7.6283e-04,6.7133e-05
4.5375e-01,2.9875e-04,-4.7479e-01,7.6281e-04,6.7127e-05
4.5750e-01,3.0622e-04,-4.7477e-01,7.6278e-04,6.7122e-05
4.6125e-01,3.1380e-04,-4.7476e-01,7.6276e-04,6.7116e-05
4.6500e-01,3.2151e-04,-4.7475e-01,7.6273e-04,6.7110e-05
4.6875e-01,3.2934e-04,-4.7473e-01,7.6270e-04,6.7104e-05
4.7250e-01,3.3730e-04,-4.7472e-01,7.6268e-04,6.7098e-05
4.7625e-01,3.4539e-04,-4.7470e-01,7.6265e-04,6.7092e-05
4.8000e-01,3.5361e-04,-4.7469e-01,7.6262e-04,6.7086e-05
4.8375e-01,3.6195e-04,-4.7467e-01,7.6259e-04,6.7080e-05
4.8750e-01,3.7043e-04,-4.7466e-01,7.6257e-04,6.7074e-05
4.9125e-01,3.7903e-04,-4.7464e-01,7.6254e-04,6.7068e-05
4.9500e-01,3.8777e-04,-4.7463e-01,7.6251e-04,6.7062e-05
4.9875e-01,3.9664e-04,-4.7461e-01,7.6248e-04,6.7055e-05
5.0250e-01,4.0565e-04,-4.7460e-01,7.6245e-04,6.7049e-05
5.0625e-01,4.1479e-04,-4.7458e-01,7.6242e-04,6.7043e-05
5.1000e-01,4.2406e-04,-4.7457e-01,7.6239e-04,6.7036e-05
5.1375e-01,4.3348e-04,-4.7455e-01,7.6236e-04,6.7030e-05
5.1750e-01,4.4303e-04,-4.7454e-01,7.6233e-04,6.7023e-05
5.2125e-01,4.5272e-04,-4.7452e-01,7.6230e-04,6.7017e-05
5.2500e-01,4.6255e-04,-4.7451e-01,7.6227e-04,6.7010e-05
5.2875e-01,4.7252e-04,-4.7449e-01,7.6224e-04,6.7004e-05
5.3250e-01,4.8263e-04,-4.7447e-01,7.6221e-04,6.6997e-05
5.3625e-01,4.9289e-04,-4.7446e-01,7.6218e-04,6.6990e-05
5.4000e-01,5.0329e-04,-4.7444e-01,7.6215e-04,6.6983e-05
5.4375e-01,5.1384e-04,-4.7442e-01,7.6212e-04,6.6977e-05
5.4750e-01,5.2453e-04,-4.7441e-01,7.6209e-04,6.6970e-05
5.5125e-01,5.3537e-04,-4.7439e-01,7.6206e-04,6.6963e-05
5.5500e-01,5.4635e-04,-4.7437e-01,7.6203e-04,6.6956e-05
5.5875e-01,5.5749e-04,-4.7436e-01,7.6200e-04,6.6949e-05
5.6250e-01,5.6878e-04,-4.7434e-01,7.6196e-04,6.6942e-05
5.6625e-01,5.8021e-04,-4.7432e-01,7.6193e-04,6.6935e-05
5.7000e-01,5.9180e-04,-4.7431e-01,7.6190e-04,6.6928e-05
5.7375e-01,6.0354e-04,-4.7429e-01,7.6187e-04,6.6920e-05
5.7750e-01,6.1544e-04,-4.7427e-01,7.6183e-04,6.6913e-05
5.8125e-01,6.2749e-04,-4.7425e-01,7.6180e-04,6.6906e-05
5.8500e-01,6.3970e-04,-4.7424e-01,7.6177e-04,6.6899e-05
5.8875e-01,6.5206e-04,-4.7422e-01,7.6173e-04,6.6891e-05
5.9250e-01,6.6458e-04,-4.7420e-01,7.6170e-04,6.6884e-05
5.9625e-01,6.7726e-04,-4.7418e-01,7.6166e-04,6.6876e-05
6.0000e-01,6.9010e-04,-4.7416e-01,7.6163e-04,6.6869e-05
6.0375e-01,7.0310e-04,-4.7415e-01,7.6160e-04,6.6861e-05
6.0750e-01,7.1627e-04,-4.7413e-01,7.6156e-04,6.6854e-05
6.1125e-01,7.2959e-04,-4.7411e-01,7.6153e-04,6.6846e-05
6.1500e-01,7.4308e-04,-4.7409e-01,7.6149e-04,6.6838e-05
6.1875e-01,7.5674e-04,-4.7407e-01,7.6145e-04,6.6830e-05
6.2250e-01,7.7056e-04,-4.7405e-01,7.6142e-04,6.6823e-05
6.2625e-01,7.8455e-04,-4.7403e-01,7.6138e-04,6.6815e-05
6.3000e-01,7.9870e-04,-4.7401e-01,7.6135e-04,6.6807e-05
6.3375e-01,8.1303e-04,-4.7400e-01,7.6131e-04,6.6799e-05
6.3750e-01,8.2752e-04,-4.7398e-01,7.6127e-04,6.6791e-05
6.4125e-01,8.4219e-04,-4.7396e-01,7.6124e-04,6.6783e-05
6.4500e-01,8.5702e-04,-4.7394e-01,7.6120e-04,6.6775e-05
6.4875e-01,8.7203e-04,-4.7392e-01,7.6116e-04,6.6767e-05
6.5250e-01,8.8722e-04,-4.7390e-01,7.6113e-04,6.6759e-05
6.5625e-01,9.0257e-04,-4.7388e-01,7.6109e-04,6.6750e-05
6.6000e-01,9.1811e-04,-4.7386e-01,7.6105e-04,6.6742e-05
6.6375e-01,9.3382e-04,-4.7384e-01,7.6101e-04,6.6734e-05
6.6750e-01,9.4971e-04,-4.7382e-01,7.6098e-04,6.6725e-05
6.7125e-01,9.6578e-04,-4.7380e-01,7.6094e-04,6.6717e-05
6.7500e-01,9.8202e-04,-4.7378e-01,7.6090e-04,6.6709e-05
6.7875e-01,9.9845e-04,-4.7376e-01,7.6086e-04,6.6700e-05
6.8250e-01,1.0151e-03,-4.7374e-01,7.6082e-04,6.6692e-05
6.8625e-01,1.0319e-03,-4.7372e-01,7.6078e-04,6.6683e-05
6.9000e-01,1.0488e-03,-4.7369e-01,7.6074e-04,6.6674e-05
6.9375e-01,1.0660e-03,-4.7367e-01,7.6070e-04,6.6666e-05
6.9750e-01,1.0833e-03,-4.7365e-01,7.6066e-04,6.6657e-05
7.0125e-01,1.1009e-03,-4.7363e-01,7.6062e-04,6.6648e-05
7.0500e-01,1.1186e-03,-4.7361e-01,7.6058e-04,6.6639e-05
7.0875e-01,1.1365e-03,-4.7359e-01,7.6054e-04,6.6631e-05
7.1250e-01,1.1546e-03,-4.7357e-01,7.6050e-04,6.6622e-05
7.1625e-01,1.1729e-03,-4.7355e-01,7.6046e-04,6.6613e-05
7.2000e-01,1.1914e-03,-4.7352e-01,7.6042e-04,6.6604e-05
7.2375e-01,1.2100e-03,-4.7350e-01,7.6038e-04,6.6595e-05
7.2750e-01,1.2289e-03,-4.7348e-01,7.6034e-04,6.6586e-05
7.3125e-01,1.2480e-03,-4.7346e-01,7.6029e-04,6.6576e-05
7.3500e-01,1.2672e-03,-4.7344e-01,7.6025e-04,6.6567e-05
7.3875e-01,1.2867e-03,-4.7341e-01,7.6021e-04,6.6558e-05
7.4250e-01,1.3063e-03,-4.7339e-01,7.6017e-04,6.6549e-05
7.4625e-01,1.3262e-03,-4.7337e-01,7.6012e-04,6.6539e-05
7.5000e-01,1.3462e-03,-4.7335e-01,7.6008e-04,6.6530e-05
7.5375e-01,1.3665e-03,-4.7332e-01,7.6004e-04,6.6521e-05
7.5750e-01,1.3869e-03,-4.7330e-01,7.6000e-04,6.6511e-05
7.6125e-01,1.4076e-03,-4.7328e-01,7.5995e-04,6.6502e-05
7.6500e-01,1.4284e-03,-4.7325e-01,7.5991e-04,6.6492e-05
7.6875e-01,1.4495e-03,-4.7323e-01,7.5986e-04,6.6482e-05
7.7250e-01,1.4707e-03,-4.7321e-01,7.5982e-04,6.6473e-05
7.7625e-01,1.4922e-03,-4.7318e-01,7.5978e-04,6.6463e-05
7.8000e-01,1.5139e-03,-4.7316e-01,7.5973e-04,6.6453e-05
7.8375e-01,1.5358e-03,-4.7314e-01,7.5969e-04,6.6444e-05
7.8750e-01,1.5579e-03,-4.7311e-01,7.5964e-04,6.6434e-05
7.9125e-01,1.5802e-03,-4.7309e-01,7.5960e-04,6.6424e-05
7.9500e-01,1.6027e-03,-4.7306e-01,7.5955e-04,6.6414e-05
7.9875e-01,1.6254e-03,-4.7304e-01,7.5950e-04,6.6404e-05
8.0250e-01,1.6484e-03,-4.7302e-01,7.5946e-04,6.6394e-05
8.0625e-01,1.6715e-03,-4.7299e-01,7.5941e-04,6.6384e-05
8.1000e-01,1.6949e-03,-4.7297e-01,7.5937e-04,6.6374e-05
8.1375e-01,1.7185e-03,-4.7294e-01,7.5932e-04,6.6364e-05
8.1750e-01,1.7423e-03,-4.7292e-01,7.5927e-04,6.6353e-05
8.2125e-01,1.7663e-03,-4.7289e-01,7.5923e-04,6.6343e-05
8.2500e-01,1.7905e-03,-4.7287e-01,7.5918e-04,6.6333e-05
8.2875e-01,1.8150e-03,-4.7284e-01,7.5913e-04,6.6322e-05
8.3250e-01,1.8397e-03,-4.7282e-01,7.5908e-04,6.6312e-05
8.3625e-01,1.8646e-03,-4.7279e-01,7.5904e-04,6.6302e-05
8.4000e-01,1.8897e-03,-4.7277e-01,7.5899e-04,6.6291e-05
8.4375e-01,1.9151e-03,-4.7274e-01,7.5894e-04,6.6281e-05
8.4750e-01,1.9406e-03,-4.7272e-01,7.5889e-04,6.6270e-05
8.5125e-01,1.9664e-03,-4.7269e-01,7.5884e-04,6.6259e-05
8.5500e-01,1.9925e-03,-4.7266e-01,7.5879e-04,6.6249e-05
8.5875e-01,2.0187e-03,-4.7264e-01,7.5874e-04,6.6238e-05
8.6250e-01,2.0452e-03,-4.7261e-01,7.5870e-04,6.6227e-05
8.6625e-01,2.0719e-03,-4.7259e-01,7.5865e-04,6.6217e-05
8.7000e-01,2.0988e-03,-4.7256e-01,7.5860e-04,6.6206e-05
8.7375e-01,2.1260e-03,-4.7253e-01,7.5855e-04,6.6195e-05
8.7750e-01,2.1534e-03,-4.7251e-01,7.5850e-04,6.6184e-05
8.8125e-01,2.1811e-03,-4.7248e-01,7.5845e-04,6.6173e-05
8.8500e-01,2.2089e-03,-4.7245e-01,7.5839e-04,6.6162e-05
8.8875e-01,2.2370e-03,-4.7243e-01,7.5834e-04,6.6151e-05
8.9250e-01,2.2654e-03,-4.7240e-01,7.5829e-04,6.6140e-05
8.9625e-01,2.2940e-03,-4.7237e-01,7.5824e-04,6.6129e-05
9.0000e-01,2.3228e-03,-4.7235e-01,7.5819e-04,6.6117e-05
9.0375e-01,2.3519e-03,-4.7232e-01,7.5814e-04,6.6106e-05
9.0750e-01,2.3812e-03,-4.7229e-01,7.5809e-04,6.6095e-05
9.1125e-01,2.4107e-03,-4.7226e-01,7.5803e-04,6.6083e-05
9.1500e-01,2.4405e-03,-4.7224e-01,7.5798e-04,6.6072e-05
9.1875e-01,2.4705e-03,-4.7221e-01,7.5793e-04,6.6061e-05
9.2250e-01,2.5008e-03,-4.7218e-01,7.5788e-04,6.6049e-05
9.2625e-01,2.5313e-03,-4.7215e-01,7.5782e-04,6.6038e-05
9.3000e-01,2.5621e-03,-4.7212e-01,7.5777e-04,6.6026e-05
9.3375e-01,2.5931e-03,-4.7210e-01,7.5772e-04,6.6014e-05
9.3750e-01,2.6243e-03,-4.7207e-01,7.5766e-04,6.6003e-05
9.4125e-01,2.6558e-03,-4.7204e-01,7.5761e-04,6.5991e-05
9.4500e-01,2.6876e-03,-4.7201e-01,7.5756e-04,6.5979e-05
9.4875e-01,2.7196e-03,-4.7198e-01,7.5750e-04,6.5967e-05
9.5250e-01,2.7518e-03,-4.7195e-01,7.5745e-04,6.5956e-05
9.5625e-01,2.7844e-03,-4.7192e-01,7.5739e-04,6.5944e-05
9.6000e-01,2.8171e-03,-4.7189e-01,7.5734e-04,6.5932e-05
9.6375e-01,2.8501e-03,-4.7187e-01,7.5728e-04,6.5920e-05
9.6750e-01,2.8834e-03,-4.7184e-01,7.5723e-04,6.5908e-05
9.7125e-01,2.9169e-03,-4.7181e-01,7.5717e-04,6.5896e-05
9.7500e-01,2.9507e-03,-4.7178e-01,7.5712e-04,6.5884e-05
9.7875e-01,2.9848e-03,-4.7175e-01,7.5706e-04,6.5871e-05
9.8250e-01,3.0191e-03,-4.7172e-01,7.5700e-04,6.5859e-05
9.8625e-01,3.0536e-03,-4.7169e-01,7.5695e-04,6.5847e-05
9.9000e-01,3.0885e-03,-4.7166e-01,7.5689e-04,6.5835e-05
9.9375e-01,3.1236e-03,-4.7163e-01,7.5683e-04,6.5822e-05
9.9750e-01,3.1589e-03,-4.7160e-01,7.5678e-04,6.5810e-05
1.0013e+00,3.1945e-03,-4.7157e-01,7.5672e-04,6.5797e-05
1.0050e+00,3.2304e-03,-4.7154e-01,7.5666e-04,6.5785e-05
1.0088e+00,3.2666e-03,-4.7151e-01,7.5660e-04,6.5772e-05
1.0125e+00,3.3030e-03,-4.7148e-01,7.5655e-04,6.5760e-05
1.0163e+00,3.3397e-03,-4.7145e-01,7.5649e-04,6.5747e-05
1.0200e+00,3.3766e-03,-4.7142e-01,7.5643e-04,6.5735e-05
1.0238e+00,3.4138e-03,-4.7138e-01,7.5637e-04,6.5722e-05
1.0275e+00,3.4513e-03,-4.7135e-01,7.5631e-04,6.5709e-05
1.0313e+00,3.4891e-03,-4.7132e-01,7.5625e-04,6.5696e-05
1.0350e+00,3.5271e-03,-4.7129e-01,7.5619e-04,6.5683e-05
1.0388e+00,3.5654e-03,-4.7126e-01,7.5614e-04,6.5671e-05
1.0425e+00,3.6040e-03,-4.7123e-01,7.5608e-04,6.5658e-05
1.0463e+00,3.6429e-03,-4.7120e-01,7.5602e-04,6.5645e-05
1.0500e+00,3.6820e-03,-4.7117e-01,7.5596e-04,6.5632e-05
1.0538e+00,3.7214e-03,-4.7113e-01,7.5590e-04,6.5619e-05
1.0575e+00,3.7611e-03,-4.7110e-01,7.5584e-04,6.5605e-05
1.0613e+00,3.8011e-03,-4.7107e-01,7.5577e-04,6.5592e-05
1.0650e+00,3.8413e-03,-4.7104e-01,7.5571e-04,6.5579e-05
1.0688e+00,3.8819e-03,-4.7100e-01,7.5565e-04,6.5566e-05
1.0725e+00,3.9227e-03,-4.7097e-01,7.5559e-04,6.5552e-05
1.0763e+00,3.9638e-03,-4.7094e-01,7.5553e-04,6.5539e-05
1.0800e+00,4.0052e-03,-4.7091e-01,7.5547e-04,6.5526e-05
1.0838e+00,4.0468e-03,-4.7087e-01,7.5541e-04,6.5512e-05
1.0875e+00,4.0888e-03,-4.7084e-01,7.5534e-04,6.5499e-05
1.0913e+00,4.1310e-03,-4.7081e-01,7.5528e-04,6.5485e-05
1.0950e+00,4.1736e-03,-4.7078e-01,7.5522e-04,6.5472e-05
1.0988e+00,4.2164e-03,-4.7074e-01,7.5516e-04,6.5458e-05
1.1025e+00,4.2595e-03,-4.7071e-01,7.5509e-04,6.5444e-05
1.1063e+00,4.3029e-03,-4.7068e-01,7.5503e-04,6.5431e-05
1.1100e+00,4.3466e-03,-4.7064e-01,7.5497e-04,6.5417e-05
1.1138e+00,4.3905e-03,-4.7061e-01,7.5490e-04,6.5403e-05
1.1175e+00,4.4348e-03,-4.7058e-01,7.5484e-04,6.5389e-05
1.1213e+00,4.4794e-03,-4.7054e-01,7.5477e-04,6.5376e-05
1.1250e+00,4.5242e-03,-4.7051e-01,7.5471e-04,6.5362e-05
1.1287e+00,4.5694e-03,-4.7047e-01,7.5465e-04,6.5348e-05
1.1325e+00,4.6149e-03,-4.7044e-01,7.5458e-04,6.5334e-05
1.1362e+00,4.6606e-03,-4.7040e-01,7.5452e-04,6.5320e-05
1.1400e+00,4.7067e-03,-4.7037e-01,7.5445e-04,6.5305e-05
1.1437e+00,4.7530e-03,-4.7034e-01,7.5439e-04,6.5291e-05
1.1475e+00,4.7997e-03,-4.7030e-01,7.5432e-04,6.5277e-05
1.1512e+00,4.8466e-03,-4.7027e-01,7.5425e-04,6.5263e-05
1.1550e+00,4.8939e-03,-4.7023e-01,7.5419e-04,6.5249e-05
1.1587e+00,4.9415e-03,-4.7020e-01,7.5412e-04,6.5234e-05
1.1625e+00,4.9893e-03,-4.7016e-01,7.5406e-04,6.5220e-05
1.1662e+00,5.0375e-03,-4.7013e-01,7.5399e-04,6.5205e-05
1.1700e+00,5.0860e-03,-4.7009e-01,7.5392e-04,6.5191e-05
1.1737e+00,5.1348e-03,-4.7006e-01,7.5386e-04,6.5177e-05
1.1775e+00,5.1839e-03,-4.7002e-01,7.5379e-04,6.5162e-05
1.1812e+00,5.2333e-03,-4.6998e-01,7.5372e-04,6.5147e-05
1.1850e+00,5.2830e-03,-4.6995e-01,7.5365e-04,6.5133e-05
1.1887e+00,5.3330e-03,-4.6991e-01,7.5358e-04,6.5118e-05
1.1925e+00,5.3834e-03,-4.6988e-01,7.5352e-04,6.5103e-05
1.1962e+00,5.4340e-03,-4.6984e-01,7.5345e-04,6.5089e-05
1.2000e+00,5.4850e-03,-4.6980e-01,7.5338e-04,6.5074e-05
1.2037e+00,5.5363e-03,-4.6977e-01,7.5331e-04,6.5059e-05
1.2075e+00,5.5879e-03,-4.6973e-01,7.5324e-04,6.5044e-05
1.2112e+00,5.6398e-03,-4.6970e-01,7.5317e-04,6.5029e-05
1.2150e+00,5.6920e-03,-4.6966e-01,7.5310e-04,6.5014e-05
1.2187e+00,5.7445e-03,-4.6962e-01,7.5303e-04,6.4999e-05
1.2225e+00,5.7974e-03,-4.6958e-01,7.5296e-04,6.4984e-05
1.2262e+00,5.8506e-03,-4.6955e-01,7.5289e-04,6.4969e-05
1.2300e+00,5.9041e-03,-4.6951e-01,7.5282e-04,6.4954e-05
1.2337e+00,5.9579e-03,-4.6947e-01,7.5275e-04,6.4938e-05
1.2375e+00,6.0121e-03,-4.6944e-01,7.5268e-04,6.4923e-05
1.2412e+00,6.0666e-03,-4.6940e-01,7.5261e-04,6.4908e-05
1.2450e+00,6.1214e-03,-4.6936e-01,7.5254e-04,6.4893e-05
1.2487e+00,6.1765e-03,-4.6932e-01,7.5247e-04,6.4877e-05
1.2525e+00,6.2320e-03,-4.6929e-01,7.5240e-04,6.4862e-05
1.2562e+00,6.2878e-03,-4.6925e-01,7.5233e-04,6.4846e-05
1.2600e+00,6.3439e-03,-4.6921e-01,7.5225e-04,6.4831e-05
1.2637e+00,6.4003e-03,-4.6917e-01,7.5218e-04,6.4815e-05
1.2675e+00,6.4571e-03,-4.6913e-01,7.5211e-04,6.4799e-05
1.2712e+00,6.5142e-03,-4.6910e-01,7.5204e-04,6.4784e-05
