r,m,nu,rho,P
2.8875e-01,1.3970e-04,-7.0339e-01,1.3847e-03,1.9252e-04
2.9250e-01,1.4521e-04,-7.0337e-01,1.3846e-03,1.9250e-04
2.9625e-01,1.5087e-04,-7.0335e-01,1.3846e-03,1.9249e-04
3.0000e-01,1.5667e-04,-7.0333e-01,1.3845e-03,1.9248e-04
3.0375e-01,1.6261e-04,-7.0331e-01,1.3845e-03,1.9246e-04
3.0750e-01,1.6870e-04,-7.0329e-01,1.3844e-03,1.9245e-04
3.1125e-01,1.7495e-04,-7.0327e-01,1.3844e-03,1.9243e-04
3.1500e-01,1.8135e-04,-7.0326e-01,1.3844e-03,1.9242e-04
3.1875e-01,1.8790e-04,-7.0324e-01,1.3843e-03,1.9240e-04
3.2250e-01,1.9460e-04,-7.0322e-01,1.3843e-03,1.9239e-04
3.2625e-01,2.0147e-04,-7.0320e-01,1.3842e-03,1.9237e-04
3.3000e-01,2.0849e-04,-7.0318e-01,1.3842e-03,1.9235e-04
3.3375e-01,2.1567e-04,-7.0316e-01,1.3841e-03,1.9234e-04
3.3750e-01,2.2302e-04,-7.0313e-01,1.3841e-03,1.9232e-04
3.4125e-01,2.3053e-04,-7.0311e-01,1.3840e-03,1.9230e-04
3.4500e-01,2.3821e-04,-7.0309e-01,1.3840e-03,1.9229e-04
3.4875e-01,2.4606e-04,-7.0307e-01,1.3839e-03,1.9227e-04
3.5250e-01,2.5408e-04,-7.0305e-01,1.3839e-03,1.9225e-04
3.5625e-01,2.6226e-04,-7.0303e-01,1.3838e-03,1.9224e-04
3.6000e-01,2.7063e-04,-7.0301e-01,1.3838e-03,1.9222e-04
3.6375e-01,2.7917e-04,-7.0298e-01,1.3837e-03,1.9220e-04
3.6750e-01,2.8788e-04,-7.0296e-01,1.3837e-03,1.9218e-04
3.7125e-01,2.9678e-04,-7.0294e-01,1.3836e-03,1.9217e-04
3.7500e-01,3.0586e-04,-7.0291e-01,1.3836e-03,1.9215e-04
3.7875e-01,3.1512e-04,-7.0289e-01,1.3835e-03,1.9213e-04
3.8250e-01,3.2456e-04,-7.0287e-01,1.3835e-03,1.9211e-04
