r,m,nu,rho,P
3.8625e-01,2.5843e-04,-6.1573e-01,1.0697e-03,1.2049e-04
3.9000e-01,2.6603e-04,-6.1571e-01,1.0696e-03,1.2048e-04
3.9375e-01,2.7377e-04,-6.1569e-01,1.0696e-03,1.2046e-04
3.9750e-01,2.8166e-04,-6.1567e-01,1.0695e-03,1.2045e-04
4.0125e-01,2.8970e-04,-6.1565e-01,1.0695e-03,1.2044e-04
4.0500e-01,2.9789e-04,-6.1564e-01,1.0694e-03,1.2043e-04
4.0875e-01,3.0623e-04,-6.1562e-01,1.0694e-03,1.2042e-04
4.1250e-01,3.1473e-04,-6.1560e-01,1.0693e-03,1.2041e-04
4.1625e-01,3.2338e-04,-6.1558e-01,1.0693e-03,1.2040e-04
4.2000e-01,3.3219e-04,-6.1556e-01,1.0692e-03,1.2039e-04
4.2375e-01,3.4116e-04,-6.1554e-01,1.0692e-03,1.2038e-04
4.2750e-01,3.5028e-04,-6.1552e-01,1.0691e-03,1.2037e-04
4.3125e-01,3.5957e-04,-6.1550e-01,1.0691e-03,1.2035e-04
4.3500e-01,3.6902e-04,-6.1549e-01,1.0690e-03,1.2034e-04
4.3875e-01,3.7864e-04,-6.1547e-01,1.0690e-03,1.2033e-04
4.4250e-01,3.8842e-04,-6.1545e-01,1.0689e-03,1.2032e-04
4.4625e-01,3.9836e-04,-6.1543e-01,1.0689e-03,1.2031e-04
4.5000e-01,4.0848e-04,-6.1541e-01,1.0688e-03,1.2030e-04
4.5375e-01,4.1876e-04,-6.1539e-01,1.0687e-03,1.2028e-04
4.5750e-01,4.2922e-04,-6.1536e-01,1.0687e-03,1.2027e-04
4.6125e-01,4.3984e-04,-6.1534e-01,1.0686e-03,1.2026e-04
4.6500e-01,4.5064e-04,-6.1532e-01,1.0686e-03,1.2025e-04
4.6875e-01,4.6162e-04,-6.1530e-01,1.0685e-03,1.2023e-04
4.7250e-01,4.7277e-04,-6.1528e-01,1.0685e-03,1.2022e-04
4.7625e-01,4.8410e-04,-6.1526e-01,1.0684e-03,1.2021e-04
4.8000e-01,4.9561e-04,-6.1524e-01,1.0683e-03,1.2020e-04
4.8375e-01,5.0730e-04,-6.1522e-01,1.0683e-03,1.2018e-04
4.8750e-01,5.1917e-04,-6.1519e-01,1.0682e-03,1.2017e-04
4.9125e-01,5.3123e-04,-6.1517e-01,1.0682e-03,1.2016e-04
4.9500e-01,5.4347e-04,-6.1515e-01,1.0681e-03,1.2014e-04
4.9875e-01,5.5590e-04,-6.1513e-01,1.0680e-03,1.2013e-04
5.0250e-01,5.6851e-04,-6.1511e-01,1.0680e-03,1.2012e-04
5.0625e-01,5.8131e-04,-6.1508e-01,1.0679e-03,1.2010e-04
5.1000e-01,5.9431e-04,-6.1506e-01,1.0679e-03,1.2009e-04
5.1375e-01,6.0749e-04,-6.1504e-01,1.0678e-03,1.2008e-04
5.1750e-01,6.2087e-04,-6.1501e-01,1.0677e-03,1.2006e-04
5.2125e-01,6.3444e-04,-6.1499e-01,1.0677e-03,1.2005e-04
5.2500e-01,6.4821e-04,-6.1497e-01,1.0676e-03,1.2003e-04
5.2875e-01,6.6217e-04,-6.1494e-01,1.0675e-03,1.2002e-04
5.3250e-01,6.7634e-04,-6.1492e-01,1.0675e-03,1.2001e-04
5.3625e-01,6.9070e-04,-6.1490e-01,1.0674e-03,1.1999e-04
5.4000e-01,7.0527e-04,-6.1487e-01,1.0673e-03,1.1998e-04
5.4375e-01,7.2004e-04,-6.1485e-01,1.0673e-03,1.1996e-04
5.4750e-01,7.3501e-04,-6.1482e-01,1.0672e-03,1.1995e-04
5.5125e-01,7.5019e-04,-6.1480e-01,1.0671e-03,1.1993e-04
5.5500e-01,7.6557e-04,-6.1477e-01,1.0671e-03,1.1992e-04
5.5875e-01,7.8116e-04,-6.1475e-01,1.0670e-03,1.1990e-04
5.6250e-01,7.9697e-04,-6.1472e-01,1.0669e-03,1.1989e-04
5.6625e-01,8.1298e-04,-6.1470e-01,1.0669e-03,1.1987e-04
5.7000e-01,8.2921e-04,-6.1467e-01,1.0668e-03,1.1986e-04
5.7375e-01,8.4565e-04,-6.1465e-01,1.0667e-03,1.1984e-04
5.7750e-01,8.6230e-04,-6.1462e-01,1.0666e-03,1.1983e-04
5.8125e-01,8.7917e-04,-6.1459e-01,1.0666e-03,1.1981e-04
5.8500e-01,8.9626e-04,-6.1457e-01,1.0665e-03,1.1980e-04
5.8875e-01,9.1357e-04,-6.1454e-01,1.0664e-03,1.1978e-04
5.9250e-01,9.3110e-04,-6.1451e-01,1.0664e-03,1.1977e-04
5.9625e-01,9.4886e-04,-6.1449e-01,1.0663e-03,1.1975e-04
6.0000e-01,9.6683e-04,-6.1446e-01,1.0662e-03,1.1973e-04
6.0375e-01,9.8503e-04,-6.1443e-01,1.0661e-03,1.1972e-04
6.0750e-01,1.0035e-03,-6.1441e-01,1.0661e-03,1.1970e-04
6.1125e-01,1.0221e-03,-6.1438e-01,1.0660e-03,1.1969e-04
6.1500e-01,1.0410e-03,-6.1435e-01,1.0659e-03,1.1967e-04
6.1875e-01,1.0601e-03,-6.1432e-01,1.0658e-03,1.1965e-04
6.2250e-01,1.0795e-03,-6.1430e-01,1.0658e-03,1.1964e-04
6.2625e-01,1.0990e-03,-6.1427e-01,1.0657e-03,1.1962e-04
6.3000e-01,1.1188e-03,-6.1424e-01,1.0656e-03,1.1960e-04
6.3375e-01,1.1389e-03,-6.1421e-01,1.0655e-03,1.1959e-04
6.3750e-01,1.1592e-03,-6.1418e-01,1.0654e-03,1.1957e-04
6.4125e-01,1.1797e-03,-6.1415e-01,1.0654e-03,1.1955e-04
6.4500e-01,1.2005e-03,-6.1412e-01,1.0653e-03,1.1953e-04
6.4875e-01,1.2215e-03,-6.1410e-01,1.0652e-03,1.1952e-04
6.5250e-01,1.2427e-03,-6.1407e-01,1.0651e-03,1.1950e-04
6.5625e-01,1.2642e-03,-6.1404e-01,1.0650e-03,1.1948e-04
6.6000e-01,1.2860e-03,-6.1401e-01,1.0650e-03,1.1947e-04
6.6375e-01,1.3079e-03,-6.1398e-01,1.0649e-03,1.1945e-04
6.6750e-01,1.3302e-03,-6.1395e-01,1.0648e-03,1.1943e-04
6.7125e-01,1.3526e-03,-6.1392e-01,1.0647e-03,1.1941e-04
6.7500e-01,1.3754e-03,-6.1389e-01,1.0646e-03,1.1939e-04
6.7875e-01,1.3984e-03,-6.1386e-01,1.0645e-03,1.1938e-04
6.8250e-01,1.4216e-03,-6.1383e-01,1.0645e-03,1.1936e-04
6.8625e-01,1.4451e-03,-6.1379e-01,1.0644e-03,1.1934e-04
6.9000e-01,1.4688e-03,-6.1376e-01,1.0643e-03,1.1932e-04
6.9375e-01,1.4929e-03,-6.1373e-01,1.0642e-03,1.1930e-04
6.9750e-01,1.5171e-03,-6.1370e-01,1.0641e-03,1.1928e-04
7.0125e-01,1.5416e-03,-6.1367e-01,1.0640e-03,1.1927e-04
7.0500e-01,1.5664e-03,-6.1364e-01,1.0639e-03,1.1925e-04
7.0875e-01,1.5915e-03,-6.1361e-01,1.0639e-03,1.1923e-04
7.1250e-01,1.6168e-03,-6.1357e-01,1.0638e-03,1.1921e-04
7.1625e-01,1.6424e-03,-6.1354e-01,1.0637e-03,1.1919e-04
7.2000e-01,1.6682e-03,-6.1351e-01,1.0636e-03,1.1917e-04
7.2375e-01,1.6944e-03,-6.1348e-01,1.0635e-03,1.1915e-04
7.2750e-01,1.7207e-03,-6.1345e-01,1.0634e-03,1.1913e-04
7.3125e-01,1.7474e-03,-6.1341e-01,1.0633e-03,1.1911e-04
7.3500e-01,1.7743e-03,-6.1338e-01,1.0632e-03,1.1909e-04
7.3875e-01,1.8015e-03,-6.1335e-01,1.0631e-03,1.1907e-04
7.4250e-01,1.8290e-03,-6.1331e-01,1.0631e-03,1.1905e-04
7.4625e-01,1.8568e-03,-6.1328e-01,1.0630e-03,1.1903e-04
7.5000e-01,1.8848e-03,-6.1325e-01,1.0629e-03,1.1902e-04
7.5375e-01,1.9131e-03,-6.1321e-01,1.0628e-03,1.1900e-04
7.5750e-01,1.9417e-03,-6.1318e-01,1.0627e-03,1.1898e-04
7.6125e-01,1.9706e-03,-6.1314e-01,1.0626e-03,1.1895e-04
7.6500e-01,1.9997e-03,-6.1311e-01,1.0625e-03,1.1893e-04
7.6875e-01,2.0292e-03,-6.1308e-01,1.0624e-03,1.1891e-04
7.7250e-01,2.0589e-03,-6.1304e-01,1.0623e-03,1.1889e-04
7.7625e-01,2.0889e-03,-6.1301e-01,1.0622e-03,1.1887e-04
7.8000e-01,2.1192e-03,-6.1297e-01,1.0621e-03,1.1885e-04
7.8375e-01,2.1498e-03,-6.1294e-01,1.0620e-03,1.1883e-04
7.8750e-01,2.1807e-03,-6.1290e-01,1.0619e-03,1.1881e-04
7.9125e-01,2.2119e-03,-6.1287e-01,1.0618e-03,1.1879e-04
7.9500e-01,2.2434e-03,-6.1283e-01,1.0617e-03,1.1877e-04
7.9875e-01,2.2752e-03,-6.1279e-01,1.0616e-03,1.1875e-04
8.0250e-01,2.3072e-03,-6.1276e-01,1.0615e-03,1.1873e-04
8.0625e-01,2.3396e-03,-6.1272e-01,1.0614e-03,1.1871e-04
8.1000e-01,2.3722e-03,-6.1269e-01,1.0613e-03,1.1868e-04
8.1375e-01,2.4052e-03,-6.1265e-01,1.0612e-03,1.1866e-04
8.1750e-01,2.4385e-03,-6.1261e-01,1.0611e-03,1.1864e-04
8.2125e-01,2.4720e-03,-6.1258e-01,1.0610e-03,1.1862e-04
8.2500e-01,2.5059e-03,-6.1254e-01,1.0609e-03,1.1860e-04
8.2875e-01,2.5401e-03,-6.1250e-01,1.0608e-03,1.1858e-04
8.3250e-01,2.5746e-03,-6.1246e-01,1.0607e-03,1.1855e-04
8.3625e-01,2.6094e-03,-6.1243e-01,1.0606e-03,1.1853e-04
8.4000e-01,2.6445e-03,-6.1239e-01,1.0605e-03,1.1851e-04
8.4375e-01,2.6799e-03,-6.1235e-01,1.0604e-03,1.1849e-04
8.4750e-01,2.7156e-03,-6.1231e-01,1.0603e-03,1.1846e-04
8.5125e-01,2.7517e-03,-6.1227e-01,1.0602e-03,1.1844e-04
8.5500e-01,2.7881e-03,-6.1224e-01,1.0601e-03,1.1842e-04
8.5875e-01,2.8247e-03,-6.1220e-01,1.0600e-03,1.1840e-04
8.6250e-01,2.8617e-03,-6.1216e-01,1.0599e-03,1.1837e-04
8.6625e-01,2.8990e-03,-6.1212e-01,1.0598e-03,1.1835e-04
8.7000e-01,2.9367e-03,-6.1208e-01,1.0597e-03,1.1833e-04
8.7375e-01,2.9746e-03,-6.1204e-01,1.0596e-03,1.1831e-04
8.7750e-01,3.0129e-03,-6.1200e-01,1.0595e-03,1.1828e-04
8.8125e-01,3.0515e-03,-6.1196e-01,1.0593e-03,1.1826e-04
8.8500e-01,3.0905e-03,-6.1192e-01,1.0592e-03,1.1824e-04
8.8875e-01,3.1297e-03,-6.1188e-01,1.0591e-03,1.1821e-04
8.9250e-01,3.1693e-03,-6.1184e-01,1.0590e-03,1.1819e-04
8.9625e-01,3.2092e-03,-6.1180e-01,1.0589e-03,1.1816e-04
