r,m,nu,rho,P
2.6250e-01,1.2831e-04,-7.8992e-01,1.6929e-03,2.8616e-04
2.6625e-01,1.3388e-04,-7.8990e-01,1.6928e-03,2.8614e-04
2.7000e-01,1.3962e-04,-7.8988e-01,1.6928e-03,2.8611e-04
2.7375e-01,1.4551e-04,-7.8986e-01,1.6927e-03,2.8609e-04
2.7750e-01,1.5157e-04,-7.8983e-01,1.6927e-03,2.8607e-04
2.8125e-01,1.5780e-04,-7.8981e-01,1.6926e-03,2.8605e-04
2.8500e-01,1.6419e-04,-7.8979e-01,1.6926e-03,2.8603e-04
2.8875e-01,1.7076e-04,-7.8977e-01,1.6925e-03,2.8600e-04
2.9250e-01,1.7749e-04,-7.8974e-01,1.6925e-03,2.8598e-04
2.9625e-01,1.8440e-04,-7.8972e-01,1.6925e-03,2.8596e-04
3.0000e-01,1.9149e-04,-7.8970e-01,1.6924e-03,2.8593e-04
3.0375e-01,1.9876e-04,-7.8967e-01,1.6924e-03,2.8591e-04
3.0750e-01,2.0621e-04,-7.8965e-01,1.6923e-03,2.8589e-04
3.1125e-01,2.1384e-04,-7.8962e-01,1.6923e-03,2.8586e-04
3.1500e-01,2.2166e-04,-7.8960e-01,1.6922e-03,2.8584e-04
3.1875e-01,2.2967e-04,-7.8957e-01,1.6922e-03,2.8581e-04
3.2250e-01,2.3787e-04,-7.8955e-01,1.6921e-03,2.8579e-04
3.2625e-01,2.4626e-04,-7.8952e-01,1.6921e-03,2.8576e-04
3.3000e-01,2.5484e-04,-7.8949e-01,1.6920e-03,2.8573e-04
3.3375e-01,2.6362e-04,-7.8947e-01,1.6920e-03,2.8571e-04
3.3750e-01,2.7260e-04,-7.8944e-01,1.6919e-03,2.8568e-04
3.4125e-01,2.8179e-04,-7.8941e-01,1.6919e-03,2.8565e-04
3.4500e-01,2.9117e-04,-7.8938e-01,1.6918e-03,2.8563e-04
3.4875e-01,3.0077e-04,-7.8936e-01,1.6917e-03,2.8560e-04
3.5250e-01,3.1057e-04,-7.8933e-01,1.6917e-03,2.8557e-04
3.5625e-01,3.2058e-04,-7.8930e-01,1.6916e-03,2.8554e-04
3.6000e-01,3.3080e-04,-7.8927e-01,1.6916e-03,2.8552e-04
3.6375e-01,3.4124e-04,-7.8924e-01,1.6915e-03,2.8549e-04
3.6750e-01,3.5190e-04,-7.8921e-01,1.6915e-03,2.8546e-04
3.7125e-01,3.6277e-04,-7.8918e-01,1.6914e-03,2.8543e-04
3.7500e-01,3.7387e-04,-7.8915e-01,1.6913e-03,2.8540e-04
3.7875e-01,3.8519e-04,-7.8912e-01,1.6913e-03,2.8537e-04
3.8250e-01,3.9673e-04,-7.8909e-01,1.6912e-03,2.8534e-04
3.8625e-01,4.0851e-04,-7.8906e-01,1.6912e-03,2.8531e-04
3.9000e-01,4.2051e-04,-7.8903e-01,1.6911e-03,2.8528e-04
3.9375e-01,4.3275e-04,-7.8900e-01,1.6910e-03,2.8525e-04
3.9750e-01,4.4522e-04,-7.8897e-01,1.6910e-03,2.8521e-04
4.0125e-01,4.5793e-04,-7.8894e-01,1.6909e-03,2.8518e-04
4.0500e-01,4.7088e-04,-7.8890e-01,1.6908e-03,2.8515e-04
4.0875e-01,4.8407e-04,-7.8887e-01,1.6908e-03,2.8512e-04
4.1250e-01,4.9751e-04,-7.8884e-01,1.6907e-03,2.8509e-04
4.1625e-01,5.1119e-04,-7.8880e-01,1.6907e-03,2.8505e-04
4.2000e-01,5.2512e-04,-7.8877e-01,1.6906e-03,2.8502e-04
4.2375e-01,5.3930e-04,-7.8874e-01,1.6905e-03,2.8499e-04
4.2750e-01,5.5373e-04,-7.8870e-01,1.6905e-03,2.8495e-04
4.3125e-01,5.6841e-04,-7.8867e-01,1.6904e-03,2.8492e-04
4.3500e-01,5.8336e-04,-7.8863e-01,1.6903e-03,2.8488e-04
4.3875e-01,5.9856e-04,-7.8860e-01,1.6902e-03,2.8485e-04
4.4250e-01,6.1402e-04,-7.8856e-01,1.6902e-03,2.8482e-04
4.4625e-01,6.2975e-04,-7.8853e-01,1.6901e-03,2.8478e-04
4.5000e-01,6.4574e-04,-7.8849e-01,1.6900e-03,2.8474e-04
4.5375e-01,6.6201e-04,-7.8846e-01,1.6900e-03,2.8471e-04
4.5750e-01,6.7854e-04,-7.8842e-01,1.6899e-03,2.8467e-04
4.6125e-01,6.9534e-04,-7.8838e-01,1.6898e-03,2.8464e-04
4.6500e-01,7.1242e-04,-7.8835e-01,1.6897e-03,2.8460e-04
4.6875e-01,7.2978e-04,-7.8831e-01,1.6897e-03,2.8456e-04
4.7250e-01,7.4741e-04,-7.8827e-01,1.6896e-03,2.8453e-04
4.7625e-01,7.6533e-04,-7.8823e-01,1.6895e-03,2.8449e-04
4.8000e-01,7.8353e-04,-7.8819e-01,1.6895e-03,2.8445e-04
4.8375e-01,8.0202e-04,-7.8815e-01,1.6894e-03,2.8441e-04
4.8750e-01,8.2079e-04,-7.8812e-01,1.6893e-03,2.8437e-04
4.9125e-01,8.3986e-04,-7.8808e-01,1.6892e-03,2.8433e-04
4.9500e-01,8.5921e-04,-7.8804e-01,1.6891e-03,2.8430e-04
4.9875e-01,8.7886e-04,-7.8800e-01,1.6891e-03,2.8426e-04
5.0250e-01,8.9881e-04,-7.8796e-01,1.6890e-03,2.8422e-04
5.0625e-01,9.1906e-04,-7.8792e-01,1.6889e-03,2.8418e-04
5.1000e-01,9.3961e-04,-7.8788e-01,1.6888e-03,2.8414e-04
5.1375e-01,9.6046e-04,-7.8783e-01,1.6887e-03,2.8410e-04
5.1750e-01,9.8162e-04,-7.8779e-01,1.6887e-03,2.8406e-04
5.2125e-01,1.0031e-03,-7.8775e-01,1.6886e-03,2.8401e-04
5.2500e-01,1.0249e-03,-7.8771e-01,1.6885e-03,2.8397e-04
5.2875e-01,1.0469e-03,-7.8767e-01,1.6884e-03,2.8393e-04
5.3250e-01,1.0693e-03,-7.8763e-01,1.6883e-03,2.8389e-04
5.3625e-01,1.0921e-03,-7.8758e-01,1.6882e-03,2.8385e-04
5.4000e-01,1.1151e-03,-7.8754e-01,1.6882e-03,2.8380e-04
5.4375e-01,1.1385e-03,-7.8750e-01,1.6881e-03,2.8376e-04
5.4750e-01,1.1621e-03,-7.8745e-01,1.6880e-03,2.8372e-04
5.5125e-01,1.1862e-03,-7.8741e-01,1.6879e-03,2.8368e-04
5.5500e-01,1.2105e-03,-7.8736e-01,1.6878e-03,2.8363e-04
5.5875e-01,1.2352e-03,-7.8732e-01,1.6877e-03,2.8359e-04
5.6250e-01,1.2601e-03,-7.8727e-01,1.6876e-03,2.8354e-04
5.6625e-01,1.2855e-03,-7.8723e-01,1.6876e-03,2.8350e-04
5.7000e-01,1.3111e-03,-7.8718e-01,1.6875e-03,2.8345e-04
5.7375e-01,1.3372e-03,-7.8714e-01,1.6874e-03,2.8341e-04
5.7750e-01,1.3635e-03,-7.8709e-01,1.6873e-03,2.8336e-04
5.8125e-01,1.3902e-03,-7.8704e-01,1.6872e-03,2.8332e-04
5.8500e-01,1.4172e-03,-7.8700e-01,1.6871e-03,2.8327e-04
5.8875e-01,1.4446e-03,-7.8695e-01,1.6870e-03,2.8322e-04
5.9250e-01,1.4723e-03,-7.8690e-01,1.6869e-03,2.8318e-04
5.9625e-01,1.5004e-03,-7.8686e-01,1.6868e-03,2.8313e-04
6.0000e-01,1.5289e-03,-7.8681e-01,1.6867e-03,2.8308e-04
6.0375e-01,1.5576e-03,-7.8676e-01,1.6866e-03,2.8304e-04
6.0750e-01,1.5868e-03,-7.8671e-01,1.6865e-03,2.8299e-04
6.1125e-01,1.6163e-03,-7.8666e-01,1.6864e-03,2.8294e-04
6.1500e-01,1.6462e-03,-7.8661e-01,1.6863e-03,2.8289e-04
6.1875e-01,1.6764e-03,-7.8656e-01,1.6862e-03,2.8284e-04
6.2250e-01,1.7070e-03,-7.8651e-01,1.6861e-03,2.8279e-04
6.2625e-01,1.7380e-03,-7.8646e-01,1.6860e-03,2.8275e-04
6.3000e-01,1.7694e-03,-7.8641e-01,1.6859e-03,2.8270e-04
6.3375e-01,1.8011e-03,-7.8636e-01,1.6858e-03,2.8265e-04
6.3750e-01,1.8332e-03,-7.8631e-01,1.6857e-03,2.8260e-04
6.4125e-01,1.8656e-03,-7.8626e-01,1.6856e-03,2.8255e-04
6.4500e-01,1.8985e-03,-7.8621e-01,1.6855e-03,2.8249e-04
6.4875e-01,1.9317e-03,-7.8616e-01,1.6854e-03,2.8244e-04
6.5250e-01,1.9654e-03,-7.8610e-01,1.6853e-03,2.8239e-04
6.5625e-01,1.9994e-03,-7.8605e-01,1.6852e-03,2.8234e-04
6.6000e-01,2.0338e-03,-7.8600e-01,1.6851e-03,2.8229e-04
6.6375e-01,2.0685e-03,-7.8595e-01,1.6850e-03,2.8224e-04
6.6750e-01,2.1037e-03,-7.8589e-01,1.6849e-03,2.8218e-04
6.7125e-01,2.1393e-03,-7.8584e-01,1.6848e-03,2.8213e-04
6.7500e-01,2.1753e-03,-7.8579e-01,1.6847e-03,2.8208e-04
6.7875e-01,2.2116e-03,-7.8573e-01,1.6846e-03,2.8202e-04
6.8250e-01,2.2484e-03,-7.8568e-01,1.6845e-03,2.8197e-04
6.8625e-01,2.2856e-03,-7.8562e-01,1.6844e-03,2.8192e-04
6.9000e-01,2.3232e-03,-7.8557e-01,1.6843e-03,2.8186e-04
6.9375e-01,2.3612e-03,-7.8551e-01,1.6842e-03,2.8181e-04
6.9750e-01,2.3996e-03,-7.8546e-01,1.6841e-03,2.8175e-04
7.0125e-01,2.4384e-03,-7.8540e-01,1.6839e-03,2.8170e-04
7.0500e-01,2.4776e-03,-7.8534e-01,1.6838e-03,2.8164e-04
7.0875e-01,2.5173e-03,-7.8529e-01,1.6837e-03,2.8159e-04
7.1250e-01,2.5573e-03,-7.8523e-01,1.6836e-03,2.8153e-04
7.1625e-01,2.5978e-03,-7.8517e-01,1.6835e-03,2.8148e-04
7.2000e-01,2.6387e-03,-7.8511e-01,1.6834e-03,2.8142e-04
7.2375e-01,2.6801e-03,-7.8506e-01,1.6833e-03,2.8136e-04
7.2750e-01,2.7218e-03,-7.8500e-01,1.6832e-03,2.8130e-04
7.3125e-01,2.7640e-03,-7.8494e-01,1.6830e-03,2.8125e-04
7.3500e-01,2.8067e-03,-7.8488e-01,1.6829e-03,2.8119e-04
7.3875e-01,2.8497e-03,-7.8482e-01,1.6828e-03,2.8113e-04
7.4250e-01,2.8932e-03,-7.8476e-01,1.6827e-03,2.8107e-04
7.4625e-01,2.9371e-03,-7.8470e-01,1.6826e-03,2.8101e-04
7.5000e-01,2.9815e-03,-7.8464e-01,1.6825e-03,2.8096e-04
7.5375e-01,3.0263e-03,-7.8458e-01,1.6823e-03,2.8090e-04
7.5750e-01,3.0716e-03,-7.8452e-01,1.6822e-03,2.8084e-04
7.6125e-01,3.1173e-03,-7.8446e-01,1.6821e-03,2.8078e-04
7.6500e-01,3.1635e-03,-7.8440e-01,1.6820e-03,2.8072e-04
7.6875e-01,3.2101e-03,-7.8434e-01,1.6819e-03,2.8066e-04
7.7250e-01,3.2572e-03,-7.8428e-01,1.6817e-03,2.8060e-04
7.7625e-01,3.3047e-03,-7.8422e-01,1.6816e-03,2.8054e-04
7.8000e-01,3.3527e-03,-7.8415e-01,1.6815e-03,2.8047e-04
7.8375e-01,3.4011e-03,-7.8409e-01,1.6814e-03,2.8041e-04
7.8750e-01,3.4500e-03,-7.8403e-01,1.6812e-03,2.8035e-04
7.9125e-01,3.4994e-03,-7.8396e-01,1.6811e-03,2.8029e-04
7.9500e-01,3.5492e-03,-7.8390e-01,1.6810e-03,2.8023e-04
7.9875e-01,3.5995e-03,-7.8384e-01,1.6809e-03,2.8016e-04
8.0250e-01,3.6503e-03,-7.8377e-01,1.6807e-03,2.8010e-04
8.0625e-01,3.7015e-03,-7.8371e-01,1.6806e-03,2.8004e-04
8.1000e-01,3.7532e-03,-7.8364e-01,1.6805e-03,2.7998e-04
8.1375e-01,3.8054e-03,-7.8358e-01,1.6804e-03,2.7991e-04
8.1750e-01,3.8581e-03,-7.8351e-01,1.6802e-03,2.7985e-04
8.2125e-01,3.9113e-03,-7.8345e-01,1.6801e-03,2.7978e-04
8.2500e-01,3.9649e-03,-7.8338e-01,1.6800e-03,2.7972e-04
8.2875e-01,4.0190e-03,-7.8332e-01,1.6798e-03,2.7965e-04
8.3250e-01,4.0736e-03,-7.8325e-01,1.6797e-03,2.7959e-04
8.3625e-01,4.1287e-03,-7.8318e-01,1.6796e-03,2.7952e-04
8.4000e-01,4.1843e-03,-7.8312e-01,1.6794e-03,2.7946e-04
8.4375e-01,4.2404e-03,-7.8305e-01,1.6793e-03,2.7939e-04
8.4750e-01,4.2970e-03,-7.8298e-01,1.6792e-03,2.7933e-04
8.5125e-01,4.3541e-03,-7.8291e-01,1.6790e-03,2.7926e-04
8.5500e-01,4.4117e-03,-7.8284e-01,1.6789e-03,2.7919e-04
8.5875e-01,4.4698e-03,-7.8278e-01,1.6788e-03,2.7912e-04
8.6250e-01,4.5284e-03,-7.8271e-01,1.6786e-03,2.7906e-04
8.6625e-01,4.5875e-03,-7.8264e-01,1.6785e-03,2.7899e-04
8.7000e-01,4.6471e-03,-7.8257e-01,1.6784e-03,2.7892e-04
8.7375e-01,4.7072e-03,-7.8250e-01,1.6782e-03,2.7885e-04
8.7750e-01,4.7678e-03,-7.8243e-01,1.6781e-03,2.7878e-04
8.8125e-01,4.8290e-03,-7.8236e-01,1.6779e-03,2.7872e-04
8.8500e-01,4.8906e-03,-7.8229e-01,1.6778e-03,2.7865e-04
8.8875e-01,4.9528e-03,-7.8222e-01,1.6777e-03,2.7858e-04
8.9250e-01,5.0155e-03,-7.8214e-01,1.6775e-03,2.7851e-04
8.9625e-01,5.0788e-03,-7.8207e-01,1.6774e-03,2.7844e-04
9.0000e-01,5.1425e-03,-7.8200e-01,1.6772e-03,2.7837e-04
9.0375e-01,5.2068e-03,-7.8193e-01,1.6771e-03,2.7830e-04
9.0750e-01,5.2716e-03,-7.8186e-01,1.6770e-03,2.7823e-04
9.1125e-01,5.3370e-03,-7.8178e-01,1.6768e-03,2.7815e-04
9.1500e-01,5.4028e-03,-7.8171e-01,1.6767e-03,2.7808e-04
9.1875e-01,5.4693e-03,-7.8164e-01,1.6765e-03,2.7801e-04
9.2250e-01,5.5362e-03,-7.8156e-01,1.6764e-03,2.7794e-04
9.2625e-01,5.6037e-03,-7.8149e-01,1.6762e-03,2.7787e-04
9.3000e-01,5.6718e-03,-7.8141e-01,1.6761e-03,2.7779e-04
9.3375e-01,5.7403e-03,-7.8134e-01,1.6759e-03,2.7772e-04
9.3750e-01,5.8095e-03,-7.8127e-01,1.6758e-03,2.7765e-04
9.4125e-01,5.8792e-03,-7.8119e-01,1.6756e-03,2.7757e-04
9.4500e-01,5.9494e-03,-7.8111e-01,1.6755e-03,2.7750e-04
9.4875e-01,6.0202e-03,-7.8104e-01,1.6753e-03,2.7743e-04
9.5250e-01,6.0915e-03,-7.8096e-01,1.6752e-03,2.7735e-04
9.5625e-01,6.1634e-03,-7.8089e-01,1.6750e-03,2.7728e-04
9.6000e-01,6.2359e-03,-7.8081e-01,1.6749e-03,2.7720e-04
9.6375e-01,6.3089e-03,-7.8073e-01,1.6747e-03,2.7713e-04
9.6750e-01,6.3825e-03,-7.8066e-01,1.6746e-03,2.7705e-04
9.7125e-01,6.4566e-03,-7.8058e-01,1.6744e-03,2.7698e-04
9.7500e-01,6.5314e-03,-7.8050e-01,1.6743e-03,2.7690e-04
9.7875e-01,6.6066e-03,-7.8042e-01,1.6741e-03,2.7682e-04
9.8250e-01,6.6825e-03,-7.8034e-01,1.6740e-03,2.7675e-04
9.8625e-01,6.7589e-03,-7.8026e-01,1.6738e-03,2.7667e-04
9.9000e-01,6.8359e-03,-7.8019e-01,1.6737e-03,2.7659e-04
9.9375e-01,6.9135e-03,-7.8011e-01,1.6735e-03,2.7652e-04
9.9750e-01,6.9917e-03,-7.8003e-01,1.6733e-03,2.7644e-04
1.0013e+00,7.0705e-03,-7.7995e-01,1.6732e-03,2.7636e-04
1.0050e+00,7.1498e-03,-7.7987e-01,1.6730e-03,2.7628e-04
1.0088e+00,7.2297e-03,-7.7979e-01,1.6729e-03,2.7620e-04
1.0125e+00,7.3102e-03,-7.7971e-01,1.6727e-03,2.7613e-04
1.0163e+00,7.3913e-03,-7.7962e-01,1.6725e-03,2.7605e-04
1.0200e+00,7.4730e-03,-7.7954e-01,1.6724e-03,2.7597e-04
1.0238e+00,7.5553e-03,-7.7946e-01,1.6722e-03,2.7589e-04
1.0275e+00,7.6382e-03,-7.7938e-01,1.6721e-03,2.7581e-04
1.0313e+00,7.7217e-03,-7.7930e-01,1.6719e-03,2.7573e-04
1.0350e+00,7.8058e-03,-7.7921e-01,1.6717e-03,2.7565e-04
1.0388e+00,7.8905e-03,-7.7913e-01,1.6716e-03,2.7557e-04
1.0425e+00,7.9758e-03,-7.7905e-01,1.6714e-03,2.7549e-04
1.0463e+00,8.0617e-03,-7.7896e-01,1.6712e-03,2.7540e-04
1.0500e+00,8.1482e-03,-7.7888e-01,1.6711e-03,2.7532e-04
1.0538e+00,8.2353e-03,-7.7880e-01,1.6709e-03,2.7524e-04
1.0575e+00,8.3230e-03,-7.7871e-01,1.6707e-03,2.7516e-04
1.0613e+00,8.4114e-03,-7.7863e-01,1.6706e-03,2.7508e-04
1.0650e+00,8.5004e-03,-7.7854e-01,1.6704e-03,2.7499e-04
1.0688e+00,8.5900e-03,-7.7846e-01,1.6702e-03,2.7491e-04
1.0725e+00,8.6802e-03,-7.7837e-01,1.6701e-03,2.7483e-04
1.0763e+00,8.7710e-03,-7.7829e-01,1.6699e-03,2.7474e-04
1.0800e+00,8.8625e-03,-7.7820e-01,1.6697e-03,2.7466e-04
1.0838e+00,8.9546e-03,-7.7811e-01,1.6696e-03,2.7458e-04
1.0875e+00,9.0473e-03,-7.7803e-01,1.6694e-03,2.7449e-04
1.0913e+00,9.1406e-03,-7.7794e-01,1.6692e-03,2.7441e-04
1.0950e+00,9.2346e-03,-7.7785e-01,1.6690e-03,2.7432e-04
1.0988e+00,9.3293e-03,-7.7776e-01,1.6689e-03,2.7424e-04
1.1025e+00,9.4245e-03,-7.7768e-01,1.6687e-03,2.7415e-04
1.1063e+00,9.5204e-03,-7.7759e-01,1.6685e-03,2.7407e-04
1.1100e+00,9.6170e-03,-7.7750e-01,1.6683e-03,2.7398e-04
1.1138e+00,9.7142e-03,-7.7741e-01,1.6682e-03,2.7389e-04
1.1175e+00,9.8120e-03,-7.7732e-01,1.6680e-03,2.7381e-04
1.1213e+00,9.9105e-03,-7.7723e-01,1.6678e-03,2.7372e-04
1.1250e+00,1.0010e-02,-7.7714e-01,1.6676e-03,2.7363e-04
1.1287e+00,1.0109e-02,-7.7705e-01,1.6675e-03,2.7354e-04
1.1325e+00,1.0210e-02,-7.7696e-01,1.6673e-03,2.7346e-04
1.1362e+00,1.0311e-02,-7.7687e-01,1.6671e-03,2.7337e-04
1.1400e+00,1.0413e-02,-7.7678e-01,1.6669e-03,2.7328e-04
1.1437e+00,1.0515e-02,-7.7669e-01,1.6667e-03,2.7319e-04
1.1475e+00,1.0618e-02,-7.7660e-01,1.6666e-03,2.7310e-04
1.1512e+00,1.0722e-02,-7.7650e-01,1.6664e-03,2.7301e-04
1.1550e+00,1.0826e-02,-7.7641e-01,1.6662e-03,2.7292e-04
1.1587e+00,1.0931e-02,-7.7632e-01,1.6660e-03,2.7284e-04
1.1625e+00,1.1037e-02,-7.7623e-01,1.6658e-03,2.7275e-04
1.1662e+00,1.1144e-02,-7.7613e-01,1.6656e-03,2.7266e-04
1.1700e+00,1.1251e-02,-7.7604e-01,1.6655e-03,2.7256e-04
1.1737e+00,1.1358e-02,-7.7595e-01,1.6653e-03,2.7247e-04
1.1775e+00,1.1467e-02,-7.7585e-01,1.6651e-03,2.7238e-04
1.1812e+00,1.1576e-02,-7.7576e-01,1.6649e-03,2.7229e-04
1.1850e+00,1.1686e-02,-7.7566e-01,1.6647e-03,2.7220e-04
1.1887e+00,1.1796e-02,-7.7557e-01,1.6645e-03,2.7211e-04
1.1925e+00,1.1908e-02,-7.7547e-01,1.6643e-03,2.7202e-04
1.1962e+00,1.2019e-02,-7.7538e-01,1.6641e-03,2.7192e-04
1.2000e+00,1.2132e-02,-7.7528e-01,1.6640e-03,2.7183e-04
1.2037e+00,1.2245e-02,-7.7519e-01,1.6638e-03,2.7174e-04
1.2075e+00,1.2359e-02,-7.7509e-01,1.6636e-03,2.7165e-04
1.2112e+00,1.2474e-02,-7.7499e-01,1.6634e-03,2.7155e-04
1.2150e+00,1.2589e-02,-7.7490e-01,1.6632e-03,2.7146e-04
1.2187e+00,1.2705e-02,-7.7480e-01,1.6630e-03,2.7136e-04
1.2225e+00,1.2822e-02,-7.7470e-01,1.6628e-03,2.7127e-04
1.2262e+00,1.2939e-02,-7.7460e-01,1.6626e-03,2.7117e-04
1.2300e+00,1.3058e-02,-7.7451e-01,1.6624e-03,2.7108e-04
1.2337e+00,1.3177e-02,-7.7441e-01,1.6622e-03,2.7098e-04
1.2375e+00,1.3296e-02,-7.7431e-01,1.6620e-03,2.7089e-04
1.2412e+00,1.3416e-02,-7.7421e-01,1.6618e-03,2.7079e-04
1.2450e+00,1.3537e-02,-7.7411e-01,1.6616e-03,2.7070e-04
1.2487e+00,1.3659e-02,-7.7401e-01,1.6614e-03,2.7060e-04
1.2525e+00,1.3782e-02,-7.7391e-01,1.6612e-03,2.7051e-04
1.2562e+00,1.3905e-02,-7.7381e-01,1.6610e-03,2.7041e-04
1.2600e+00,1.4029e-02,-7.7371e-01,1.6608e-03,2.7031e-04
1.2637e+00,1.4153e-02,-7.7361e-01,1.6606e-03,2.7021e-04
1.2675e+00,1.4279e-02,-7.7351e-01,1.6604e-03,2.7012e-04
1.2712e+00,1.4405e-02,-7.7341e-01,1.6602e-03,2.7002e-04
