r,m,nu,rho,P
4.5000e-01,5.0892e-04,-6.9723e-01,1.3320e-03,1.9158e-04
4.5375e-01,5.2174e-04,-6.9720e-01,1.3319e-03,1.9156e-04
4.5750e-01,5.3477e-04,-6.9718e-01,1.3319e-03,1.9154e-04
4.6125e-01,5.4801e-04,-6.9715e-01,1.3318e-03,1.9152e-04
4.6500e-01,5.6147e-04,-6.9712e-01,1.3318e-03,1.9149e-04
4.6875e-01,5.7515e-04,-6.9709e-01,1.3317e-03,1.9147e-04
4.7250e-01,5.8905e-04,-6.9706e-01,1.3317e-03,1.9145e-04
4.7625e-01,6.0317e-04,-6.9704e-01,1.3316e-03,1.9143e-04
4.8000e-01,6.1752e-04,-6.9701e-01,1.3315e-03,1.9141e-04
4.8375e-01,6.3209e-04,-6.9698e-01,1.3315e-03,1.9139e-04
4.8750e-01,6.4688e-04,-6.9695e-01,1.3314e-03,1.9136e-04
4.9125e-01,6.6191e-04,-6.9692e-01,1.3314e-03,1.9134e-04
4.9500e-01,6.7717e-04,-6.9689e-01,1.3313e-03,1.9132e-04
4.9875e-01,6.9265e-04,-6.9686e-01,1.3312e-03,1.9130e-04
5.0250e-01,7.0838e-04,-6.9683e-01,1.3312e-03,1.9127e-04
5.0625e-01,7.2433e-04,-6.9680e-01,1.3311e-03,1.9125e-04
5.1000e-01,7.4053e-04,-6.9677e-01,1.3311e-03,1.9123e-04
5.1375e-01,7.5696e-04,-6.9674e-01,1.3310e-03,1.9120e-04
5.1750e-01,7.7364e-04,-6.9671e-01,1.3309e-03,1.9118e-04
5.2125e-01,7.9056e-04,-6.9668e-01,1.3309e-03,1.9116e-04
5.2500e-01,8.0772e-04,-6.9664e-01,1.3308e-03,1.9113e-04
5.2875e-01,8.2513e-04,-6.9661e-01,1.3308e-03,1.9111e-04
5.3250e-01,8.4279e-04,-6.9658e-01,1.3307e-03,1.9108e-04
5.3625e-01,8.6069e-04,-6.9655e-01,1.3306e-03,1.9106e-04
5.4000e-01,8.7885e-04,-6.9652e-01,1.3306e-03,1.9103e-04
5.4375e-01,8.9726e-04,-6.9648e-01,1.3305e-03,1.9101e-04
5.4750e-01,9.1593e-04,-6.9645e-01,1.3304e-03,1.9099e-04
5.5125e-01,9.3485e-04,-6.9642e-01,1.3304e-03,1.9096e-04
5.5500e-01,9.5403e-04,-6.9639e-01,1.3303e-03,1.9093e-04
5.5875e-01,9.7347e-04,-6.9635e-01,1.3302e-03,1.9091e-04
5.6250e-01,9.9317e-04,-6.9632e-01,1.3302e-03,1.9088e-04
5.6625e-01,1.0131e-03,-6.9628e-01,1.3301e-03,1.9086e-04
5.7000e-01,1.0334e-03,-6.9625e-01,1.3300e-03,1.9083e-04
