r,m,nu,rho,P
4.1625e-01,5.8904e-04,-8.5082e-01,1.9482e-03,3.6921e-04
4.2000e-01,6.0509e-04,-8.5078e-01,1.9481e-03,3.6916e-04
4.2375e-01,6.2143e-04,-8.5074e-01,1.9481e-03,3.6912e-04
4.2750e-01,6.3806e-04,-8.5070e-01,1.9480e-03,3.6907e-04
4.3125e-01,6.5498e-04,-8.5066e-01,1.9479e-03,3.6902e-04
4.3500e-01,6.7220e-04,-8.5062e-01,1.9479e-03,3.6897e-04
4.3875e-01,6.8972e-04,-8.5057e-01,1.9478e-03,3.6892e-04
4.4250e-01,7.0754e-04,-8.5053e-01,1.9477e-03,3.6887e-04
4.4625e-01,7.2567e-04,-8.5049e-01,1.9476e-03,3.6883e-04
4.5000e-01,7.4410e-04,-8.5045e-01,1.9475e-03,3.6878e-04
4.5375e-01,7.6284e-04,-8.5040e-01,1.9475e-03,3.6872e-04
4.5750e-01,7.8189e-04,-8.5036e-01,1.9474e-03,3.6867e-04
4.6125e-01,8.0125e-04,-8.5031e-01,1.9473e-03,3.6862e-04
4.6500e-01,8.2093e-04,-8.5027e-01,1.9472e-03,3.6857e-04
4.6875e-01,8.4093e-04,-8.5022e-01,1.9472e-03,3.6852e-04
4.7250e-01,8.6126e-04,-8.5018e-01,1.9471e-03,3.6847e-04
4.7625e-01,8.8190e-04,-8.5013e-01,1.9470e-03,3.6841e-04
4.8000e-01,9.0288e-04,-8.5009e-01,1.9469e-03,3.6836e-04
4.8375e-01,9.2418e-04,-8.5004e-01,1.9468e-03,3.6831e-04
4.8750e-01,9.4582e-04,-8.4999e-01,1.9467e-03,3.6825e-04
4.9125e-01,9.6779e-04,-8.4995e-01,1.9467e-03,3.6820e-04
4.9500e-01,9.9009e-04,-8.4990e-01,1.9466e-03,3.6814e-04
4.9875e-01,1.0127e-03,-8.4985e-01,1.9465e-03,3.6809e-04
5.0250e-01,1.0357e-03,-8.4980e-01,1.9464e-03,3.6803e-04
5.0625e-01,1.0591e-03,-8.4976e-01,1.9463e-03,3.6798e-04
5.1000e-01,1.0827e-03,-8.4971e-01,1.9462e-03,3.6792e-04
5.1375e-01,1.1068e-03,-8.4966e-01,1.9461e-03,3.6786e-04
5.1750e-01,1.1312e-03,-8.4961e-01,1.9460e-03,3.6780e-04
5.2125e-01,1.1559e-03,-8.4956e-01,1.9460e-03,3.6775e-04
5.2500e-01,1.1810e-03,-8.4951e-01,1.9459e-03,3.6769e-04
5.2875e-01,1.2064e-03,-8.4946e-01,1.9458e-03,3.6763e-04
5.3250e-01,1.2323e-03,-8.4940e-01,1.9457e-03,3.6757e-04
5.3625e-01,1.2584e-03,-8.4935e-01,1.9456e-03,3.6751e-04
5.4000e-01,1.2850e-03,-8.4930e-01,1.9455e-03,3.6745e-04
5.4375e-01,1.3119e-03,-8.4925e-01,1.9454e-03,3.6739e-04
5.4750e-01,1.3392e-03,-8.4920e-01,1.9453e-03,3.6733e-04
5.5125e-01,1.3669e-03,-8.4914e-01,1.9452e-03,3.6727e-04
5.5500e-01,1.3949e-03,-8.4909e-01,1.9451e-03,3.6721e-04
5.5875e-01,1.4233e-03,-8.4904e-01,1.9450e-03,3.6715e-04
5.6250e-01,1.4521e-03,-8.4898e-01,1.9449e-03,3.6708e-04
5.6625e-01,1.4813e-03,-8.4893e-01,1.9448e-03,3.6702e-04
5.7000e-01,1.5109e-03,-8.4887e-01,1.9447e-03,3.6696e-04
5.7375e-01,1.5409e-03,-8.4882e-01,1.9446e-03,3.6689e-04
5.7750e-01,1.5712e-03,-8.4876e-01,1.9445e-03,3.6683e-04
5.8125e-01,1.6020e-03,-8.4871e-01,1.9444e-03,3.6676e-04
5.8500e-01,1.6332e-03,-8.4865e-01,1.9443e-03,3.6670e-04
5.8875e-01,1.6647e-03,-8.4860e-01,1.9442e-03,3.6663e-04
5.9250e-01,1.6967e-03,-8.4854e-01,1.9441e-03,3.6657e-04
5.9625e-01,1.7290e-03,-8.4848e-01,1.9440e-03,3.6650e-04
6.0000e-01,1.7618e-03,-8.4842e-01,1.9439e-03,3.6644e-04
6.0375e-01,1.7950e-03,-8.4837e-01,1.9438e-03,3.6637e-04
6.0750e-01,1.8286e-03,-8.4831e-01,1.9437e-03,3.6630e-04
6.1125e-01,1.8626e-03,-8.4825e-01,1.9436e-03,3.6623e-04
6.1500e-01,1.8970e-03,-8.4819e-01,1.9435e-03,3.6617e-04
6.1875e-01,1.9319e-03,-8.4813e-01,1.9434e-03,3.6610e-04
6.2250e-01,1.9672e-03,-8.4807e-01,1.9433e-03,3.6603e-04
6.2625e-01,2.0029e-03,-8.4801e-01,1.9432e-03,3.6596e-04
6.3000e-01,2.0390e-03,-8.4795e-01,1.9431e-03,3.6589e-04
6.3375e-01,2.0755e-03,-8.4789e-01,1.9430e-03,3.6582e-04
6.3750e-01,2.1125e-03,-8.4783e-01,1.9429e-03,3.6575e-04
6.4125e-01,2.1500e-03,-8.4777e-01,1.9427e-03,3.6568e-04
6.4500e-01,2.1878e-03,-8.4770e-01,1.9426e-03,3.6561e-04
6.4875e-01,2.2261e-03,-8.4764e-01,1.9425e-03,3.6553e-04
6.5250e-01,2.2649e-03,-8.4758e-01,1.9424e-03,3.6546e-04
6.5625e-01,2.3041e-03,-8.4752e-01,1.9423e-03,3.6539e-04
6.6000e-01,2.3437e-03,-8.4745e-01,1.9422e-03,3.6532e-04
