r,m,nu,rho,P
5.6625e-01,1.0586e-03,-7.1080e-01,1.3898e-03,2.0272e-04
5.7000e-01,1.0797e-03,-7.1076e-01,1.3897e-03,2.0269e-04
5.7375e-01,1.1012e-03,-7.1073e-01,1.3896e-03,2.0266e-04
5.7750e-01,1.1228e-03,-7.1069e-01,1.3896e-03,2.0263e-04
5.8125e-01,1.1448e-03,-7.1065e-01,1.3895e-03,2.0260e-04
5.8500e-01,1.1671e-03,-7.1062e-01,1.3894e-03,2.0257e-04
5.8875e-01,1.1896e-03,-7.1058e-01,1.3893e-03,2.0254e-04
5.9250e-01,1.2125e-03,-7.1054e-01,1.3893e-03,2.0251e-04
5.9625e-01,1.2356e-03,-7.1050e-01,1.3892e-03,2.0248e-04
6.0000e-01,1.2590e-03,-7.1047e-01,1.3891e-03,2.0245e-04
6.0375e-01,1.2827e-03,-7.1043e-01,1.3890e-03,2.0242e-04
6.0750e-01,1.3067e-03,-7.1039e-01,1.3890e-03,2.0239e-04
6.1125e-01,1.3311e-03,-7.1035e-01,1.3889e-03,2.0236e-04
6.1500e-01,1.3557e-03,-7.1031e-01,1.3888e-03,2.0233e-04
6.1875e-01,1.3806e-03,-7.1027e-01,1.3887e-03,2.0230e-04
6.2250e-01,1.4058e-03,-7.1023e-01,1.3886e-03,2.0227e-04
6.2625e-01,1.4313e-03,-7.1020e-01,1.3886e-03,2.0224e-04
6.3000e-01,1.4571e-03,-7.1016e-01,1.3885e-03,2.0221e-04
6.3375e-01,1.4832e-03,-7.1012e-01,1.3884e-03,2.0217e-04
6.3750e-01,1.5096e-03,-7.1008e-01,1.3883e-03,2.0214e-04
6.4125e-01,1.5364e-03,-7.1004e-01,1.3883e-03,2.0211e-04
6.4500e-01,1.5635e-03,-7.1000e-01,1.3882e-03,2.0208e-04
6.4875e-01,1.5908e-03,-7.0995e-01,1.3881e-03,2.0205e-04
6.5250e-01,1.6185e-03,-7.0991e-01,1.3880e-03,2.0201e-04
6.5625e-01,1.6465e-03,-7.0987e-01,1.3879e-03,2.0198e-04
6.6000e-01,1.6748e-03,-7.0983e-01,1.3878e-03,2.0195e-04
6.6375e-01,1.7035e-03,-7.0979e-01,1.3878e-03,2.0191e-04
6.6750e-01,1.7325e-03,-7.0975e-01,1.3877e-03,2.0188e-04
6.7125e-01,1.7618e-03,-7.0970e-01,1.3876e-03,2.0185e-04
6.7500e-01,1.7914e-03,-7.0966e-01,1.3875e-03,2.0181e-04
6.7875e-01,1.8214e-03,-7.0962e-01,1.3874e-03,2.0178e-04
6.8250e-01,1.8516e-03,-7.0958e-01,1.3873e-03,2.0175e-04
6.8625e-01,1.8823e-03,-7.0953e-01,1.3872e-03,2.0171e-04
6.9000e-01,1.9132e-03,-7.0949e-01,1.3872e-03,2.0168e-04
6.9375e-01,1.9445e-03,-7.0945e-01,1.3871e-03,2.0164e-04
6.9750e-01,1.9761e-03,-7.0940e-01,1.3870e-03,2.0161e-04
7.0125e-01,2.0081e-03,-7.0936e-01,1.3869e-03,2.0157e-04
7.0500e-01,2.0404e-03,-7.0931e-01,1.3868e-03,2.0154e-04
7.0875e-01,2.0731e-03,-7.0927e-01,1.3867e-03,2.0150e-04
7.1250e-01,2.1061e-03,-7.0922e-01,1.3866e-03,2.0147e-04
7.1625e-01,2.1394e-03,-7.0918e-01,1.3865e-03,2.0143e-04
7.2000e-01,2.1731e-03,-7.0913e-01,1.3864e-03,2.0139e-04
7.2375e-01,2.2071e-03,-7.0909e-01,1.3864e-03,2.0136e-04
7.2750e-01,2.2415e-03,-7.0904e-01,1.3863e-03,2.0132e-04
7.3125e-01,2.2763e-03,-7.0900e-01,1.3862e-03,2.0129e-04
7.3500e-01,2.3114e-03,-7.0895e-01,1.3861e-03,2.0125e-04
7.3875e-01,2.3469e-03,-7.0890e-01,1.3860e-03,2.0121e-04
7.4250e-01,2.3827e-03,-7.0886e-01,1.3859e-03,2.0118e-04
7.4625e-01,2.4189e-03,-7.0881e-01,1.3858e-03,2.0114e-04
7.5000e-01,2.4554e-03,-7.0876e-01,1.3857e-03,2.0110e-04
7.5375e-01,2.4923e-03,-7.0872e-01,1.3856e-03,2.0106e-04
7.5750e-01,2.5296e-03,-7.0867e-01,1.3855e-03,2.0103e-04
7.6125e-01,2.5673e-03,-7.0862e-01,1.3854e-03,2.0099e-04
7.6500e-01,2.6053e-03,-7.0857e-01,1.3853e-03,2.0095e-04
7.6875e-01,2.6437e-03,-7.0852e-01,1.3852e-03,2.0091e-04
7.7250e-01,2.6824e-03,-7.0848e-01,1.3851e-03,2.0087e-04
7.7625e-01,2.7216e-03,-7.0843e-01,1.3850e-03,2.0083e-04
7.8000e-01,2.7611e-03,-7.0838e-01,1.3849e-03,2.0079e-04
7.8375e-01,2.8010e-03,-7.0833e-01,1.3848e-03,2.0076e-04
7.8750e-01,2.8413e-03,-7.0828e-01,1.3847e-03,2.0072e-04
7.9125e-01,2.8819e-03,-7.0823e-01,1.3846e-03,2.0068e-04
7.9500e-01,2.9230e-03,-7.0818e-01,1.3845e-03,2.0064e-04
7.9875e-01,2.9644e-03,-7.0813e-01,1.3844e-03,2.0060e-04
8.0250e-01,3.0062e-03,-7.0808e-01,1.3843e-03,2.0056e-04
8.0625e-01,3.0484e-03,-7.0803e-01,1.3842e-03,2.0052e-04
8.1000e-01,3.0910e-03,-7.0798e-01,1.3841e-03,2.0048e-04
8.1375e-01,3.1340e-03,-7.0793e-01,1.3840e-03,2.0044e-04
8.1750e-01,3.1774e-03,-7.0788e-01,1.3839e-03,2.0040e-04
8.2125e-01,3.2212e-03,-7.0782e-01,1.3838e-03,2.0036e-04
8.2500e-01,3.2654e-03,-7.0777e-01,1.3837e-03,2.0031e-04
8.2875e-01,3.3100e-03,-7.0772e-01,1.3836e-03,2.0027e-04
8.3250e-01,3.3549e-03,-7.0767e-01,1.3835e-03,2.0023e-04
8.3625e-01,3.4003e-03,-7.0761e-01,1.3834e-03,2.0019e-04
8.4000e-01,3.4461e-03,-7.0756e-01,1.3833e-03,2.0015e-04
8.4375e-01,3.4923e-03,-7.0751e-01,1.3832e-03,2.0011e-04
8.4750e-01,3.5389e-03,-7.0746e-01,1.3831e-03,2.0006e-04
8.5125e-01,3.5859e-03,-7.0740e-01,1.3830e-03,2.0002e-04
8.5500e-01,3.6334e-03,-7.0735e-01,1.3829e-03,1.9998e-04
8.5875e-01,3.6812e-03,-7.0729e-01,1.3828e-03,1.9994e-04
8.6250e-01,3.7295e-03,-7.0724e-01,1.3827e-03,1.9989e-04
8.6625e-01,3.7782e-03,-7.0719e-01,1.3825e-03,1.9985e-04
8.7000e-01,3.8273e-03,-7.0713e-01,1.3824e-03,1.9981e-04
8.7375e-01,3.8768e-03,-7.0708e-01,1.3823e-03,1.9976e-04
8.7750e-01,3.9267e-03,-7.0702e-01,1.3822e-03,1.9972e-04
8.8125e-01,3.9771e-03,-7.0697e-01,1.3821e-03,1.9968e-04
8.8500e-01,4.0279e-03,-7.0691e-01,1.3820e-03,1.9963e-04
8.8875e-01,4.0791e-03,-7.0685e-01,1.3819e-03,1.9959e-04
8.9250e-01,4.1308e-03,-7.0680e-01,1.3818e-03,1.9954e-04
8.9625e-01,4.1828e-03,-7.0674e-01,1.3817e-03,1.9950e-04
9.0000e-01,4.2354e-03,-7.0669e-01,1.3815e-03,1.9945e-04
9.0375e-01,4.2883e-03,-7.0663e-01,1.3814e-03,1.9941e-04
9.0750e-01,4.3417e-03,-7.0657e-01,1.3813e-03,1.9936e-04
