r,m,nu,rho,P
2.8875e-01,1.0268e-04,-6.0780e-01,1.0177e-03,1.1658e-04
2.9250e-01,1.0673e-04,-6.0779e-01,1.0177e-03,1.1658e-04
2.9625e-01,1.1089e-04,-6.0778e-01,1.0177e-03,1.1657e-04
3.0000e-01,1.1515e-04,-6.0777e-01,1.0176e-03,1.1656e-04
3.0375e-01,1.1952e-04,-6.0775e-01,1.0176e-03,1.1655e-04
3.0750e-01,1.2400e-04,-6.0774e-01,1.0176e-03,1.1655e-04
3.1125e-01,1.2859e-04,-6.0773e-01,1.0175e-03,1.1654e-04
3.1500e-01,1.3329e-04,-6.0771e-01,1.0175e-03,1.1653e-04
3.1875e-01,1.3811e-04,-6.0770e-01,1.0175e-03,1.1652e-04
3.2250e-01,1.4303e-04,-6.0769e-01,1.0174e-03,1.1652e-04
3.2625e-01,1.4808e-04,-6.0767e-01,1.0174e-03,1.1651e-04
3.3000e-01,1.5324e-04,-6.0766e-01,1.0174e-03,1.1650e-04
3.3375e-01,1.5852e-04,-6.0764e-01,1.0173e-03,1.1649e-04
3.3750e-01,1.6392e-04,-6.0763e-01,1.0173e-03,1.1648e-04
3.4125e-01,1.6944e-04,-6.0762e-01,1.0172e-03,1.1648e-04
3.4500e-01,1.7509e-04,-6.0760e-01,1.0172e-03,1.1647e-04
3.4875e-01,1.8085e-04,-6.0759e-01,1.0172e-03,1.1646e-04
3.5250e-01,1.8675e-04,-6.0757e-01,1.0171e-03,1.1645e-04
3.5625e-01,1.9277e-04,-6.0756e-01,1.0171e-03,1.1644e-04
3.6000e-01,1.9891e-04,-6.0754e-01,1.0170e-03,1.1643e-04
3.6375e-01,2.0519e-04,-6.0752e-01,1.0170e-03,1.1642e-04
3.6750e-01,2.1160e-04,-6.0751e-01,1.0170e-03,1.1641e-04
3.7125e-01,2.1813e-04,-6.0749e-01,1.0169e-03,1.1641e-04
3.7500e-01,2.2481e-04,-6.0748e-01,1.0169e-03,1.1640e-04
3.7875e-01,2.3161e-04,-6.0746e-01,1.0168e-03,1.1639e-04
3.8250e-01,2.3855e-04,-6.0744e-01,1.0168e-03,1.1638e-04
3.8625e-01,2.4563e-04,-6.0743e-01,1.0168e-03,1.1637e-04
3.9000e-01,2.5285e-04,-6.0741e-01,1.0167e-03,1.1636e-04
3.9375e-01,2.6021e-04,-6.0739e-01,1.0167e-03,1.1635e-04
3.9750e-01,2.6771e-04,-6.0738e-01,1.0166e-03,1.1634e-04
4.0125e-01,2.7535e-04,-6.0736e-01,1.0166e-03,1.1633e-04
4.0500e-01,2.8313e-04,-6.0734e-01,1.0165e-03,1.1632e-04
4.0875e-01,2.9106e-04,-6.0733e-01,1.0165e-03,1.1631e-04
4.1250e-01,2.9914e-04,-6.0731e-01,1.0165e-03,1.1630e-04
4.1625e-01,3.0736e-04,-6.0729e-01,1.0164e-03,1.1629e-04
4.2000e-01,3.1574e-04,-6.0727e-01,1.0164e-03,1.1628e-04
4.2375e-01,3.2426e-04,-6.0725e-01,1.0163e-03,1.1627e-04
4.2750e-01,3.3294e-04,-6.0724e-01,1.0163e-03,1.1626e-04
4.3125e-01,3.4177e-04,-6.0722e-01,1.0162e-03,1.1625e-04
4.3500e-01,3.5075e-04,-6.0720e-01,1.0162e-03,1.1624e-04
