r,m,nu,rho,P
4.9875e-01,7.7606e-04,-7.2925e-01,1.4913e-03,2.2036e-04
5.0250e-01,7.9367e-04,-7.2922e-01,1.4912e-03,2.2033e-04
5.0625e-01,8.1155e-04,-7.2919e-01,1.4912e-03,2.2031e-04
5.1000e-01,8.2969e-04,-7.2915e-01,1.4911e-03,2.2028e-04
5.1375e-01,8.4810e-04,-7.2912e-01,1.4910e-03,2.2025e-04
5.1750e-01,8.6678e-04,-7.2908e-01,1.4909e-03,2.2022e-04
5.2125e-01,8.8573e-04,-7.2905e-01,1.4908e-03,2.2019e-04
5.2500e-01,9.0496e-04,-7.2901e-01,1.4908e-03,2.2016e-04
5.2875e-01,9.2446e-04,-7.2897e-01,1.4907e-03,2.2013e-04
5.3250e-01,9.4424e-04,-7.2894e-01,1.4906e-03,2.2009e-04
5.3625e-01,9.6430e-04,-7.2890e-01,1.4905e-03,2.2006e-04
5.4000e-01,9.8464e-04,-7.2887e-01,1.4904e-03,2.2003e-04
5.4375e-01,1.0053e-03,-7.2883e-01,1.4904e-03,2.2000e-04
5.4750e-01,1.0262e-03,-7.2879e-01,1.4903e-03,2.1997e-04
5.5125e-01,1.0474e-03,-7.2875e-01,1.4902e-03,2.1994e-04
5.5500e-01,1.0688e-03,-7.2872e-01,1.4901e-03,2.1990e-04
5.5875e-01,1.0906e-03,-7.2868e-01,1.4900e-03,2.1987e-04
5.6250e-01,1.1127e-03,-7.2864e-01,1.4899e-03,2.1984e-04
5.6625e-01,1.1351e-03,-7.2860e-01,1.4898e-03,2.1981e-04
5.7000e-01,1.1577e-03,-7.2856e-01,1.4898e-03,2.1977e-04
5.7375e-01,1.1807e-03,-7.2853e-01,1.4897e-03,2.1974e-04
5.7750e-01,1.2039e-03,-7.2849e-01,1.4896e-03,2.1971e-04
5.8125e-01,1.2275e-03,-7.2845e-01,1.4895e-03,2.1967e-04
5.8500e-01,1.2514e-03,-7.2841e-01,1.4894e-03,2.1964e-04
5.8875e-01,1.2755e-03,-7.2837e-01,1.4893e-03,2.1961e-04
5.9250e-01,1.3000e-03,-7.2833e-01,1.4892e-03,2.1957e-04
5.9625e-01,1.3248e-03,-7.2829e-01,1.4891e-03,2.1954e-04
6.0000e-01,1.3499e-03,-7.2825e-01,1.4890e-03,2.1950e-04
6.0375e-01,1.3753e-03,-7.2821e-01,1.4890e-03,2.1947e-04
6.0750e-01,1.4011e-03,-7.2817e-01,1.4889e-03,2.1943e-04
6.1125e-01,1.4271e-03,-7.2812e-01,1.4888e-03,2.1940e-04
6.1500e-01,1.4535e-03,-7.2808e-01,1.4887e-03,2.1936e-04
6.1875e-01,1.4802e-03,-7.2804e-01,1.4886e-03,2.1933e-04
6.2250e-01,1.5072e-03,-7.2800e-01,1.4885e-03,2.1929e-04
6.2625e-01,1.5345e-03,-7.2796e-01,1.4884e-03,2.1925e-04
6.3000e-01,1.5622e-03,-7.2791e-01,1.4883e-03,2.1922e-04
6.3375e-01,1.5902e-03,-7.2787e-01,1.4882e-03,2.1918e-04
6.3750e-01,1.6186e-03,-7.2783e-01,1.4881e-03,2.1914e-04
6.4125e-01,1.6472e-03,-7.2778e-01,1.4880e-03,2.1911e-04
6.4500e-01,1.6762e-03,-7.2774e-01,1.4879e-03,2.1907e-04
6.4875e-01,1.7056e-03,-7.2770e-01,1.4878e-03,2.1903e-04
6.5250e-01,1.7352e-03,-7.2765e-01,1.4877e-03,2.1900e-04
6.5625e-01,1.7653e-03,-7.2761e-01,1.4876e-03,2.1896e-04
6.6000e-01,1.7956e-03,-7.2756e-01,1.4875e-03,2.1892e-04
6.6375e-01,1.8263e-03,-7.2752e-01,1.4874e-03,2.1888e-04
6.6750e-01,1.8574e-03,-7.2747e-01,1.4873e-03,2.1884e-04
6.7125e-01,1.8888e-03,-7.2743e-01,1.4872e-03,2.1880e-04
6.7500e-01,1.9205e-03,-7.2738e-01,1.4871e-03,2.1876e-04
6.7875e-01,1.9526e-03,-7.2734e-01,1.4870e-03,2.1873e-04
6.8250e-01,1.9851e-03,-7.2729e-01,1.4869e-03,2.1869e-04
6.8625e-01,2.0179e-03,-7.2724e-01,1.4868e-03,2.1865e-04
6.9000e-01,2.0511e-03,-7.2720e-01,1.4867e-03,2.1861e-04
6.9375e-01,2.0846e-03,-7.2715e-01,1.4866e-03,2.1857e-04
6.9750e-01,2.1185e-03,-7.2710e-01,1.4865e-03,2.1853e-04
7.0125e-01,2.1528e-03,-7.2706e-01,1.4864e-03,2.1849e-04
7.0500e-01,2.1874e-03,-7.2701e-01,1.4863e-03,2.1845e-04
7.0875e-01,2.2224e-03,-7.2696e-01,1.4861e-03,2.1840e-04
7.1250e-01,2.2578e-03,-7.2691e-01,1.4860e-03,2.1836e-04
7.1625e-01,2.2935e-03,-7.2686e-01,1.4859e-03,2.1832e-04
7.2000e-01,2.3296e-03,-7.2681e-01,1.4858e-03,2.1828e-04
7.2375e-01,2.3661e-03,-7.2677e-01,1.4857e-03,2.1824e-04
7.2750e-01,2.4030e-03,-7.2672e-01,1.4856e-03,2.1820e-04
7.3125e-01,2.4402e-03,-7.2667e-01,1.4855e-03,2.1815e-04
7.3500e-01,2.4778e-03,-7.2662e-01,1.4854e-03,2.1811e-04
7.3875e-01,2.5158e-03,-7.2657e-01,1.4853e-03,2.1807e-04
7.4250e-01,2.5542e-03,-7.2652e-01,1.4851e-03,2.1803e-04
7.4625e-01,2.5930e-03,-7.2647e-01,1.4850e-03,2.1798e-04
7.5000e-01,2.6322e-03,-7.2642e-01,1.4849e-03,2.1794e-04
7.5375e-01,2.6717e-03,-7.2636e-01,1.4848e-03,2.1790e-04
7.5750e-01,2.7117e-03,-7.2631e-01,1.4847e-03,2.1785e-04
7.6125e-01,2.7520e-03,-7.2626e-01,1.4846e-03,2.1781e-04
7.6500e-01,2.7928e-03,-7.2621e-01,1.4845e-03,2.1777e-04
7.6875e-01,2.8339e-03,-7.2616e-01,1.4843e-03,2.1772e-04
7.7250e-01,2.8754e-03,-7.2611e-01,1.4842e-03,2.1768e-04
7.7625e-01,2.9174e-03,-7.2605e-01,1.4841e-03,2.1763e-04
7.8000e-01,2.9597e-03,-7.2600e-01,1.4840e-03,2.1759e-04
7.8375e-01,3.0025e-03,-7.2595e-01,1.4839e-03,2.1754e-04
7.8750e-01,3.0456e-03,-7.2589e-01,1.4837e-03,2.1750e-04
7.9125e-01,3.0892e-03,-7.2584e-01,1.4836e-03,2.1745e-04
7.9500e-01,3.1332e-03,-7.2579e-01,1.4835e-03,2.1741e-04
7.9875e-01,3.1776e-03,-7.2573e-01,1.4834e-03,2.1736e-04
8.0250e-01,3.2224e-03,-7.2568e-01,1.4833e-03,2.1731e-04
8.0625e-01,3.2676e-03,-7.2562e-01,1.4831e-03,2.1727e-04
8.1000e-01,3.3132e-03,-7.2557e-01,1.4830e-03,2.1722e-04
8.1375e-01,3.3593e-03,-7.2551e-01,1.4829e-03,2.1717e-04
8.1750e-01,3.4058e-03,-7.2546e-01,1.4828e-03,2.1713e-04
8.2125e-01,3.4527e-03,-7.2540e-01,1.4826e-03,2.1708e-04
8.2500e-01,3.5000e-03,-7.2535e-01,1.4825e-03,2.1703e-04
8.2875e-01,3.5478e-03,-7.2529e-01,1.4824e-03,2.1698e-04
8.3250e-01,3.5960e-03,-7.2524e-01,1.4823e-03,2.1694e-04
8.3625e-01,3.6446e-03,-7.2518e-01,1.4821e-03,2.1689e-04
8.4000e-01,3.6937e-03,-7.2512e-01,1.4820e-03,2.1684e-04
8.4375e-01,3.7432e-03,-7.2506e-01,1.4819e-03,2.1679e-04
8.4750e-01,3.7931e-03,-7.2501e-01,1.4818e-03,2.1674e-04
8.5125e-01,3.8435e-03,-7.2495e-01,1.4816e-03,2.1669e-04
8.5500e-01,3.8943e-03,-7.2489e-01,1.4815e-03,2.1665e-04
8.5875e-01,3.9455e-03,-7.2483e-01,1.4814e-03,2.1660e-04
8.6250e-01,3.9972e-03,-7.2478e-01,1.4812e-03,2.1655e-04
8.6625e-01,4.0494e-03,-7.2472e-01,1.4811e-03,2.1650e-04
8.7000e-01,4.1020e-03,-7.2466e-01,1.4810e-03,2.1645e-04
8.7375e-01,4.1550e-03,-7.2460e-01,1.4808e-03,2.1640e-04
8.7750e-01,4.2085e-03,-7.2454e-01,1.4807e-03,2.1635e-04
8.8125e-01,4.2625e-03,-7.2448e-01,1.4806e-03,2.1630e-04
8.8500e-01,4.3169e-03,-7.2442e-01,1.4804e-03,2.1625e-04
8.8875e-01,4.3718e-03,-7.2436e-01,1.4803e-03,2.1619e-04
8.9250e-01,4.4271e-03,-7.2430e-01,1.4802e-03,2.1614e-04
8.9625e-01,4.4829e-03,-7.2424e-01,1.4800e-03,2.1609e-04
9.0000e-01,4.5392e-03,-7.2418e-01,1.4799e-03,2.1604e-04
9.0375e-01,4.5959e-03,-7.2412e-01,1.4798e-03,2.1599e-04
9.0750e-01,4.6531e-03,-7.2406e-01,1.4796e-03,2.1594e-04
9.1125e-01,4.7107e-03,-7.2399e-01,1.4795e-03,2.1588e-04
9.1500e-01,4.7689e-03,-7.2393e-01,1.4793e-03,2.1583e-04
9.1875e-01,4.8275e-03,-7.2387e-01,1.4792e-03,2.1578e-04
9.2250e-01,4.8865e-03,-7.2381e-01,1.4791e-03,2.1573e-04
9.2625e-01,4.9461e-03,-7.2375e-01,1.4789e-03,2.1567e-04
9.3000e-01,5.0061e-03,-7.2368e-01,1.4788e-03,2.1562e-04
9.3375e-01,5.0666e-03,-7.2362e-01,1.4786e-03,2.1557e-04
9.3750e-01,5.1276e-03,-7.2356e-01,1.4785e-03,2.1551e-04
9.4125e-01,5.1891e-03,-7.2349e-01,1.4783e-03,2.1546e-04
9.4500e-01,5.2511e-03,-7.2343e-01,1.4782e-03,2.1541e-04
9.4875e-01,5.3135e-03,-7.2336e-01,1.4781e-03,2.1535e-04
9.5250e-01,5.3765e-03,-7.2330e-01,1.4779e-03,2.1530e-04
9.5625e-01,5.4399e-03,-7.2324e-01,1.4778e-03,2.1524e-04
9.6000e-01,5.5038e-03,-7.2317e-01,1.4776e-03,2.1519e-04
9.6375e-01,5.5682e-03,-7.2311e-01,1.4775e-03,2.1513e-04
9.6750e-01,5.6331e-03,-7.2304e-01,1.4773e-03,2.1508e-04
9.7125e-01,5.6986e-03,-7.2297e-01,1.4772e-03,2.1502e-04
9.7500e-01,5.7645e-03,-7.2291e-01,1.4770e-03,2.1496e-04
9.7875e-01,5.8309e-03,-7.2284e-01,1.4769e-03,2.1491e-04
9.8250e-01,5.8978e-03,-7.2278e-01,1.4767e-03,2.1485e-04
9.8625e-01,5.9652e-03,-7.2271e-01,1.4766e-03,2.1480e-04
9.9000e-01,6.0332e-03,-7.2264e-01,1.4764e-03,2.1474e-04
9.9375e-01,6.1016e-03,-7.2258e-01,1.4763e-03,2.1468e-04
9.9750e-01,6.1706e-03,-7.2251e-01,1.4761e-03,2.1463e-04
1.0013e+00,6.2401e-03,-7.2244e-01,1.4760e-03,2.1457e-04
1.0050e+00,6.3100e-03,-7.2237e-01,1.4758e-03,2.1451e-04
1.0088e+00,6.3805e-03,-7.2230e-01,1.4757e-03,2.1445e-04
1.0125e+00,6.4516e-03,-7.2224e-01,1.4755e-03,2.1440e-04
1.0163e+00,6.5231e-03,-7.2217e-01,1.4754e-03,2.1434e-04
1.0200e+00,6.5952e-03,-7.2210e-01,1.4752e-03,2.1428e-04
1.0238e+00,6.6678e-03,-7.2203e-01,1.4750e-03,2.1422e-04
1.0275e+00,6.7409e-03,-7.2196e-01,1.4749e-03,2.1416e-04
1.0313e+00,6.8145e-03,-7.2189e-01,1.4747e-03,2.1410e-04
1.0350e+00,6.8887e-03,-7.2182e-01,1.4746e-03,2.1404e-04
1.0388e+00,6.9634e-03,-7.2175e-01,1.4744e-03,2.1399e-04
