r,m,nu,rho,P
1.2750e+00,1.6705e-02,-8.3103e-01,1.9076e-03,3.4535e-04
1.2787e+00,1.6852e-02,-8.3091e-01,1.9073e-03,3.4522e-04
1.2825e+00,1.6999e-02,-8.3078e-01,1.9071e-03,3.4508e-04
1.2862e+00,1.7147e-02,-8.3066e-01,1.9068e-03,3.4494e-04
1.2900e+00,1.7296e-02,-8.3054e-01,1.9066e-03,3.4480e-04
1.2937e+00,1.7446e-02,-8.3042e-01,1.9063e-03,3.4466e-04
1.2975e+00,1.7597e-02,-8.3029e-01,1.9061e-03,3.4452e-04
1.3012e+00,1.7749e-02,-8.3017e-01,1.9058e-03,3.4438e-04
1.3050e+00,1.7901e-02,-8.3004e-01,1.9056e-03,3.4424e-04
1.3087e+00,1.8055e-02,-8.2992e-01,1.9053e-03,3.4410e-04
1.3125e+00,1.8209e-02,-8.2979e-01,1.9051e-03,3.4396e-04
1.3162e+00,1.8364e-02,-8.2967e-01,1.9048e-03,3.4382e-04
1.3200e+00,1.8520e-02,-8.2954e-01,1.9046e-03,3.4368e-04
1.3237e+00,1.8677e-02,-8.2942e-01,1.9043e-03,3.4354e-04
1.3275e+00,1.8834e-02,-8.2929e-01,1.9041e-03,3.4340e-04
1.3312e+00,1.8993e-02,-8.2916e-01,1.9038e-03,3.4325e-04
1.3350e+00,1.9152e-02,-8.2904e-01,1.9036e-03,3.4311e-04
1.3387e+00,1.9313e-02,-8.2891e-01,1.9033e-03,3.4297e-04
1.3425e+00,1.9474e-02,-8.2878e-01,1.9031e-03,3.4282e-04
1.3462e+00,1.9636e-02,-8.2865e-01,1.9028e-03,3.4268e-04
1.3500e+00,1.9799e-02,-8.2852e-01,1.9025e-03,3.4253e-04
1.3537e+00,1.9963e-02,-8.2839e-01,1.9023e-03,3.4239e-04
1.3575e+00,2.0128e-02,-8.2826e-01,1.9020e-03,3.4224e-04
1.3612e+00,2.0293e-02,-8.2813e-01,1.9018e-03,3.4210e-04
1.3650e+00,2.0460e-02,-8.2800e-01,1.9015e-03,3.4195e-04
1.3687e+00,2.0627e-02,-8.2787e-01,1.9012e-03,3.4181e-04
1.3725e+00,2.0795e-02,-8.2774e-01,1.9010e-03,3.4166e-04
1.3762e+00,2.0965e-02,-8.2761e-01,1.9007e-03,3.4151e-04
1.3800e+00,2.1135e-02,-8.2748e-01,1.9005e-03,3.4137e-04
1.3837e+00,2.1306e-02,-8.2735e-01,1.9002e-03,3.4122e-04
1.3875e+00,2.1478e-02,-8.2722e-01,1.8999e-03,3.4107e-04
1.3912e+00,2.1650e-02,-8.2708e-01,1.8997e-03,3.4092e-04
1.3950e+00,2.1824e-02,-8.2695e-01,1.8994e-03,3.4077e-04
1.3987e+00,2.1999e-02,-8.2682e-01,1.8991e-03,3.4062e-04
1.4025e+00,2.2174e-02,-8.2668e-01,1.8989e-03,3.4047e-04
1.4062e+00,2.2351e-02,-8.2655e-01,1.8986e-03,3.4032e-04
1.4100e+00,2.2528e-02,-8.2642e-01,1.8983e-03,3.4017e-04
1.4137e+00,2.2707e-02,-8.2628e-01,1.8980e-03,3.4002e-04
1.4175e+00,2.2886e-02,-8.2615e-01,1.8978e-03,3.3987e-04
1.4212e+00,2.3066e-02,-8.2601e-01,1.8975e-03,3.3972e-04
1.4250e+00,2.3247e-02,-8.2588e-01,1.8972e-03,3.3957e-04
1.4287e+00,2.3429e-02,-8.2574e-01,1.8970e-03,3.3942e-04
1.4325e+00,2.3612e-02,-8.2560e-01,1.8967e-03,3.3926e-04
1.4362e+00,2.3796e-02,-8.2547e-01,1.8964e-03,3.3911e-04
1.4400e+00,2.3981e-02,-8.2533e-01,1.8961e-03,3.3896e-04
1.4437e+00,2.4166e-02,-8.2519e-01,1.8959e-03,3.3880e-04
1.4475e+00,2.4353e-02,-8.2505e-01,1.8956e-03,3.3865e-04
1.4512e+00,2.4541e-02,-8.2492e-01,1.8953e-03,3.3850e-04
1.4550e+00,2.4729e-02,-8.2478e-01,1.8950e-03,3.3834e-04
1.4587e+00,2.4919e-02,-8.2464e-01,1.8948e-03,3.3819e-04
1.4625e+00,2.5109e-02,-8.2450e-01,1.8945e-03,3.3803e-04
1.4662e+00,2.5301e-02,-8.2436e-01,1.8942e-03,3.3787e-04
1.4700e+00,2.5493e-02,-8.2422e-01,1.8939e-03,3.3772e-04
1.4737e+00,2.5686e-02,-8.2408e-01,1.8936e-03,3.3756e-04
1.4775e+00,2.5881e-02,-8.2394e-01,1.8933e-03,3.3740e-04
1.4812e+00,2.6076e-02,-8.2380e-01,1.8931e-03,3.3725e-04
1.4850e+00,2.6272e-02,-8.2366e-01,1.8928e-03,3.3709e-04
1.4887e+00,2.6469e-02,-8.2351e-01,1.8925e-03,3.3693e-04
1.4925e+00,2.6668e-02,-8.2337e-01,1.8922e-03,3.3677e-04
1.4962e+00,2.6867e-02,-8.2323e-01,1.8919e-03,3.3662e-04
1.5000e+00,2.7067e-02,-8.2309e-01,1.8916e-03,3.3646e-04
1.5037e+00,2.7268e-02,-8.2294e-01,1.8914e-03,3.3630e-04
1.5075e+00,2.7470e-02,-8.2280e-01,1.8911e-03,3.3614e-04
1.5112e+00,2.7673e-02,-8.2266e-01,1.8908e-03,3.3598e-04
1.5150e+00,2.7877e-02,-8.2251e-01,1.8905e-03,3.3582e-04
1.5187e+00,2.8082e-02,-8.2237e-01,1.8902e-03,3.3566e-04
1.5225e+00,2.8288e-02,-8.2222e-01,1.8899e-03,3.3549e-04
1.5262e+00,2.8495e-02,-8.2208e-01,1.8896e-03,3.3533e-04
1.5300e+00,2.8703e-02,-8.2193e-01,1.8893e-03,3.3517e-04
1.5337e+00,2.8911e-02,-8.2179e-01,1.8890e-03,3.3501e-04
1.5375e+00,2.9121e-02,-8.2164e-01,1.8887e-03,3.3485e-04
1.5412e+00,2.9332e-02,-8.2149e-01,1.8884e-03,3.3468e-04
1.5450e+00,2.9544e-02,-8.2135e-01,1.8881e-03,3.3452e-04
1.5487e+00,2.9757e-02,-8.2120e-01,1.8878e-03,3.3436e-04
1.5525e+00,2.9971e-02,-8.2105e-01,1.8875e-03,3.3419e-04
1.5562e+00,3.0186e-02,-8.2090e-01,1.8873e-03,3.3403e-04
1.5600e+00,3.0402e-02,-8.2075e-01,1.8870e-03,3.3386e-04
1.5637e+00,3.0619e-02,-8.2061e-01,1.8867e-03,3.3370e-04
1.5675e+00,3.0837e-02,-8.2046e-01,1.8864e-03,3.3353e-04
1.5712e+00,3.1055e-02,-8.2031e-01,1.8861e-03,3.3337e-04
1.5750e+00,3.1275e-02,-8.2016e-01,1.8858e-03,3.3320e-04
1.5787e+00,3.1496e-02,-8.2001e-01,1.8855e-03,3.3303e-04
1.5825e+00,3.1718e-02,-8.1986e-01,1.8851e-03,3.3287e-04
1.5862e+00,3.1941e-02,-8.1971e-01,1.8848e-03,3.3270e-04
1.5900e+00,3.2165e-02,-8.1956e-01,1.8845e-03,3.3253e-04
1.5937e+00,3.2390e-02,-8.1940e-01,1.8842e-03,3.3236e-04
1.5975e+00,3.2616e-02,-8.1925e-01,1.8839e-03,3.3219e-04
1.6012e+00,3.2843e-02,-8.1910e-01,1.8836e-03,3.3203e-04
1.6050e+00,3.3072e-02,-8.1895e-01,1.8833e-03,3.3186e-04
1.6087e+00,3.3301e-02,-8.1879e-01,1.8830e-03,3.3169e-04
1.6125e+00,3.3531e-02,-8.1864e-01,1.8827e-03,3.3152e-04
1.6162e+00,3.3762e-02,-8.1849e-01,1.8824e-03,3.3135e-04
1.6200e+00,3.3994e-02,-8.1833e-01,1.8821e-03,3.3118e-04
1.6237e+00,3.4228e-02,-8.1818e-01,1.8818e-03,3.3101e-04
1.6275e+00,3.4462e-02,-8.1802e-01,1.8815e-03,3.3084e-04
1.6312e+00,3.4697e-02,-8.1787e-01,1.8811e-03,3.3066e-04
1.6350e+00,3.4934e-02,-8.1771e-01,1.8808e-03,3.3049e-04
1.6387e+00,3.5171e-02,-8.1756e-01,1.8805e-03,3.3032e-04
1.6425e+00,3.5410e-02,-8.1740e-01,1.8802e-03,3.3015e-04
1.6462e+00,3.5649e-02,-8.1725e-01,1.8799e-03,3.2997e-04
1.6500e+00,3.5890e-02,-8.1709e-01,1.8796e-03,3.2980e-04
1.6537e+00,3.6131e-02,-8.1693e-01,1.8793e-03,3.2963e-04
1.6575e+00,3.6374e-02,-8.1677e-01,1.8789e-03,3.2945e-04
1.6612e+00,3.6618e-02,-8.1662e-01,1.8786e-03,3.2928e-04
1.6650e+00,3.6863e-02,-8.1646e-01,1.8783e-03,3.2910e-04
1.6687e+00,3.7109e-02,-8.1630e-01,1.8780e-03,3.2893e-04
1.6725e+00,3.7356e-02,-8.1614e-01,1.8777e-03,3.2875e-04
1.6762e+00,3.7604e-02,-8.1598e-01,1.8773e-03,3.2858e-04
1.6800e+00,3.7853e-02,-8.1582e-01,1.8770e-03,3.2840e-04
1.6837e+00,3.8103e-02,-8.1566e-01,1.8767e-03,3.2823e-04
1.6875e+00,3.8354e-02,-8.1550e-01,1.8764e-03,3.2805e-04
1.6912e+00,3.8607e-02,-8.1534e-01,1.8761e-03,3.2787e-04
1.6950e+00,3.8860e-02,-8.1518e-01,1.8757e-03,3.2769e-04
1.6987e+00,3.9115e-02,-8.1502e-01,1.8754e-03,3.2752e-04
1.7025e+00,3.9370e-02,-8.1486e-01,1.8751e-03,3.2734e-04
1.7062e+00,3.9627e-02,-8.1469e-01,1.8748e-03,3.2716e-04
1.7100e+00,3.9885e-02,-8.1453e-01,1.8744e-03,3.2698e-04
1.7137e+00,4.0143e-02,-8.1437e-01,1.8741e-03,3.2680e-04
1.7175e+00,4.0403e-02,-8.1421e-01,1.8738e-03,3.2662e-04
1.7212e+00,4.0664e-02,-8.1404e-01,1.8734e-03,3.2644e-04
1.7250e+00,4.0926e-02,-8.1388e-01,1.8731e-03,3.2626e-04
1.7287e+00,4.1190e-02,-8.1371e-01,1.8728e-03,3.2608e-04
1.7325e+00,4.1454e-02,-8.1355e-01,1.8725e-03,3.2590e-04
1.7362e+00,4.1719e-02,-8.1339e-01,1.8721e-03,3.2572e-04
1.7400e+00,4.1986e-02,-8.1322e-01,1.8718e-03,3.2554e-04
1.7437e+00,4.2253e-02,-8.1305e-01,1.8715e-03,3.2536e-04
1.7475e+00,4.2522e-02,-8.1289e-01,1.8711e-03,3.2518e-04
1.7512e+00,4.2792e-02,-8.1272e-01,1.8708e-03,3.2499e-04
1.7550e+00,4.3063e-02,-8.1256e-01,1.8704e-03,3.2481e-04
1.7587e+00,4.3335e-02,-8.1239e-01,1.8701e-03,3.2463e-04
1.7625e+00,4.3608e-02,-8.1222e-01,1.8698e-03,3.2444e-04
1.7662e+00,4.3882e-02,-8.1205e-01,1.8694e-03,3.2426e-04
1.7700e+00,4.4158e-02,-8.1189e-01,1.8691e-03,3.2407e-04
1.7737e+00,4.4434e-02,-8.1172e-01,1.8688e-03,3.2389e-04
1.7775e+00,4.4712e-02,-8.1155e-01,1.8684e-03,3.2371e-04
1.7812e+00,4.4991e-02,-8.1138e-01,1.8681e-03,3.2352e-04
1.7850e+00,4.5270e-02,-8.1121e-01,1.8677e-03,3.2333e-04
1.7887e+00,4.5551e-02,-8.1104e-01,1.8674e-03,3.2315e-04
1.7925e+00,4.5834e-02,-8.1087e-01,1.8670e-03,3.2296e-04
1.7962e+00,4.6117e-02,-8.1070e-01,1.8667e-03,3.2278e-04
1.8000e+00,4.6401e-02,-8.1053e-01,1.8664e-03,3.2259e-04
1.8037e+00,4.6687e-02,-8.1036e-01,1.8660e-03,3.2240e-04
1.8075e+00,4.6973e-02,-8.1019e-01,1.8657e-03,3.2221e-04
1.8112e+00,4.7261e-02,-8.1001e-01,1.8653e-03,3.2203e-04
1.8150e+00,4.7550e-02,-8.0984e-01,1.8650e-03,3.2184e-04
1.8187e+00,4.7840e-02,-8.0967e-01,1.8646e-03,3.2165e-04
1.8225e+00,4.8131e-02,-8.0950e-01,1.8643e-03,3.2146e-04
1.8262e+00,4.8424e-02,-8.0932e-01,1.8639e-03,3.2127e-04
1.8300e+00,4.8717e-02,-8.0915e-01,1.8636e-03,3.2108e-04
1.8337e+00,4.9012e-02,-8.0898e-01,1.8632e-03,3.2089e-04
1.8375e+00,4.9308e-02,-8.0880e-01,1.8629e-03,3.2070e-04
1.8412e+00,4.9605e-02,-8.0863e-01,1.8625e-03,3.2051e-04
1.8450e+00,4.9903e-02,-8.0845e-01,1.8622e-03,3.2032e-04
1.8487e+00,5.0202e-02,-8.0828e-01,1.8618e-03,3.2013e-04
1.8525e+00,5.0503e-02,-8.0810e-01,1.8615e-03,3.1994e-04
1.8562e+00,5.0804e-02,-8.0793e-01,1.8611e-03,3.1974e-04
1.8600e+00,5.1107e-02,-8.0775e-01,1.8607e-03,3.1955e-04
1.8637e+00,5.1411e-02,-8.0757e-01,1.8604e-03,3.1936e-04
1.8675e+00,5.1716e-02,-8.0740e-01,1.8600e-03,3.1917e-04
1.8712e+00,5.2022e-02,-8.0722e-01,1.8597e-03,3.1897e-04
1.8750e+00,5.2330e-02,-8.0704e-01,1.8593e-03,3.1878e-04
1.8787e+00,5.2638e-02,-8.0686e-01,1.8590e-03,3.1859e-04
1.8825e+00,5.2948e-02,-8.0668e-01,1.8586e-03,3.1839e-04
1.8862e+00,5.3259e-02,-8.0651e-01,1.8582e-03,3.1820e-04
1.8900e+00,5.3571e-02,-8.0633e-01,1.8579e-03,3.1800e-04
1.8937e+00,5.3885e-02,-8.0615e-01,1.8575e-03,3.1781e-04
1.8975e+00,5.4199e-02,-8.0597e-01,1.8571e-03,3.1761e-04
1.9012e+00,5.4515e-02,-8.0579e-01,1.8568e-03,3.1742e-04
1.9050e+00,5.4832e-02,-8.0561e-01,1.8564e-03,3.1722e-04
1.9087e+00,5.5150e-02,-8.0543e-01,1.8560e-03,3.1702e-04
1.9125e+00,5.5469e-02,-8.0524e-01,1.8557e-03,3.1683e-04
1.9162e+00,5.5790e-02,-8.0506e-01,1.8553e-03,3.1663e-04
1.9200e+00,5.6111e-02,-8.0488e-01,1.8549e-03,3.1643e-04
1.9237e+00,5.6434e-02,-8.0470e-01,1.8546e-03,3.1623e-04
1.9275e+00,5.6758e-02,-8.0452e-01,1.8542e-03,3.1604e-04
1.9312e+00,5.7083e-02,-8.0433e-01,1.8538e-03,3.1584e-04
1.9350e+00,5.7410e-02,-8.0415e-01,1.8535e-03,3.1564e-04
1.9387e+00,5.7737e-02,-8.0397e-01,1.8531e-03,3.1544e-04
1.9425e+00,5.8066e-02,-8.0378e-01,1.8527e-03,3.1524e-04
1.9462e+00,5.8396e-02,-8.0360e-01,1.8523e-03,3.1504e-04
1.9500e+00,5.8727e-02,-8.0341e-01,1.8520e-03,3.1484e-04
1.9537e+00,5.9060e-02,-8.0323e-01,1.8516e-03,3.1464e-04
1.9575e+00,5.9394e-02,-8.0304e-01,1.8512e-03,3.1444e-04
1.9612e+00,5.9728e-02,-8.0286e-01,1.8508e-03,3.1424e-04
1.9650e+00,6.0065e-02,-8.0267e-01,1.8505e-03,3.1404e-04
1.9687e+00,6.0402e-02,-8.0248e-01,1.8501e-03,3.1383e-04
1.9725e+00,6.0740e-02,-8.0230e-01,1.8497e-03,3.1363e-04
1.9762e+00,6.1080e-02,-8.0211e-01,1.8493e-03,3.1343e-04
1.9800e+00,6.1421e-02,-8.0192e-01,1.8490e-03,3.1323e-04
1.9837e+00,6.1763e-02,-8.0174e-01,1.8486e-03,3.1302e-04
1.9875e+00,6.2107e-02,-8.0155e-01,1.8482e-03,3.1282e-04
1.9912e+00,6.2451e-02,-8.0136e-01,1.8478e-03,3.1262e-04
1.9950e+00,6.2797e-02,-8.0117e-01,1.8474e-03,3.1241e-04
1.9987e+00,6.3144e-02,-8.0098e-01,1.8470e-03,3.1221e-04
2.0025e+00,6.3493e-02,-8.0079e-01,1.8467e-03,3.1201e-04
2.0062e+00,6.3842e-02,-8.0060e-01,1.8463e-03,3.1180e-04
2.0100e+00,6.4193e-02,-8.0041e-01,1.8459e-03,3.1160e-04
2.0137e+00,6.4545e-02,-8.0022e-01,1.8455e-03,3.1139e-04
2.0175e+00,6.4898e-02,-8.0003e-01,1.8451e-03,3.1118e-04
2.0212e+00,6.5253e-02,-7.9984e-01,1.8447e-03,3.1098e-04
2.0250e+00,6.5609e-02,-7.9965e-01,1.8443e-03,3.1077e-04
2.0287e+00,6.5966e-02,-7.9946e-01,1.8440e-03,3.1056e-04
2.0325e+00,6.6324e-02,-7.9926e-01,1.8436e-03,3.1036e-04
2.0362e+00,6.6684e-02,-7.9907e-01,1.8432e-03,3.1015e-04
2.0400e+00,6.7044e-02,-7.9888e-01,1.8428e-03,3.0994e-04
2.0437e+00,6.7406e-02,-7.9868e-01,1.8424e-03,3.0973e-04
2.0475e+00,6.7770e-02,-7.9849e-01,1.8420e-03,3.0953e-04
2.0512e+00,6.8134e-02,-7.9830e-01,1.8416e-03,3.0932e-04
2.0550e+00,6.8500e-02,-7.9810e-01,1.8412e-03,3.0911e-04
2.0587e+00,6.8867e-02,-7.9791e-01,1.8408e-03,3.0890e-04
2.0625e+00,6.9235e-02,-7.9771e-01,1.8404e-03,3.0869e-04
2.0662e+00,6.9605e-02,-7.9752e-01,1.8400e-03,3.0848e-04
2.0700e+00,6.9976e-02,-7.9732e-01,1.8396e-03,3.0827e-04
2.0737e+00,7.0348e-02,-7.9713e-01,1.8392e-03,3.0806e-04
2.0775e+00,7.0721e-02,-7.9693e-01,1.8388e-03,3.0785e-04
2.0812e+00,7.1096e-02,-7.9673e-01,1.8384e-03,3.0764e-04
2.0850e+00,7.1472e-02,-7.9654e-01,1.8380e-03,3.0743e-04
2.0887e+00,7.1849e-02,-7.9634e-01,1.8376e-03,3.0721e-04
2.0925e+00,7.2227e-02,-7.9614e-01,1.8372e-03,3.0700e-04
2.0962e+00,7.2607e-02,-7.9594e-01,1.8368e-03,3.0679e-04
2.1000e+00,7.2988e-02,-7.9574e-01,1.8364e-03,3.0658e-04
2.1037e+00,7.3370e-02,-7.9555e-01,1.8360e-03,3.0636e-04
2.1075e+00,7.3754e-02,-7.9535e-01,1.8356e-03,3.0615e-04
2.1112e+00,7.4139e-02,-7.9515e-01,1.8352e-03,3.0594e-04
2.1150e+00,7.4525e-02,-7.9495e-01,1.8348e-03,3.0572e-04
2.1187e+00,7.4912e-02,-7.9475e-01,1.8344e-03,3.0551e-04
2.1225e+00,7.5301e-02,-7.9455e-01,1.8340e-03,3.0529e-04
2.1262e+00,7.5691e-02,-7.9435e-01,1.8336e-03,3.0508e-04
2.1300e+00,7.6082e-02,-7.9414e-01,1.8332e-03,3.0486e-04
2.1337e+00,7.6475e-02,-7.9394e-01,1.8328e-03,3.0465e-04
2.1375e+00,7.6869e-02,-7.9374e-01,1.8323e-03,3.0443e-04
2.1412e+00,7.7264e-02,-7.9354e-01,1.8319e-03,3.0422e-04
2.1450e+00,7.7660e-02,-7.9334e-01,1.8315e-03,3.0400e-04
2.1487e+00,7.8058e-02,-7.9313e-01,1.8311e-03,3.0378e-04
2.1525e+00,7.8457e-02,-7.9293e-01,1.8307e-03,3.0357e-04
2.1562e+00,7.8857e-02,-7.9273e-01,1.8303e-03,3.0335e-04
2.1600e+00,7.9259e-02,-7.9252e-01,1.8299e-03,3.0313e-04
2.1637e+00,7.9662e-02,-7.9232e-01,1.8295e-03,3.0292e-04
2.1675e+00,8.0066e-02,-7.9211e-01,1.8290e-03,3.0270e-04
2.1712e+00,8.0472e-02,-7.9191e-01,1.8286e-03,3.0248e-04
2.1750e+00,8.0879e-02,-7.9170e-01,1.8282e-03,3.0226e-04
2.1787e+00,8.1287e-02,-7.9150e-01,1.8278e-03,3.0204e-04
2.1825e+00,8.1696e-02,-7.9129e-01,1.8274e-03,3.0182e-04
2.1862e+00,8.2107e-02,-7.9109e-01,1.8269e-03,3.0160e-04
2.1900e+00,8.2519e-02,-7.9088e-01,1.8265e-03,3.0138e-04
2.1937e+00,8.2933e-02,-7.9067e-01,1.8261e-03,3.0116e-04
2.1975e+00,8.3348e-02,-7.9046e-01,1.8257e-03,3.0094e-04
2.2012e+00,8.3764e-02,-7.9026e-01,1.8253e-03,3.0072e-04
2.2050e+00,8.4181e-02,-7.9005e-01,1.8248e-03,3.0050e-04
2.2087e+00,8.4600e-02,-7.8984e-01,1.8244e-03,3.0028e-04
2.2125e+00,8.5020e-02,-7.8963e-01,1.8240e-03,3.0006e-04
2.2162e+00,8.5442e-02,-7.8942e-01,1.8236e-03,2.9983e-04
2.2200e+00,8.5864e-02,-7.8921e-01,1.8231e-03,2.9961e-04
2.2237e+00,8.6288e-02,-7.8900e-01,1.8227e-03,2.9939e-04
2.2275e+00,8.6714e-02,-7.8879e-01,1.8223e-03,2.9917e-04
2.2312e+00,8.7141e-02,-7.8858e-01,1.8218e-03,2.9894e-04
2.2350e+00,8.7569e-02,-7.8837e-01,1.8214e-03,2.9872e-04
2.2387e+00,8.7998e-02,-7.8816e-01,1.8210e-03,2.9850e-04
2.2425e+00,8.8429e-02,-7.8795e-01,1.8206e-03,2.9827e-04
2.2462e+00,8.8861e-02,-7.8774e-01,1.8201e-03,2.9805e-04
2.2500e+00,8.9294e-02,-7.8753e-01,1.8197e-03,2.9782e-04
2.2537e+00,8.9729e-02,-7.8731e-01,1.8193e-03,2.9760e-04
2.2575e+00,9.0165e-02,-7.8710e-01,1.8188e-03,2.9737e-04
2.2612e+00,9.0603e-02,-7.8689e-01,1.8184e-03,2.9715e-04
2.2650e+00,9.1042e-02,-7.8667e-01,1.8180e-03,2.9692e-04
2.2687e+00,9.1482e-02,-7.8646e-01,1.8175e-03,2.9670e-04
2.2725e+00,9.1923e-02,-7.8625e-01,1.8171e-03,2.9647e-04
2.2762e+00,9.2366e-02,-7.8603e-01,1.8166e-03,2.9624e-04
2.2800e+00,9.2810e-02,-7.8582e-01,1.8162e-03,2.9602e-04
2.2837e+00,9.3256e-02,-7.8560e-01,1.8158e-03,2.9579e-04
2.2875e+00,9.3703e-02,-7.8539e-01,1.8153e-03,2.9556e-04
2.2912e+00,9.4151e-02,-7.8517e-01,1.8149e-03,2.9533e-04
2.2950e+00,9.4601e-02,-7.8495e-01,1.8144e-03,2.9511e-04
2.2987e+00,9.5052e-02,-7.8474e-01,1.8140e-03,2.9488e-04
2.3025e+00,9.5504e-02,-7.8452e-01,1.8136e-03,2.9465e-04
2.3062e+00,9.5958e-02,-7.8430e-01,1.8131e-03,2.9442e-04
2.3100e+00,9.6413e-02,-7.8409e-01,1.8127e-03,2.9419e-04
2.3137e+00,9.6870e-02,-7.8387e-01,1.8122e-03,2.9396e-04
2.3175e+00,9.7328e-02,-7.8365e-01,1.8118e-03,2.9373e-04
2.3212e+00,9.7787e-02,-7.8343e-01,1.8113e-03,2.9350e-04
2.3250e+00,9.8247e-02,-7.8321e-01,1.8109e-03,2.9327e-04
2.3287e+00,9.8709e-02,-7.8299e-01,1.8104e-03,2.9304e-04
2.3325e+00,9.9173e-02,-7.8277e-01,1.8100e-03,2.9281e-04
2.3362e+00,9.9638e-02,-7.8255e-01,1.8095e-03,2.9258e-04
2.3400e+00,1.0010e-01,-7.8233e-01,1.8091e-03,2.9235e-04
2.3437e+00,1.0057e-01,-7.8211e-01,1.8086e-03,2.9211e-04
2.3475e+00,1.0104e-01,-7.8189e-01,1.8082e-03,2.9188e-04
2.3512e+00,1.0151e-01,-7.8167e-01,1.8077e-03,2.9165e-04
2.3550e+00,1.0198e-01,-7.8145e-01,1.8073e-03,2.9142e-04
2.3587e+00,1.0245e-01,-7.8123e-01,1.8068e-03,2.9118e-04
2.3625e+00,1.0293e-01,-7.8100e-01,1.8064e-03,2.9095e-04
2.3662e+00,1.0341e-01,-7.8078e-01,1.8059e-03,2.9072e-04
2.3700e+00,1.0388e-01,-7.8056e-01,1.8055e-03,2.9048e-04
2.3737e+00,1.0436e-01,-7.8033e-01,1.8050e-03,2.9025e-04
2.3775e+00,1.0484e-01,-7.8011e-01,1.8045e-03,2.9002e-04
2.3812e+00,1.0532e-01,-7.7989e-01,1.8041e-03,2.8978e-04
2.3850e+00,1.0581e-01,-7.7966e-01,1.8036e-03,2.8955e-04
2.3887e+00,1.0629e-01,-7.7944e-01,1.8032e-03,2.8931e-04
2.3925e+00,1.0677e-01,-7.7921e-01,1.8027e-03,2.8908e-04
2.3962e+00,1.0726e-01,-7.7899e-01,1.8022e-03,2.8884e-04
2.4000e+00,1.0775e-01,-7.7876e-01,1.8018e-03,2.8860e-04
2.4037e+00,1.0824e-01,-7.7854e-01,1.8013e-03,2.8837e-04
2.4075e+00,1.0873e-01,-7.7831e-01,1.8009e-03,2.8813e-04
2.4112e+00,1.0922e-01,-7.7808e-01,1.8004e-03,2.8789e-04
2.4150e+00,1.0972e-01,-7.7786e-01,1.7999e-03,2.8766e-04
2.4187e+00,1.1021e-01,-7.7763e-01,1.7995e-03,2.8742e-04
2.4225e+00,1.1071e-01,-7.7740e-01,1.7990e-03,2.8718e-04
2.4262e+00,1.1121e-01,-7.7717e-01,1.7985e-03,2.8695e-04
2.4300e+00,1.1171e-01,-7.7694e-01,1.7981e-03,2.8671e-04
2.4337e+00,1.1221e-01,-7.7672e-01,1.7976e-03,2.8647e-04
2.4375e+00,1.1271e-01,-7.7649e-01,1.7971e-03,2.8623e-04
2.4412e+00,1.1321e-01,-7.7626e-01,1.7966e-03,2.8599e-04
2.4450e+00,1.1372e-01,-7.7603e-01,1.7962e-03,2.8575e-04
2.4487e+00,1.1423e-01,-7.7580e-01,1.7957e-03,2.8551e-04
2.4525e+00,1.1474e-01,-7.7557e-01,1.7952e-03,2.8527e-04
2.4562e+00,1.1524e-01,-7.7534e-01,1.7948e-03,2.8503e-04
2.4600e+00,1.1576e-01,-7.7511e-01,1.7943e-03,2.8479e-04
2.4637e+00,1.1627e-01,-7.7487e-01,1.7938e-03,2.8455e-04
2.4675e+00,1.1678e-01,-7.7464e-01,1.7933e-03,2.8431e-04
2.4712e+00,1.1730e-01,-7.7441e-01,1.7929e-03,2.8407e-04
2.4750e+00,1.1781e-01,-7.7418e-01,1.7924e-03,2.8383e-04
2.4787e+00,1.1833e-01,-7.7394e-01,1.7919e-03,2.8359e-04
2.4825e+00,1.1885e-01,-7.7371e-01,1.7914e-03,2.8335e-04
2.4862e+00,1.1937e-01,-7.7348e-01,1.7909e-03,2.8310e-04
2.4900e+00,1.1989e-01,-7.7324e-01,1.7905e-03,2.8286e-04
2.4937e+00,1.2042e-01,-7.7301e-01,1.7900e-03,2.8262e-04
2.4975e+00,1.2094e-01,-7.7278e-01,1.7895e-03,2.8238e-04
2.5013e+00,1.2147e-01,-7.7254e-01,1.7890e-03,2.8213e-04
2.5050e+00,1.2200e-01,-7.7231e-01,1.7885e-03,2.8189e-04
2.5088e+00,1.2253e-01,-7.7207e-01,1.7880e-03,2.8164e-04
2.5125e+00,1.2306e-01,-7.7183e-01,1.7876e-03,2.8140e-04
2.5163e+00,1.2359e-01,-7.7160e-01,1.7871e-03,2.8116e-04
2.5200e+00,1.2413e-01,-7.7136e-01,1.7866e-03,2.8091e-04
2.5238e+00,1.2466e-01,-7.7113e-01,1.7861e-03,2.8067e-04
2.5275e+00,1.2520e-01,-7.7089e-01,1.7856e-03,2.8042e-04
2.5313e+00,1.2574e-01,-7.7065e-01,1.7851e-03,2.8018e-04
2.5350e+00,1.2628e-01,-7.7041e-01,1.7846e-03,2.7993e-04
2.5388e+00,1.2682e-01,-7.7017e-01,1.7841e-03,2.7969e-04
2.5425e+00,1.2736e-01,-7.6994e-01,1.7837e-03,2.7944e-04
2.5463e+00,1.2790e-01,-7.6970e-01,1.7832e-03,2.7919e-04
2.5500e+00,1.2845e-01,-7.6946e-01,1.7827e-03,2.7895e-04
