r,m,nu,rho,P
2.8875e-01,1.1965e-04,-6.7009e-01,1.1862e-03,1.6633e-04
2.9250e-01,1.2438e-04,-6.7008e-01,1.1861e-03,1.6632e-04
2.9625e-01,1.2922e-04,-6.7006e-01,1.1861e-03,1.6631e-04
3.0000e-01,1.3419e-04,-6.7005e-01,1.1861e-03,1.6630e-04
3.0375e-01,1.3928e-04,-6.7003e-01,1.1861e-03,1.6628e-04
3.0750e-01,1.4450e-04,-6.7001e-01,1.1860e-03,1.6627e-04
3.1125e-01,1.4985e-04,-6.7000e-01,1.1860e-03,1.6626e-04
3.1500e-01,1.5533e-04,-6.6998e-01,1.1860e-03,1.6625e-04
3.1875e-01,1.6094e-04,-6.6996e-01,1.1860e-03,1.6624e-04
3.2250e-01,1.6669e-04,-6.6995e-01,1.1859e-03,1.6623e-04
3.2625e-01,1.7257e-04,-6.6993e-01,1.1859e-03,1.6622e-04
3.3000e-01,1.7858e-04,-6.6991e-01,1.1859e-03,1.6621e-04
3.3375e-01,1.8474e-04,-6.6990e-01,1.1858e-03,1.6619e-04
3.3750e-01,1.9103e-04,-6.6988e-01,1.1858e-03,1.6618e-04
3.4125e-01,1.9747e-04,-6.6986e-01,1.1858e-03,1.6617e-04
3.4500e-01,2.0405e-04,-6.6984e-01,1.1858e-03,1.6616e-04
3.4875e-01,2.1077e-04,-6.6982e-01,1.1857e-03,1.6614e-04
3.5250e-01,2.1764e-04,-6.6980e-01,1.1857e-03,1.6613e-04
3.5625e-01,2.2466e-04,-6.6979e-01,1.1857e-03,1.6612e-04
3.6000e-01,2.3182e-04,-6.6977e-01,1.1857e-03,1.6611e-04
3.6375e-01,2.3914e-04,-6.6975e-01,1.1856e-03,1.6609e-04
3.6750e-01,2.4661e-04,-6.6973e-01,1.1856e-03,1.6608e-04
3.7125e-01,2.5423e-04,-6.6971e-01,1.1856e-03,1.6607e-04
3.7500e-01,2.6201e-04,-6.6969e-01,1.1855e-03,1.6605e-04
3.7875e-01,2.6995e-04,-6.6967e-01,1.1855e-03,1.6604e-04
3.8250e-01,2.7804e-04,-6.6965e-01,1.1855e-03,1.6603e-04
3.8625e-01,2.8629e-04,-6.6963e-01,1.1854e-03,1.6601e-04
3.9000e-01,2.9471e-04,-6.6961e-01,1.1854e-03,1.6600e-04
3.9375e-01,3.0329e-04,-6.6959e-01,1.1854e-03,1.6598e-04
3.9750e-01,3.1203e-04,-6.6957e-01,1.1853e-03,1.6597e-04
4.0125e-01,3.2094e-04,-6.6955e-01,1.1853e-03,1.6596e-04
4.0500e-01,3.3002e-04,-6.6952e-01,1.1853e-03,1.6594e-04
4.0875e-01,3.3926e-04,-6.6950e-01,1.1852e-03,1.6593e-04
4.1250e-01,3.4868e-04,-6.6948e-01,1.1852e-03,1.6591e-04
4.1625e-01,3.5827e-04,-6.6946e-01,1.1852e-03,1.6590e-04
4.2000e-01,3.6803e-04,-6.6944e-01,1.1851e-03,1.6588e-04
4.2375e-01,3.7797e-04,-6.6941e-01,1.1851e-03,1.6587e-04
4.2750e-01,3.8809e-04,-6.6939e-01,1.1851e-03,1.6585e-04
4.3125e-01,3.9839e-04,-6.6937e-01,1.1850e-03,1.6584e-04
4.3500e-01,4.0886e-04,-6.6935e-01,1.1850e-03,1.6582e-04
4.3875e-01,4.1952e-04,-6.6932e-01,1.1850e-03,1.6581e-04
4.4250e-01,4.3036e-04,-6.6930e-01,1.1849e-03,1.6579e-04
4.4625e-01,4.4139e-04,-6.6928e-01,1.1849e-03,1.6577e-04
4.5000e-01,4.5260e-04,-6.6925e-01,1.1849e-03,1.6576e-04
4.5375e-01,4.6400e-04,-6.6923e-01,1.1848e-03,1.6574e-04
4.5750e-01,4.7559e-04,-6.6920e-01,1.1848e-03,1.6573e-04
4.6125e-01,4.8737e-04,-6.6918e-01,1.1847e-03,1.6571e-04
4.6500e-01,4.9935e-04,-6.6915e-01,1.1847e-03,1.6569e-04
4.6875e-01,5.1152e-04,-6.6913e-01,1.1847e-03,1.6568e-04
4.7250e-01,5.2388e-04,-6.6911e-01,1.1846e-03,1.6566e-04
4.7625e-01,5.3644e-04,-6.6908e-01,1.1846e-03,1.6564e-04
4.8000e-01,5.4921e-04,-6.6905e-01,1.1846e-03,1.6563e-04
4.8375e-01,5.6217e-04,-6.6903e-01,1.1845e-03,1.6561e-04
4.8750e-01,5.7533e-04,-6.6900e-01,1.1845e-03,1.6559e-04
4.9125e-01,5.8870e-04,-6.6898e-01,1.1844e-03,1.6557e-04
4.9500e-01,6.0227e-04,-6.6895e-01,1.1844e-03,1.6556e-04
