r,m,nu,rho,P
2.8875e-01,1.0430e-04,-6.2215e-01,1.0338e-03,1.2888e-04
2.9250e-01,1.0841e-04,-6.2214e-01,1.0338e-03,1.2887e-04
2.9625e-01,1.1263e-04,-6.2213e-01,1.0337e-03,1.2886e-04
3.0000e-01,1.1696e-04,-6.2211e-01,1.0337e-03,1.2885e-04
3.0375e-01,1.2140e-04,-6.2210e-01,1.0337e-03,1.2884e-04
3.0750e-01,1.2595e-04,-6.2209e-01,1.0336e-03,1.2884e-04
3.1125e-01,1.3061e-04,-6.2207e-01,1.0336e-03,1.2883e-04
3.1500e-01,1.3539e-04,-6.2206e-01,1.0336e-03,1.2882e-04
3.1875e-01,1.4028e-04,-6.2204e-01,1.0336e-03,1.2881e-04
3.2250e-01,1.4529e-04,-6.2203e-01,1.0335e-03,1.2880e-04
3.2625e-01,1.5041e-04,-6.2201e-01,1.0335e-03,1.2880e-04
3.3000e-01,1.5566e-04,-6.2200e-01,1.0335e-03,1.2879e-04
3.3375e-01,1.6102e-04,-6.2199e-01,1.0334e-03,1.2878e-04
3.3750e-01,1.6650e-04,-6.2197e-01,1.0334e-03,1.2877e-04
3.4125e-01,1.7211e-04,-6.2196e-01,1.0334e-03,1.2876e-04
3.4500e-01,1.7785e-04,-6.2194e-01,1.0333e-03,1.2875e-04
3.4875e-01,1.8371e-04,-6.2192e-01,1.0333e-03,1.2874e-04
3.5250e-01,1.8969e-04,-6.2191e-01,1.0333e-03,1.2873e-04
3.5625e-01,1.9581e-04,-6.2189e-01,1.0332e-03,1.2872e-04
3.6000e-01,2.0205e-04,-6.2188e-01,1.0332e-03,1.2872e-04
3.6375e-01,2.0843e-04,-6.2186e-01,1.0332e-03,1.2871e-04
3.6750e-01,2.1494e-04,-6.2184e-01,1.0331e-03,1.2870e-04
3.7125e-01,2.2158e-04,-6.2183e-01,1.0331e-03,1.2869e-04
3.7500e-01,2.2836e-04,-6.2181e-01,1.0330e-03,1.2868e-04
3.7875e-01,2.3527e-04,-6.2179e-01,1.0330e-03,1.2867e-04
3.8250e-01,2.4232e-04,-6.2178e-01,1.0330e-03,1.2866e-04
3.8625e-01,2.4951e-04,-6.2176e-01,1.0329e-03,1.2865e-04
3.9000e-01,2.5685e-04,-6.2174e-01,1.0329e-03,1.2864e-04
3.9375e-01,2.6432e-04,-6.2173e-01,1.0329e-03,1.2863e-04
3.9750e-01,2.7194e-04,-6.2171e-01,1.0328e-03,1.2862e-04
4.0125e-01,2.7970e-04,-6.2169e-01,1.0328e-03,1.2861e-04
4.0500e-01,2.8761e-04,-6.2167e-01,1.0327e-03,1.2860e-04
4.0875e-01,2.9567e-04,-6.2165e-01,1.0327e-03,1.2859e-04
4.1250e-01,3.0387e-04,-6.2164e-01,1.0327e-03,1.2858e-04
4.1625e-01,3.1223e-04,-6.2162e-01,1.0326e-03,1.2856e-04
4.2000e-01,3.2074e-04,-6.2160e-01,1.0326e-03,1.2855e-04
4.2375e-01,3.2940e-04,-6.2158e-01,1.0325e-03,1.2854e-04
4.2750e-01,3.3821e-04,-6.2156e-01,1.0325e-03,1.2853e-04
4.3125e-01,3.4718e-04,-6.2154e-01,1.0325e-03,1.2852e-04
4.3500e-01,3.5631e-04,-6.2152e-01,1.0324e-03,1.2851e-04
4.3875e-01,3.6559e-04,-6.2150e-01,1.0324e-03,1.2850e-04
4.4250e-01,3.7504e-04,-6.2148e-01,1.0323e-03,1.2849e-04
4.4625e-01,3.8464e-04,-6.2146e-01,1.0323e-03,1.2848e-04
4.5000e-01,3.9441e-04,-6.2144e-01,1.0322e-03,1.2846e-04
4.5375e-01,4.0435e-04,-6.2142e-01,1.0322e-03,1.2845e-04
4.5750e-01,4.1444e-04,-6.2140e-01,1.0321e-03,1.2844e-04
4.6125e-01,4.2471e-04,-6.2138e-01,1.0321e-03,1.2843e-04
