r,m,nu,rho,P
8.4000e-01,2.1808e-03,-5.6934e-01,8.7583e-04,9.4252e-05
8.4375e-01,2.2101e-03,-5.6931e-01,8.7577e-04,9.4237e-05
8.4750e-01,2.2396e-03,-5.6928e-01,8.7571e-04,9.4222e-05
8.5125e-01,2.2694e-03,-5.6925e-01,8.7565e-04,9.4207e-05
8.5500e-01,2.2994e-03,-5.6922e-01,8.7560e-04,9.4192e-05
8.5875e-01,2.3297e-03,-5.6919e-01,8.7554e-04,9.4176e-05
8.6250e-01,2.3603e-03,-5.6916e-01,8.7548e-04,9.4161e-05
8.6625e-01,2.3911e-03,-5.6912e-01,8.7542e-04,9.4146e-05
8.7000e-01,2.4222e-03,-5.6909e-01,8.7536e-04,9.4130e-05
8.7375e-01,2.4535e-03,-5.6906e-01,8.7530e-04,9.4115e-05
8.7750e-01,2.4851e-03,-5.6903e-01,8.7524e-04,9.4099e-05
8.8125e-01,2.5170e-03,-5.6900e-01,8.7518e-04,9.4084e-05
8.8500e-01,2.5492e-03,-5.6896e-01,8.7512e-04,9.4068e-05
8.8875e-01,2.5816e-03,-5.6893e-01,8.7506e-04,9.4052e-05
8.9250e-01,2.6143e-03,-5.6890e-01,8.7500e-04,9.4036e-05
8.9625e-01,2.6473e-03,-5.6887e-01,8.7494e-04,9.4020e-05
9.0000e-01,2.6806e-03,-5.6883e-01,8.7488e-04,9.4004e-05
9.0375e-01,2.7141e-03,-5.6880e-01,8.7481e-04,9.3988e-05
9.0750e-01,2.7479e-03,-5.6877e-01,8.7475e-04,9.3972e-05
9.1125e-01,2.7820e-03,-5.6873e-01,8.7469e-04,9.3956e-05
9.1500e-01,2.8164e-03,-5.6870e-01,8.7463e-04,9.3940e-05
9.1875e-01,2.8510e-03,-5.6867e-01,8.7456e-04,9.3924e-05
9.2250e-01,2.8860e-03,-5.6863e-01,8.7450e-04,9.3907e-05
9.2625e-01,2.9212e-03,-5.6860e-01,8.7444e-04,9.3891e-05
9.3000e-01,2.9567e-03,-5.6856e-01,8.7437e-04,9.3875e-05
9.3375e-01,2.9924e-03,-5.6853e-01,8.7431e-04,9.3858e-05
9.3750e-01,3.0285e-03,-5.6850e-01,8.7425e-04,9.3841e-05
9.4125e-01,3.0649e-03,-5.6846e-01,8.7418e-04,9.3825e-05
9.4500e-01,3.1015e-03,-5.6843e-01,8.7412e-04,9.3808e-05
9.4875e-01,3.1384e-03,-5.6839e-01,8.7405e-04,9.3791e-05
9.5250e-01,3.1757e-03,-5.6836e-01,8.7399e-04,9.3774e-05
9.5625e-01,3.2132e-03,-5.6832e-01,8.7392e-04,9.3757e-05
9.6000e-01,3.2510e-03,-5.6829e-01,8.7386e-04,9.3740e-05
9.6375e-01,3.2891e-03,-5.6825e-01,8.7379e-04,9.3723e-05
9.6750e-01,3.3275e-03,-5.6822e-01,8.7372e-04,9.3706e-05
9.7125e-01,3.3661e-03,-5.6818e-01,8.7366e-04,9.3689e-05
9.7500e-01,3.4051e-03,-5.6815e-01,8.7359e-04,9.3672e-05
9.7875e-01,3.4444e-03,-5.6811e-01,8.7352e-04,9.3655e-05
9.8250e-01,3.4840e-03,-5.6807e-01,8.7346e-04,9.3637e-05
9.8625e-01,3.5239e-03,-5.6804e-01,8.7339e-04,9.3620e-05
9.9000e-01,3.5641e-03,-5.6800e-01,8.7332e-04,9.3602e-05
9.9375e-01,3.6046e-03,-5.6796e-01,8.7325e-04,9.3585e-05
9.9750e-01,3.6453e-03,-5.6793e-01,8.7319e-04,9.3567e-05
1.0013e+00,3.6864e-03,-5.6789e-01,8.7312e-04,9.3549e-05
1.0050e+00,3.7278e-03,-5.6786e-01,8.7305e-04,9.3532e-05
1.0088e+00,3.7695e-03,-5.6782e-01,8.7298e-04,9.3514e-05
1.0125e+00,3.8116e-03,-5.6778e-01,8.7291e-04,9.3496e-05
1.0163e+00,3.8539e-03,-5.6774e-01,8.7284e-04,9.3478e-05
1.0200e+00,3.8965e-03,-5.6771e-01,8.7277e-04,9.3460e-05
1.0238e+00,3.9395e-03,-5.6767e-01,8.7270e-04,9.3442e-05
1.0275e+00,3.9827e-03,-5.6763e-01,8.7263e-04,9.3424e-05
1.0313e+00,4.0263e-03,-5.6759e-01,8.7256e-04,9.3405e-05
1.0350e+00,4.0702e-03,-5.6756e-01,8.7249e-04,9.3387e-05
