r,m,nu,rho,P
8.3625e-01,4.1040e-03,-7.7875e-01,1.6694e-03,2.7560e-04
8.4000e-01,4.1592e-03,-7.7868e-01,1.6693e-03,2.7554e-04
8.4375e-01,4.2150e-03,-7.7861e-01,1.6692e-03,2.7547e-04
8.4750e-01,4.2712e-03,-7.7855e-01,1.6690e-03,2.7541e-04
8.5125e-01,4.3280e-03,-7.7848e-01,1.6689e-03,2.7534e-04
8.5500e-01,4.3852e-03,-7.7841e-01,1.6688e-03,2.7528e-04
8.5875e-01,4.4430e-03,-7.7834e-01,1.6686e-03,2.7521e-04
8.6250e-01,4.5012e-03,-7.7828e-01,1.6685e-03,2.7515e-04
8.6625e-01,4.5599e-03,-7.7821e-01,1.6684e-03,2.7508e-04
8.7000e-01,4.6192e-03,-7.7814e-01,1.6682e-03,2.7501e-04
8.7375e-01,4.6789e-03,-7.7807e-01,1.6681e-03,2.7494e-04
8.7750e-01,4.7392e-03,-7.7800e-01,1.6679e-03,2.7488e-04
8.8125e-01,4.8000e-03,-7.7793e-01,1.6678e-03,2.7481e-04
8.8500e-01,4.8613e-03,-7.7786e-01,1.6677e-03,2.7474e-04
8.8875e-01,4.9231e-03,-7.7779e-01,1.6675e-03,2.7467e-04
8.9250e-01,4.9854e-03,-7.7772e-01,1.6674e-03,2.7460e-04
8.9625e-01,5.0483e-03,-7.7765e-01,1.6672e-03,2.7454e-04
9.0000e-01,5.1116e-03,-7.7758e-01,1.6671e-03,2.7447e-04
9.0375e-01,5.1755e-03,-7.7750e-01,1.6669e-03,2.7440e-04
9.0750e-01,5.2400e-03,-7.7743e-01,1.6668e-03,2.7433e-04
9.1125e-01,5.3049e-03,-7.7736e-01,1.6667e-03,2.7426e-04
9.1500e-01,5.3704e-03,-7.7729e-01,1.6665e-03,2.7419e-04
9.1875e-01,5.4364e-03,-7.7722e-01,1.6664e-03,2.7412e-04
9.2250e-01,5.5030e-03,-7.7714e-01,1.6662e-03,2.7405e-04
9.2625e-01,5.5700e-03,-7.7707e-01,1.6661e-03,2.7397e-04
9.3000e-01,5.6377e-03,-7.7700e-01,1.6659e-03,2.7390e-04
9.3375e-01,5.7058e-03,-7.7692e-01,1.6658e-03,2.7383e-04
9.3750e-01,5.7746e-03,-7.7685e-01,1.6656e-03,2.7376e-04
9.4125e-01,5.8438e-03,-7.7677e-01,1.6655e-03,2.7369e-04
9.4500e-01,5.9136e-03,-7.7670e-01,1.6653e-03,2.7361e-04
9.4875e-01,5.9840e-03,-7.7662e-01,1.6652e-03,2.7354e-04
9.5250e-01,6.0549e-03,-7.7655e-01,1.6650e-03,2.7347e-04
9.5625e-01,6.1264e-03,-7.7647e-01,1.6649e-03,2.7339e-04
9.6000e-01,6.1984e-03,-7.7640e-01,1.6647e-03,2.7332e-04
9.6375e-01,6.2709e-03,-7.7632e-01,1.6646e-03,2.7325e-04
9.6750e-01,6.3441e-03,-7.7624e-01,1.6644e-03,2.7317e-04
9.7125e-01,6.4178e-03,-7.7617e-01,1.6643e-03,2.7310e-04
9.7500e-01,6.4920e-03,-7.7609e-01,1.6641e-03,2.7302e-04
9.7875e-01,6.5669e-03,-7.7601e-01,1.6639e-03,2.7295e-04
9.8250e-01,6.6423e-03,-7.7593e-01,1.6638e-03,2.7287e-04
9.8625e-01,6.7182e-03,-7.7586e-01,1.6636e-03,2.7280e-04
9.9000e-01,6.7948e-03,-7.7578e-01,1.6635e-03,2.7272e-04
9.9375e-01,6.8719e-03,-7.7570e-01,1.6633e-03,2.7265e-04
9.9750e-01,6.9496e-03,-7.7562e-01,1.6632e-03,2.7257e-04
1.0013e+00,7.0279e-03,-7.7554e-01,1.6630e-03,2.7249e-04
1.0050e+00,7.1067e-03,-7.7546e-01,1.6628e-03,2.7242e-04
1.0088e+00,7.1862e-03,-7.7538e-01,1.6627e-03,2.7234e-04
1.0125e+00,7.2662e-03,-7.7530e-01,1.6625e-03,2.7226e-04
1.0163e+00,7.3468e-03,-7.7522e-01,1.6624e-03,2.7218e-04
1.0200e+00,7.4280e-03,-7.7514e-01,1.6622e-03,2.7211e-04
1.0238e+00,7.5098e-03,-7.7506e-01,1.6620e-03,2.7203e-04
1.0275e+00,7.5922e-03,-7.7498e-01,1.6619e-03,2.7195e-04
1.0313e+00,7.6751e-03,-7.7490e-01,1.6617e-03,2.7187e-04
1.0350e+00,7.7587e-03,-7.7481e-01,1.6615e-03,2.7179e-04
1.0388e+00,7.8429e-03,-7.7473e-01,1.6614e-03,2.7171e-04
1.0425e+00,7.9277e-03,-7.7465e-01,1.6612e-03,2.7163e-04
1.0463e+00,8.0131e-03,-7.7457e-01,1.6611e-03,2.7155e-04
1.0500e+00,8.0990e-03,-7.7448e-01,1.6609e-03,2.7147e-04
1.0538e+00,8.1856e-03,-7.7440e-01,1.6607e-03,2.7139e-04
1.0575e+00,8.2728e-03,-7.7432e-01,1.6605e-03,2.7131e-04
1.0613e+00,8.3607e-03,-7.7423e-01,1.6604e-03,2.7123e-04
1.0650e+00,8.4491e-03,-7.7415e-01,1.6602e-03,2.7115e-04
1.0688e+00,8.5381e-03,-7.7406e-01,1.6600e-03,2.7106e-04
1.0725e+00,8.6278e-03,-7.7398e-01,1.6599e-03,2.7098e-04
1.0763e+00,8.7181e-03,-7.7389e-01,1.6597e-03,2.7090e-04
1.0800e+00,8.8090e-03,-7.7381e-01,1.6595e-03,2.7082e-04
1.0838e+00,8.9005e-03,-7.7372e-01,1.6594e-03,2.7074e-04
1.0875e+00,8.9927e-03,-7.7364e-01,1.6592e-03,2.7065e-04
1.0913e+00,9.0854e-03,-7.7355e-01,1.6590e-03,2.7057e-04
1.0950e+00,9.1789e-03,-7.7346e-01,1.6588e-03,2.7049e-04
1.0988e+00,9.2729e-03,-7.7338e-01,1.6587e-03,2.7040e-04
1.1025e+00,9.3676e-03,-7.7329e-01,1.6585e-03,2.7032e-04
1.1063e+00,9.4629e-03,-7.7320e-01,1.6583e-03,2.7023e-04
1.1100e+00,9.5589e-03,-7.7311e-01,1.6581e-03,2.7015e-04
1.1138e+00,9.6554e-03,-7.7302e-01,1.6580e-03,2.7006e-04
1.1175e+00,9.7527e-03,-7.7294e-01,1.6578e-03,2.6998e-04
1.1213e+00,9.8506e-03,-7.7285e-01,1.6576e-03,2.6989e-04
1.1250e+00,9.9491e-03,-7.7276e-01,1.6574e-03,2.6981e-04
1.1287e+00,1.0048e-02,-7.7267e-01,1.6572e-03,2.6972e-04
1.1325e+00,1.0148e-02,-7.7258e-01,1.6571e-03,2.6963e-04
1.1362e+00,1.0249e-02,-7.7249e-01,1.6569e-03,2.6955e-04
1.1400e+00,1.0350e-02,-7.7240e-01,1.6567e-03,2.6946e-04
1.1437e+00,1.0451e-02,-7.7231e-01,1.6565e-03,2.6937e-04
1.1475e+00,1.0554e-02,-7.7222e-01,1.6563e-03,2.6929e-04
1.1512e+00,1.0657e-02,-7.7213e-01,1.6562e-03,2.6920e-04
1.1550e+00,1.0761e-02,-7.7204e-01,1.6560e-03,2.6911e-04
1.1587e+00,1.0865e-02,-7.7194e-01,1.6558e-03,2.6902e-04
1.1625e+00,1.0970e-02,-7.7185e-01,1.6556e-03,2.6893e-04
1.1662e+00,1.1076e-02,-7.7176e-01,1.6554e-03,2.6885e-04
1.1700e+00,1.1183e-02,-7.7167e-01,1.6552e-03,2.6876e-04
