r,m,nu,rho,P
4.9125e-01,7.4482e-04,-7.3404e-01,1.4979e-03,2.2312e-04
4.9500e-01,7.6199e-04,-7.3400e-01,1.4978e-03,2.2309e-04
4.9875e-01,7.7941e-04,-7.3397e-01,1.4978e-03,2.2306e-04
5.0250e-01,7.9710e-04,-7.3394e-01,1.4977e-03,2.2303e-04
5.0625e-01,8.1506e-04,-7.3390e-01,1.4976e-03,2.2300e-04
5.1000e-01,8.3328e-04,-7.3387e-01,1.4975e-03,2.2297e-04
5.1375e-01,8.5177e-04,-7.3383e-01,1.4974e-03,2.2294e-04
5.1750e-01,8.7053e-04,-7.3380e-01,1.4974e-03,2.2291e-04
5.2125e-01,8.8956e-04,-7.3376e-01,1.4973e-03,2.2288e-04
5.2500e-01,9.0887e-04,-7.3373e-01,1.4972e-03,2.2285e-04
5.2875e-01,9.2845e-04,-7.3369e-01,1.4971e-03,2.2282e-04
5.3250e-01,9.4832e-04,-7.3365e-01,1.4970e-03,2.2279e-04
5.3625e-01,9.6846e-04,-7.3362e-01,1.4970e-03,2.2276e-04
5.4000e-01,9.8889e-04,-7.3358e-01,1.4969e-03,2.2273e-04
5.4375e-01,1.0096e-03,-7.3354e-01,1.4968e-03,2.2269e-04
5.4750e-01,1.0306e-03,-7.3351e-01,1.4967e-03,2.2266e-04
5.5125e-01,1.0519e-03,-7.3347e-01,1.4966e-03,2.2263e-04
5.5500e-01,1.0735e-03,-7.3343e-01,1.4965e-03,2.2260e-04
5.5875e-01,1.0953e-03,-7.3339e-01,1.4965e-03,2.2256e-04
5.6250e-01,1.1175e-03,-7.3335e-01,1.4964e-03,2.2253e-04
5.6625e-01,1.1400e-03,-7.3332e-01,1.4963e-03,2.2250e-04
5.7000e-01,1.1627e-03,-7.3328e-01,1.4962e-03,2.2247e-04
5.7375e-01,1.1858e-03,-7.3324e-01,1.4961e-03,2.2243e-04
5.7750e-01,1.2091e-03,-7.3320e-01,1.4960e-03,2.2240e-04
5.8125e-01,1.2328e-03,-7.3316e-01,1.4959e-03,2.2236e-04
5.8500e-01,1.2568e-03,-7.3312e-01,1.4958e-03,2.2233e-04
5.8875e-01,1.2810e-03,-7.3308e-01,1.4957e-03,2.2230e-04
5.9250e-01,1.3056e-03,-7.3304e-01,1.4957e-03,2.2226e-04
5.9625e-01,1.3305e-03,-7.3300e-01,1.4956e-03,2.2223e-04
6.0000e-01,1.3557e-03,-7.3296e-01,1.4955e-03,2.2219e-04
6.0375e-01,1.3813e-03,-7.3292e-01,1.4954e-03,2.2216e-04
6.0750e-01,1.4071e-03,-7.3287e-01,1.4953e-03,2.2212e-04
6.1125e-01,1.4333e-03,-7.3283e-01,1.4952e-03,2.2208e-04
6.1500e-01,1.4598e-03,-7.3279e-01,1.4951e-03,2.2205e-04
6.1875e-01,1.4866e-03,-7.3275e-01,1.4950e-03,2.2201e-04
6.2250e-01,1.5137e-03,-7.3271e-01,1.4949e-03,2.2198e-04
6.2625e-01,1.5412e-03,-7.3266e-01,1.4948e-03,2.2194e-04
6.3000e-01,1.5690e-03,-7.3262e-01,1.4947e-03,2.2190e-04
6.3375e-01,1.5971e-03,-7.3258e-01,1.4946e-03,2.2187e-04
6.3750e-01,1.6255e-03,-7.3253e-01,1.4945e-03,2.2183e-04
6.4125e-01,1.6543e-03,-7.3249e-01,1.4944e-03,2.2179e-04
