r,m,nu,rho,P
1.2712e+00,8.3979e-03,-5.8589e-01,9.6790e-04,1.0626e-04
1.2750e+00,8.4718e-03,-5.8584e-01,9.6778e-04,1.0624e-04
1.2787e+00,8.5462e-03,-5.8579e-01,9.6767e-04,1.0621e-04
1.2825e+00,8.6210e-03,-5.8574e-01,9.6755e-04,1.0618e-04
1.2862e+00,8.6962e-03,-5.8568e-01,9.6743e-04,1.0615e-04
1.2900e+00,8.7718e-03,-5.8563e-01,9.6731e-04,1.0612e-04
1.2937e+00,8.8479e-03,-5.8558e-01,9.6719e-04,1.0609e-04
1.2975e+00,8.9244e-03,-5.8552e-01,9.6707e-04,1.0607e-04
1.3012e+00,9.0013e-03,-5.8547e-01,9.6695e-04,1.0604e-04
1.3050e+00,9.0787e-03,-5.8542e-01,9.6683e-04,1.0601e-04
1.3087e+00,9.1565e-03,-5.8536e-01,9.6671e-04,1.0598e-04
1.3125e+00,9.2347e-03,-5.8531e-01,9.6659e-04,1.0595e-04
1.3162e+00,9.3134e-03,-5.8525e-01,9.6647e-04,1.0592e-04
1.3200e+00,9.3926e-03,-5.8520e-01,9.6635e-04,1.0589e-04
1.3237e+00,9.4721e-03,-5.8515e-01,9.6623e-04,1.0586e-04
1.3275e+00,9.5521e-03,-5.8509e-01,9.6611e-04,1.0583e-04
1.3312e+00,9.6326e-03,-5.8504e-01,9.6598e-04,1.0580e-04
1.3350e+00,9.7135e-03,-5.8498e-01,9.6586e-04,1.0577e-04
1.3387e+00,9.7948e-03,-5.8493e-01,9.6574e-04,1.0575e-04
1.3425e+00,9.8766e-03,-5.8487e-01,9.6562e-04,1.0572e-04
1.3462e+00,9.9588e-03,-5.8482e-01,9.6549e-04,1.0569e-04
1.3500e+00,1.0042e-02,-5.8476e-01,9.6537e-04,1.0566e-04
1.3537e+00,1.0125e-02,-5.8470e-01,9.6524e-04,1.0563e-04
1.3575e+00,1.0208e-02,-5.8465e-01,9.6512e-04,1.0560e-04
1.3612e+00,1.0292e-02,-5.8459e-01,9.6500e-04,1.0557e-04
1.3650e+00,1.0377e-02,-5.8454e-01,9.6487e-04,1.0554e-04
1.3687e+00,1.0462e-02,-5.8448e-01,9.6474e-04,1.0551e-04
1.3725e+00,1.0547e-02,-5.8442e-01,9.6462e-04,1.0548e-04
1.3762e+00,1.0633e-02,-5.8437e-01,9.6449e-04,1.0545e-04
1.3800e+00,1.0719e-02,-5.8431e-01,9.6437e-04,1.0542e-04
1.3837e+00,1.0806e-02,-5.8425e-01,9.6424e-04,1.0539e-04
1.3875e+00,1.0893e-02,-5.8420e-01,9.6411e-04,1.0535e-04
1.3912e+00,1.0981e-02,-5.8414e-01,9.6398e-04,1.0532e-04
1.3950e+00,1.1069e-02,-5.8408e-01,9.6386e-04,1.0529e-04
1.3987e+00,1.1158e-02,-5.8403e-01,9.6373e-04,1.0526e-04
1.4025e+00,1.1247e-02,-5.8397e-01,9.6360e-04,1.0523e-04
1.4062e+00,1.1336e-02,-5.8391e-01,9.6347e-04,1.0520e-04
1.4100e+00,1.1426e-02,-5.8385e-01,9.6334e-04,1.0517e-04
1.4137e+00,1.1517e-02,-5.8379e-01,9.6321e-04,1.0514e-04
1.4175e+00,1.1608e-02,-5.8374e-01,9.6308e-04,1.0511e-04
1.4212e+00,1.1699e-02,-5.8368e-01,9.6295e-04,1.0508e-04
1.4250e+00,1.1791e-02,-5.8362e-01,9.6282e-04,1.0505e-04
1.4287e+00,1.1884e-02,-5.8356e-01,9.6269e-04,1.0501e-04
1.4325e+00,1.1976e-02,-5.8350e-01,9.6256e-04,1.0498e-04
1.4362e+00,1.2070e-02,-5.8344e-01,9.6243e-04,1.0495e-04
1.4400e+00,1.2164e-02,-5.8338e-01,9.6230e-04,1.0492e-04
1.4437e+00,1.2258e-02,-5.8332e-01,9.6216e-04,1.0489e-04
1.4475e+00,1.2353e-02,-5.8326e-01,9.6203e-04,1.0486e-04
1.4512e+00,1.2448e-02,-5.8320e-01,9.6190e-04,1.0482e-04
1.4550e+00,1.2543e-02,-5.8314e-01,9.6177e-04,1.0479e-04
1.4587e+00,1.2640e-02,-5.8308e-01,9.6163e-04,1.0476e-04
1.4625e+00,1.2736e-02,-5.8302e-01,9.6150e-04,1.0473e-04
1.4662e+00,1.2833e-02,-5.8296e-01,9.6136e-04,1.0470e-04
1.4700e+00,1.2931e-02,-5.8290e-01,9.6123e-04,1.0466e-04
1.4737e+00,1.3029e-02,-5.8284e-01,9.6109e-04,1.0463e-04
1.4775e+00,1.3128e-02,-5.8278e-01,9.6096e-04,1.0460e-04
1.4812e+00,1.3227e-02,-5.8272e-01,9.6082e-04,1.0457e-04
1.4850e+00,1.3327e-02,-5.8266e-01,9.6069e-04,1.0453e-04
1.4887e+00,1.3427e-02,-5.8260e-01,9.6055e-04,1.0450e-04
1.4925e+00,1.3527e-02,-5.8254e-01,9.6042e-04,1.0447e-04
1.4962e+00,1.3628e-02,-5.8248e-01,9.6028e-04,1.0444e-04
1.5000e+00,1.3730e-02,-5.8242e-01,9.6014e-04,1.0440e-04
1.5037e+00,1.3832e-02,-5.8235e-01,9.6000e-04,1.0437e-04
1.5075e+00,1.3934e-02,-5.8229e-01,9.5987e-04,1.0434e-04
1.5112e+00,1.4037e-02,-5.8223e-01,9.5973e-04,1.0431e-04
1.5150e+00,1.4141e-02,-5.8217e-01,9.5959e-04,1.0427e-04
1.5187e+00,1.4245e-02,-5.8211e-01,9.5945e-04,1.0424e-04
1.5225e+00,1.4350e-02,-5.8204e-01,9.5931e-04,1.0421e-04
1.5262e+00,1.4455e-02,-5.8198e-01,9.5917e-04,1.0417e-04
1.5300e+00,1.4560e-02,-5.8192e-01,9.5903e-04,1.0414e-04
1.5337e+00,1.4666e-02,-5.8185e-01,9.5889e-04,1.0411e-04
1.5375e+00,1.4773e-02,-5.8179e-01,9.5875e-04,1.0407e-04
1.5412e+00,1.4880e-02,-5.8173e-01,9.5861e-04,1.0404e-04
1.5450e+00,1.4987e-02,-5.8166e-01,9.5847e-04,1.0401e-04
1.5487e+00,1.5095e-02,-5.8160e-01,9.5833e-04,1.0397e-04
1.5525e+00,1.5204e-02,-5.8154e-01,9.5819e-04,1.0394e-04
1.5562e+00,1.5313e-02,-5.8147e-01,9.5804e-04,1.0390e-04
1.5600e+00,1.5423e-02,-5.8141e-01,9.5790e-04,1.0387e-04
1.5637e+00,1.5533e-02,-5.8135e-01,9.5776e-04,1.0384e-04
1.5675e+00,1.5643e-02,-5.8128e-01,9.5762e-04,1.0380e-04
1.5712e+00,1.5755e-02,-5.8122e-01,9.5747e-04,1.0377e-04
1.5750e+00,1.5866e-02,-5.8115e-01,9.5733e-04,1.0373e-04
1.5787e+00,1.5978e-02,-5.8109e-01,9.5718e-04,1.0370e-04
1.5825e+00,1.6091e-02,-5.8102e-01,9.5704e-04,1.0366e-04
1.5862e+00,1.6204e-02,-5.8096e-01,9.5690e-04,1.0363e-04
1.5900e+00,1.6318e-02,-5.8089e-01,9.5675e-04,1.0360e-04
1.5937e+00,1.6432e-02,-5.8083e-01,9.5661e-04,1.0356e-04
1.5975e+00,1.6547e-02,-5.8076e-01,9.5646e-04,1.0353e-04
1.6012e+00,1.6662e-02,-5.8070e-01,9.5631e-04,1.0349e-04
1.6050e+00,1.6778e-02,-5.8063e-01,9.5617e-04,1.0346e-04
1.6087e+00,1.6894e-02,-5.8056e-01,9.5602e-04,1.0342e-04
1.6125e+00,1.7011e-02,-5.8050e-01,9.5587e-04,1.0339e-04
1.6162e+00,1.7129e-02,-5.8043e-01,9.5573e-04,1.0335e-04
1.6200e+00,1.7247e-02,-5.8037e-01,9.5558e-04,1.0332e-04
1.6237e+00,1.7365e-02,-5.8030e-01,9.5543e-04,1.0328e-04
1.6275e+00,1.7484e-02,-5.8023e-01,9.5528e-04,1.0325e-04
1.6312e+00,1.7604e-02,-5.8017e-01,9.5513e-04,1.0321e-04
1.6350e+00,1.7724e-02,-5.8010e-01,9.5498e-04,1.0317e-04
1.6387e+00,1.7844e-02,-5.8003e-01,9.5484e-04,1.0314e-04
1.6425e+00,1.7965e-02,-5.7996e-01,9.5469e-04,1.0310e-04
1.6462e+00,1.8087e-02,-5.7990e-01,9.5454e-04,1.0307e-04
1.6500e+00,1.8209e-02,-5.7983e-01,9.5439e-04,1.0303e-04
1.6537e+00,1.8332e-02,-5.7976e-01,9.5423e-04,1.0300e-04
1.6575e+00,1.8455e-02,-5.7969e-01,9.5408e-04,1.0296e-04
1.6612e+00,1.8579e-02,-5.7963e-01,9.5393e-04,1.0292e-04
1.6650e+00,1.8703e-02,-5.7956e-01,9.5378e-04,1.0289e-04
1.6687e+00,1.8828e-02,-5.7949e-01,9.5363e-04,1.0285e-04
1.6725e+00,1.8953e-02,-5.7942e-01,9.5348e-04,1.0282e-04
1.6762e+00,1.9079e-02,-5.7935e-01,9.5332e-04,1.0278e-04
1.6800e+00,1.9206e-02,-5.7928e-01,9.5317e-04,1.0274e-04
1.6837e+00,1.9333e-02,-5.7921e-01,9.5302e-04,1.0271e-04
1.6875e+00,1.9460e-02,-5.7914e-01,9.5286e-04,1.0267e-04
1.6912e+00,1.9589e-02,-5.7908e-01,9.5271e-04,1.0263e-04
1.6950e+00,1.9717e-02,-5.7901e-01,9.5256e-04,1.0260e-04
1.6987e+00,1.9847e-02,-5.7894e-01,9.5240e-04,1.0256e-04
1.7025e+00,1.9976e-02,-5.7887e-01,9.5225e-04,1.0252e-04
1.7062e+00,2.0107e-02,-5.7880e-01,9.5209e-04,1.0249e-04
1.7100e+00,2.0238e-02,-5.7873e-01,9.5194e-04,1.0245e-04
1.7137e+00,2.0369e-02,-5.7866e-01,9.5178e-04,1.0241e-04
1.7175e+00,2.0501e-02,-5.7859e-01,9.5162e-04,1.0238e-04
1.7212e+00,2.0634e-02,-5.7852e-01,9.5147e-04,1.0234e-04
1.7250e+00,2.0767e-02,-5.7845e-01,9.5131e-04,1.0230e-04
1.7287e+00,2.0900e-02,-5.7837e-01,9.5115e-04,1.0226e-04
1.7325e+00,2.1035e-02,-5.7830e-01,9.5100e-04,1.0223e-04
1.7362e+00,2.1169e-02,-5.7823e-01,9.5084e-04,1.0219e-04
1.7400e+00,2.1305e-02,-5.7816e-01,9.5068e-04,1.0215e-04
1.7437e+00,2.1441e-02,-5.7809e-01,9.5052e-04,1.0211e-04
1.7475e+00,2.1577e-02,-5.7802e-01,9.5036e-04,1.0208e-04
1.7512e+00,2.1714e-02,-5.7795e-01,9.5020e-04,1.0204e-04
1.7550e+00,2.1852e-02,-5.7787e-01,9.5004e-04,1.0200e-04
1.7587e+00,2.1990e-02,-5.7780e-01,9.4988e-04,1.0196e-04
1.7625e+00,2.2129e-02,-5.7773e-01,9.4972e-04,1.0193e-04
1.7662e+00,2.2268e-02,-5.7766e-01,9.4956e-04,1.0189e-04
1.7700e+00,2.2408e-02,-5.7759e-01,9.4940e-04,1.0185e-04
1.7737e+00,2.2548e-02,-5.7751e-01,9.4924e-04,1.0181e-04
1.7775e+00,2.2689e-02,-5.7744e-01,9.4908e-04,1.0177e-04
1.7812e+00,2.2831e-02,-5.7737e-01,9.4892e-04,1.0174e-04
1.7850e+00,2.2973e-02,-5.7730e-01,9.4876e-04,1.0170e-04
1.7887e+00,2.3116e-02,-5.7722e-01,9.4860e-04,1.0166e-04
1.7925e+00,2.3259e-02,-5.7715e-01,9.4843e-04,1.0162e-04
1.7962e+00,2.3403e-02,-5.7708e-01,9.4827e-04,1.0158e-04
1.8000e+00,2.3548e-02,-5.7700e-01,9.4811e-04,1.0154e-04
1.8037e+00,2.3693e-02,-5.7693e-01,9.4794e-04,1.0150e-04
1.8075e+00,2.3838e-02,-5.7685e-01,9.4778e-04,1.0147e-04
1.8112e+00,2.3984e-02,-5.7678e-01,9.4761e-04,1.0143e-04
1.8150e+00,2.4131e-02,-5.7671e-01,9.4745e-04,1.0139e-04
1.8187e+00,2.4279e-02,-5.7663e-01,9.4729e-04,1.0135e-04
1.8225e+00,2.4427e-02,-5.7656e-01,9.4712e-04,1.0131e-04
1.8262e+00,2.4575e-02,-5.7648e-01,9.4695e-04,1.0127e-04
1.8300e+00,2.4724e-02,-5.7641e-01,9.4679e-04,1.0123e-04
1.8337e+00,2.4874e-02,-5.7633e-01,9.4662e-04,1.0119e-04
1.8375e+00,2.5024e-02,-5.7626e-01,9.4646e-04,1.0115e-04
1.8412e+00,2.5175e-02,-5.7618e-01,9.4629e-04,1.0111e-04
1.8450e+00,2.5327e-02,-5.7611e-01,9.4612e-04,1.0107e-04
1.8487e+00,2.5479e-02,-5.7603e-01,9.4595e-04,1.0103e-04
1.8525e+00,2.5631e-02,-5.7596e-01,9.4579e-04,1.0099e-04
1.8562e+00,2.5785e-02,-5.7588e-01,9.4562e-04,1.0096e-04
1.8600e+00,2.5938e-02,-5.7580e-01,9.4545e-04,1.0092e-04
1.8637e+00,2.6093e-02,-5.7573e-01,9.4528e-04,1.0088e-04
1.8675e+00,2.6248e-02,-5.7565e-01,9.4511e-04,1.0084e-04
1.8712e+00,2.6403e-02,-5.7558e-01,9.4494e-04,1.0080e-04
1.8750e+00,2.6560e-02,-5.7550e-01,9.4477e-04,1.0076e-04
1.8787e+00,2.6717e-02,-5.7542e-01,9.4460e-04,1.0072e-04
1.8825e+00,2.6874e-02,-5.7535e-01,9.4443e-04,1.0068e-04
1.8862e+00,2.7032e-02,-5.7527e-01,9.4426e-04,1.0064e-04
1.8900e+00,2.7191e-02,-5.7519e-01,9.4409e-04,1.0059e-04
1.8937e+00,2.7350e-02,-5.7511e-01,9.4392e-04,1.0055e-04
1.8975e+00,2.7510e-02,-5.7504e-01,9.4375e-04,1.0051e-04
1.9012e+00,2.7670e-02,-5.7496e-01,9.4358e-04,1.0047e-04
1.9050e+00,2.7831e-02,-5.7488e-01,9.4340e-04,1.0043e-04
1.9087e+00,2.7993e-02,-5.7480e-01,9.4323e-04,1.0039e-04
1.9125e+00,2.8155e-02,-5.7472e-01,9.4306e-04,1.0035e-04
1.9162e+00,2.8318e-02,-5.7465e-01,9.4289e-04,1.0031e-04
1.9200e+00,2.8481e-02,-5.7457e-01,9.4271e-04,1.0027e-04
1.9237e+00,2.8645e-02,-5.7449e-01,9.4254e-04,1.0023e-04
1.9275e+00,2.8810e-02,-5.7441e-01,9.4236e-04,1.0019e-04
1.9312e+00,2.8975e-02,-5.7433e-01,9.4219e-04,1.0015e-04
1.9350e+00,2.9141e-02,-5.7425e-01,9.4201e-04,1.0011e-04
1.9387e+00,2.9308e-02,-5.7417e-01,9.4184e-04,1.0006e-04
1.9425e+00,2.9475e-02,-5.7410e-01,9.4166e-04,1.0002e-04
1.9462e+00,2.9643e-02,-5.7402e-01,9.4149e-04,9.9982e-05
1.9500e+00,2.9811e-02,-5.7394e-01,9.4131e-04,9.9941e-05
1.9537e+00,2.9980e-02,-5.7386e-01,9.4114e-04,9.9899e-05
1.9575e+00,3.0150e-02,-5.7378e-01,9.4096e-04,9.9857e-05
1.9612e+00,3.0320e-02,-5.7370e-01,9.4078e-04,9.9816e-05
1.9650e+00,3.0491e-02,-5.7362e-01,9.4060e-04,9.9774e-05
1.9687e+00,3.0662e-02,-5.7354e-01,9.4043e-04,9.9732e-05
1.9725e+00,3.0834e-02,-5.7346e-01,9.4025e-04,9.9691e-05
1.9762e+00,3.1007e-02,-5.7338e-01,9.4007e-04,9.9649e-05
1.9800e+00,3.1180e-02,-5.7329e-01,9.3989e-04,9.9607e-05
1.9837e+00,3.1354e-02,-5.7321e-01,9.3971e-04,9.9565e-05
1.9875e+00,3.1529e-02,-5.7313e-01,9.3953e-04,9.9523e-05
1.9912e+00,3.1704e-02,-5.7305e-01,9.3935e-04,9.9481e-05
1.9950e+00,3.1880e-02,-5.7297e-01,9.3917e-04,9.9438e-05
1.9987e+00,3.2056e-02,-5.7289e-01,9.3899e-04,9.9396e-05
2.0025e+00,3.2233e-02,-5.7281e-01,9.3881e-04,9.9354e-05
2.0062e+00,3.2411e-02,-5.7273e-01,9.3863e-04,9.9311e-05
2.0100e+00,3.2589e-02,-5.7264e-01,9.3845e-04,9.9269e-05
2.0137e+00,3.2768e-02,-5.7256e-01,9.3827e-04,9.9226e-05
2.0175e+00,3.2948e-02,-5.7248e-01,9.3809e-04,9.9184e-05
2.0212e+00,3.3128e-02,-5.7240e-01,9.3791e-04,9.9141e-05
2.0250e+00,3.3309e-02,-5.7231e-01,9.3772e-04,9.9098e-05
2.0287e+00,3.3491e-02,-5.7223e-01,9.3754e-04,9.9055e-05
2.0325e+00,3.3673e-02,-5.7215e-01,9.3736e-04,9.9012e-05
2.0362e+00,3.3856e-02,-5.7207e-01,9.3718e-04,9.8969e-05
2.0400e+00,3.4039e-02,-5.7198e-01,9.3699e-04,9.8926e-05
2.0437e+00,3.4223e-02,-5.7190e-01,9.3681e-04,9.8883e-05
2.0475e+00,3.4408e-02,-5.7182e-01,9.3662e-04,9.8840e-05
2.0512e+00,3.4593e-02,-5.7173e-01,9.3644e-04,9.8797e-05
2.0550e+00,3.4779e-02,-5.7165e-01,9.3625e-04,9.8754e-05
2.0587e+00,3.4966e-02,-5.7157e-01,9.3607e-04,9.8710e-05
2.0625e+00,3.5153e-02,-5.7148e-01,9.3588e-04,9.8667e-05
2.0662e+00,3.5341e-02,-5.7140e-01,9.3570e-04,9.8623e-05
2.0700e+00,3.5530e-02,-5.7131e-01,9.3551e-04,9.8580e-05
2.0737e+00,3.5719e-02,-5.7123e-01,9.3532e-04,9.8536e-05
2.0775e+00,3.5909e-02,-5.7114e-01,9.3514e-04,9.8492e-05
2.0812e+00,3.6099e-02,-5.7106e-01,9.3495e-04,9.8449e-05
2.0850e+00,3.6290e-02,-5.7098e-01,9.3476e-04,9.8405e-05
2.0887e+00,3.6482e-02,-5.7089e-01,9.3458e-04,9.8361e-05
2.0925e+00,3.6675e-02,-5.7081e-01,9.3439e-04,9.8317e-05
2.0962e+00,3.6868e-02,-5.7072e-01,9.3420e-04,9.8273e-05
2.1000e+00,3.7062e-02,-5.7063e-01,9.3401e-04,9.8229e-05
2.1037e+00,3.7256e-02,-5.7055e-01,9.3382e-04,9.8185e-05
2.1075e+00,3.7451e-02,-5.7046e-01,9.3363e-04,9.8141e-05
2.1112e+00,3.7647e-02,-5.7038e-01,9.3344e-04,9.8096e-05
2.1150e+00,3.7843e-02,-5.7029e-01,9.3325e-04,9.8052e-05
2.1187e+00,3.8040e-02,-5.7021e-01,9.3306e-04,9.8007e-05
2.1225e+00,3.8238e-02,-5.7012e-01,9.3287e-04,9.7963e-05
2.1262e+00,3.8436e-02,-5.7003e-01,9.3268e-04,9.7918e-05
2.1300e+00,3.8635e-02,-5.6995e-01,9.3249e-04,9.7874e-05
2.1337e+00,3.8835e-02,-5.6986e-01,9.3230e-04,9.7829e-05
2.1375e+00,3.9035e-02,-5.6977e-01,9.3211e-04,9.7784e-05
2.1412e+00,3.9236e-02,-5.6969e-01,9.3191e-04,9.7740e-05
2.1450e+00,3.9438e-02,-5.6960e-01,9.3172e-04,9.7695e-05
2.1487e+00,3.9641e-02,-5.6951e-01,9.3153e-04,9.7650e-05
2.1525e+00,3.9844e-02,-5.6942e-01,9.3134e-04,9.7605e-05
2.1562e+00,4.0047e-02,-5.6934e-01,9.3114e-04,9.7560e-05
2.1600e+00,4.0252e-02,-5.6925e-01,9.3095e-04,9.7515e-05
2.1637e+00,4.0457e-02,-5.6916e-01,9.3075e-04,9.7469e-05
2.1675e+00,4.0662e-02,-5.6907e-01,9.3056e-04,9.7424e-05
2.1712e+00,4.0869e-02,-5.6898e-01,9.3037e-04,9.7379e-05
2.1750e+00,4.1076e-02,-5.6890e-01,9.3017e-04,9.7333e-05
2.1787e+00,4.1283e-02,-5.6881e-01,9.2997e-04,9.7288e-05
2.1825e+00,4.1492e-02,-5.6872e-01,9.2978e-04,9.7242e-05
2.1862e+00,4.1701e-02,-5.6863e-01,9.2958e-04,9.7197e-05
2.1900e+00,4.1910e-02,-5.6854e-01,9.2939e-04,9.7151e-05
2.1937e+00,4.2121e-02,-5.6845e-01,9.2919e-04,9.7105e-05
2.1975e+00,4.2332e-02,-5.6836e-01,9.2899e-04,9.7060e-05
2.2012e+00,4.2544e-02,-5.6827e-01,9.2880e-04,9.7014e-05
2.2050e+00,4.2756e-02,-5.6818e-01,9.2860e-04,9.6968e-05
2.2087e+00,4.2969e-02,-5.6809e-01,9.2840e-04,9.6922e-05
2.2125e+00,4.3183e-02,-5.6800e-01,9.2820e-04,9.6876e-05
2.2162e+00,4.3397e-02,-5.6791e-01,9.2801e-04,9.6830e-05
2.2200e+00,4.3613e-02,-5.6782e-01,9.2781e-04,9.6784e-05
2.2237e+00,4.3828e-02,-5.6773e-01,9.2761e-04,9.6737e-05
2.2275e+00,4.4045e-02,-5.6764e-01,9.2741e-04,9.6691e-05
2.2312e+00,4.4262e-02,-5.6755e-01,9.2721e-04,9.6645e-05
2.2350e+00,4.4480e-02,-5.6746e-01,9.2701e-04,9.6598e-05
2.2387e+00,4.4698e-02,-5.6737e-01,9.2681e-04,9.6552e-05
2.2425e+00,4.4918e-02,-5.6728e-01,9.2661e-04,9.6505e-05
2.2462e+00,4.5138e-02,-5.6719e-01,9.2641e-04,9.6459e-05
2.2500e+00,4.5358e-02,-5.6710e-01,9.2621e-04,9.6412e-05
2.2537e+00,4.5580e-02,-5.6701e-01,9.2600e-04,9.6365e-05
2.2575e+00,4.5802e-02,-5.6692e-01,9.2580e-04,9.6319e-05
2.2612e+00,4.6024e-02,-5.6682e-01,9.2560e-04,9.6272e-05
2.2650e+00,4.6248e-02,-5.6673e-01,9.2540e-04,9.6225e-05
2.2687e+00,4.6472e-02,-5.6664e-01,9.2520e-04,9.6178e-05
2.2725e+00,4.6696e-02,-5.6655e-01,9.2499e-04,9.6131e-05
2.2762e+00,4.6922e-02,-5.6646e-01,9.2479e-04,9.6084e-05
2.2800e+00,4.7148e-02,-5.6636e-01,9.2459e-04,9.6037e-05
2.2837e+00,4.7375e-02,-5.6627e-01,9.2438e-04,9.5989e-05
2.2875e+00,4.7602e-02,-5.6618e-01,9.2418e-04,9.5942e-05
2.2912e+00,4.7831e-02,-5.6608e-01,9.2397e-04,9.5895e-05
2.2950e+00,4.8060e-02,-5.6599e-01,9.2377e-04,9.5847e-05
2.2987e+00,4.8289e-02,-5.6590e-01,9.2356e-04,9.5800e-05
2.3025e+00,4.8520e-02,-5.6581e-01,9.2336e-04,9.5752e-05
2.3062e+00,4.8751e-02,-5.6571e-01,9.2315e-04,9.5705e-05
2.3100e+00,4.8982e-02,-5.6562e-01,9.2295e-04,9.5657e-05
2.3137e+00,4.9215e-02,-5.6552e-01,9.2274e-04,9.5609e-05
2.3175e+00,4.9448e-02,-5.6543e-01,9.2253e-04,9.5562e-05
2.3212e+00,4.9682e-02,-5.6534e-01,9.2233e-04,9.5514e-05
2.3250e+00,4.9916e-02,-5.6524e-01,9.2212e-04,9.5466e-05
2.3287e+00,5.0151e-02,-5.6515e-01,9.2191e-04,9.5418e-05
2.3325e+00,5.0387e-02,-5.6505e-01,9.2170e-04,9.5370e-05
2.3362e+00,5.0624e-02,-5.6496e-01,9.2150e-04,9.5322e-05
2.3400e+00,5.0861e-02,-5.6486e-01,9.2129e-04,9.5274e-05
2.3437e+00,5.1100e-02,-5.6477e-01,9.2108e-04,9.5225e-05
2.3475e+00,5.1338e-02,-5.6467e-01,9.2087e-04,9.5177e-05
2.3512e+00,5.1578e-02,-5.6458e-01,9.2066e-04,9.5129e-05
2.3550e+00,5.1818e-02,-5.6448e-01,9.2045e-04,9.5080e-05
2.3587e+00,5.2059e-02,-5.6439e-01,9.2024e-04,9.5032e-05
2.3625e+00,5.2301e-02,-5.6429e-01,9.2003e-04,9.4983e-05
2.3662e+00,5.2543e-02,-5.6420e-01,9.1982e-04,9.4935e-05
2.3700e+00,5.2786e-02,-5.6410e-01,9.1961e-04,9.4886e-05
2.3737e+00,5.3030e-02,-5.6401e-01,9.1940e-04,9.4837e-05
2.3775e+00,5.3274e-02,-5.6391e-01,9.1918e-04,9.4789e-05
2.3812e+00,5.3519e-02,-5.6381e-01,9.1897e-04,9.4740e-05
2.3850e+00,5.3765e-02,-5.6372e-01,9.1876e-04,9.4691e-05
2.3887e+00,5.4012e-02,-5.6362e-01,9.1855e-04,9.4642e-05
2.3925e+00,5.4259e-02,-5.6352e-01,9.1834e-04,9.4593e-05
2.3962e+00,5.4507e-02,-5.6343e-01,9.1812e-04,9.4544e-05
2.4000e+00,5.4756e-02,-5.6333e-01,9.1791e-04,9.4495e-05
2.4037e+00,5.5006e-02,-5.6323e-01,9.1770e-04,9.4446e-05
2.4075e+00,5.5256e-02,-5.6313e-01,9.1748e-04,9.4396e-05
2.4112e+00,5.5507e-02,-5.6304e-01,9.1727e-04,9.4347e-05
2.4150e+00,5.5759e-02,-5.6294e-01,9.1705e-04,9.4298e-05
2.4187e+00,5.6011e-02,-5.6284e-01,9.1684e-04,9.4248e-05
2.4225e+00,5.6264e-02,-5.6274e-01,9.1662e-04,9.4199e-05
2.4262e+00,5.6518e-02,-5.6265e-01,9.1641e-04,9.4149e-05
2.4300e+00,5.6773e-02,-5.6255e-01,9.1619e-04,9.4100e-05
2.4337e+00,5.7028e-02,-5.6245e-01,9.1598e-04,9.4050e-05
2.4375e+00,5.7284e-02,-5.6235e-01,9.1576e-04,9.4000e-05
2.4412e+00,5.7541e-02,-5.6225e-01,9.1554e-04,9.3951e-05
2.4450e+00,5.7798e-02,-5.6215e-01,9.1533e-04,9.3901e-05
2.4487e+00,5.8056e-02,-5.6205e-01,9.1511e-04,9.3851e-05
2.4525e+00,5.8315e-02,-5.6196e-01,9.1489e-04,9.3801e-05
2.4562e+00,5.8575e-02,-5.6186e-01,9.1467e-04,9.3751e-05
2.4600e+00,5.8835e-02,-5.6176e-01,9.1445e-04,9.3701e-05
2.4637e+00,5.9097e-02,-5.6166e-01,9.1424e-04,9.3651e-05
2.4675e+00,5.9358e-02,-5.6156e-01,9.1402e-04,9.3600e-05
2.4712e+00,5.9621e-02,-5.6146e-01,9.1380e-04,9.3550e-05
2.4750e+00,5.9884e-02,-5.6136e-01,9.1358e-04,9.3500e-05
2.4787e+00,6.0148e-02,-5.6126e-01,9.1336e-04,9.3449e-05
2.4825e+00,6.0413e-02,-5.6116e-01,9.1314e-04,9.3399e-05
2.4862e+00,6.0679e-02,-5.6106e-01,9.1292e-04,9.3349e-05
2.4900e+00,6.0945e-02,-5.6096e-01,9.1270e-04,9.3298e-05
2.4937e+00,6.1212e-02,-5.6086e-01,9.1248e-04,9.3247e-05
2.4975e+00,6.1480e-02,-5.6076e-01,9.1226e-04,9.3197e-05
2.5013e+00,6.1748e-02,-5.6066e-01,9.1203e-04,9.3146e-05
2.5050e+00,6.2018e-02,-5.6055e-01,9.1181e-04,9.3095e-05
2.5088e+00,6.2288e-02,-5.6045e-01,9.1159e-04,9.3044e-05
2.5125e+00,6.2558e-02,-5.6035e-01,9.1137e-04,9.2994e-05
2.5163e+00,6.2830e-02,-5.6025e-01,9.1114e-04,9.2943e-05
2.5200e+00,6.3102e-02,-5.6015e-01,9.1092e-04,9.2892e-05
2.5238e+00,6.3375e-02,-5.6005e-01,9.1070e-04,9.2841e-05
2.5275e+00,6.3649e-02,-5.5994e-01,9.1048e-04,9.2789e-05
2.5313e+00,6.3923e-02,-5.5984e-01,9.1025e-04,9.2738e-05
2.5350e+00,6.4199e-02,-5.5974e-01,9.1003e-04,9.2687e-05
2.5388e+00,6.4474e-02,-5.5964e-01,9.0980e-04,9.2636e-05
2.5425e+00,6.4751e-02,-5.5954e-01,9.0958e-04,9.2584e-05
2.5463e+00,6.5029e-02,-5.5943e-01,9.0935e-04,9.2533e-05
