r,m,nu,rho,P
2.8875e-01,1.0494e-04,-6.2239e-01,1.0402e-03,1.2902e-04
2.9250e-01,1.0908e-04,-6.2237e-01,1.0401e-03,1.2901e-04
2.9625e-01,1.1333e-04,-6.2236e-01,1.0401e-03,1.2900e-04
3.0000e-01,1.1769e-04,-6.2235e-01,1.0401e-03,1.2899e-04
3.0375e-01,1.2215e-04,-6.2233e-01,1.0400e-03,1.2898e-04
3.0750e-01,1.2673e-04,-6.2232e-01,1.0400e-03,1.2898e-04
3.1125e-01,1.3142e-04,-6.2231e-01,1.0400e-03,1.2897e-04
3.1500e-01,1.3623e-04,-6.2229e-01,1.0399e-03,1.2896e-04
3.1875e-01,1.4115e-04,-6.2228e-01,1.0399e-03,1.2895e-04
3.2250e-01,1.4618e-04,-6.2226e-01,1.0399e-03,1.2894e-04
3.2625e-01,1.5134e-04,-6.2225e-01,1.0398e-03,1.2894e-04
3.3000e-01,1.5662e-04,-6.2223e-01,1.0398e-03,1.2893e-04
3.3375e-01,1.6201e-04,-6.2222e-01,1.0397e-03,1.2892e-04
3.3750e-01,1.6753e-04,-6.2220e-01,1.0397e-03,1.2891e-04
3.4125e-01,1.7318e-04,-6.2219e-01,1.0397e-03,1.2890e-04
3.4500e-01,1.7894e-04,-6.2217e-01,1.0396e-03,1.2889e-04
3.4875e-01,1.8484e-04,-6.2216e-01,1.0396e-03,1.2888e-04
3.5250e-01,1.9086e-04,-6.2214e-01,1.0396e-03,1.2887e-04
3.5625e-01,1.9701e-04,-6.2213e-01,1.0395e-03,1.2886e-04
3.6000e-01,2.0330e-04,-6.2211e-01,1.0395e-03,1.2885e-04
3.6375e-01,2.0971e-04,-6.2209e-01,1.0394e-03,1.2884e-04
3.6750e-01,2.1626e-04,-6.2208e-01,1.0394e-03,1.2884e-04
3.7125e-01,2.2294e-04,-6.2206e-01,1.0394e-03,1.2883e-04
3.7500e-01,2.2976e-04,-6.2204e-01,1.0393e-03,1.2882e-04
3.7875e-01,2.3672e-04,-6.2203e-01,1.0393e-03,1.2881e-04
3.8250e-01,2.4381e-04,-6.2201e-01,1.0392e-03,1.2880e-04
3.8625e-01,2.5105e-04,-6.2199e-01,1.0392e-03,1.2879e-04
3.9000e-01,2.5842e-04,-6.2197e-01,1.0392e-03,1.2878e-04
3.9375e-01,2.6594e-04,-6.2196e-01,1.0391e-03,1.2877e-04
3.9750e-01,2.7361e-04,-6.2194e-01,1.0391e-03,1.2875e-04
4.0125e-01,2.8142e-04,-6.2192e-01,1.0390e-03,1.2874e-04
4.0500e-01,2.8937e-04,-6.2190e-01,1.0390e-03,1.2873e-04
4.0875e-01,2.9748e-04,-6.2189e-01,1.0389e-03,1.2872e-04
4.1250e-01,3.0573e-04,-6.2187e-01,1.0389e-03,1.2871e-04
4.1625e-01,3.1414e-04,-6.2185e-01,1.0388e-03,1.2870e-04
4.2000e-01,3.2270e-04,-6.2183e-01,1.0388e-03,1.2869e-04
4.2375e-01,3.3141e-04,-6.2181e-01,1.0388e-03,1.2868e-04
4.2750e-01,3.4028e-04,-6.2179e-01,1.0387e-03,1.2867e-04
4.3125e-01,3.4930e-04,-6.2177e-01,1.0387e-03,1.2866e-04
4.3500e-01,3.5849e-04,-6.2175e-01,1.0386e-03,1.2865e-04
4.3875e-01,3.6783e-04,-6.2173e-01,1.0386e-03,1.2863e-04
4.4250e-01,3.7733e-04,-6.2171e-01,1.0385e-03,1.2862e-04
4.4625e-01,3.8699e-04,-6.2169e-01,1.0385e-03,1.2861e-04
4.5000e-01,3.9682e-04,-6.2167e-01,1.0384e-03,1.2860e-04
4.5375e-01,4.0681e-04,-6.2165e-01,1.0384e-03,1.2859e-04
4.5750e-01,4.1697e-04,-6.2163e-01,1.0383e-03,1.2858e-04
4.6125e-01,4.2729e-04,-6.2161e-01,1.0383e-03,1.2856e-04
4.6500e-01,4.3779e-04,-6.2159e-01,1.0382e-03,1.2855e-04
4.6875e-01,4.4845e-04,-6.2157e-01,1.0382e-03,1.2854e-04
4.7250e-01,4.5929e-04,-6.2155e-01,1.0381e-03,1.2853e-04
4.7625e-01,4.7030e-04,-6.2153e-01,1.0381e-03,1.2851e-04
4.8000e-01,4.8148e-04,-6.2151e-01,1.0380e-03,1.2850e-04
4.8375e-01,4.9284e-04,-6.2148e-01,1.0380e-03,1.2849e-04
4.8750e-01,5.0437e-04,-6.2146e-01,1.0379e-03,1.2848e-04
4.9125e-01,5.1609e-04,-6.2144e-01,1.0379e-03,1.2846e-04
4.9500e-01,5.2798e-04,-6.2142e-01,1.0378e-03,1.2845e-04
4.9875e-01,5.4005e-04,-6.2140e-01,1.0378e-03,1.2844e-04
5.0250e-01,5.5231e-04,-6.2137e-01,1.0377e-03,1.2843e-04
5.0625e-01,5.6475e-04,-6.2135e-01,1.0376e-03,1.2841e-04
5.1000e-01,5.7737e-04,-6.2133e-01,1.0376e-03,1.2840e-04
5.1375e-01,5.9018e-04,-6.2131e-01,1.0375e-03,1.2839e-04
5.1750e-01,6.0318e-04,-6.2128e-01,1.0375e-03,1.2837e-04
5.2125e-01,6.1637e-04,-6.2126e-01,1.0374e-03,1.2836e-04
5.2500e-01,6.2975e-04,-6.2124e-01,1.0374e-03,1.2834e-04
5.2875e-01,6.4332e-04,-6.2121e-01,1.0373e-03,1.2833e-04
5.3250e-01,6.5708e-04,-6.2119e-01,1.0373e-03,1.2832e-04
5.3625e-01,6.7104e-04,-6.2116e-01,1.0372e-03,1.2830e-04
5.4000e-01,6.8519e-04,-6.2114e-01,1.0371e-03,1.2829e-04
5.4375e-01,6.9954e-04,-6.2112e-01,1.0371e-03,1.2827e-04
5.4750e-01,7.1409e-04,-6.2109e-01,1.0370e-03,1.2826e-04
5.5125e-01,7.2884e-04,-6.2107e-01,1.0370e-03,1.2825e-04
5.5500e-01,7.4379e-04,-6.2104e-01,1.0369e-03,1.2823e-04
5.5875e-01,7.5894e-04,-6.2102e-01,1.0368e-03,1.2822e-04
5.6250e-01,7.7430e-04,-6.2099e-01,1.0368e-03,1.2820e-04
5.6625e-01,7.8986e-04,-6.2097e-01,1.0367e-03,1.2819e-04
5.7000e-01,8.0563e-04,-6.2094e-01,1.0367e-03,1.2817e-04
5.7375e-01,8.2160e-04,-6.2092e-01,1.0366e-03,1.2816e-04
5.7750e-01,8.3779e-04,-6.2089e-01,1.0365e-03,1.2814e-04
5.8125e-01,8.5418e-04,-6.2086e-01,1.0365e-03,1.2813e-04
5.8500e-01,8.7079e-04,-6.2084e-01,1.0364e-03,1.2811e-04
5.8875e-01,8.8761e-04,-6.2081e-01,1.0363e-03,1.2810e-04
5.9250e-01,9.0465e-04,-6.2078e-01,1.0363e-03,1.2808e-04
5.9625e-01,9.2190e-04,-6.2076e-01,1.0362e-03,1.2807e-04
6.0000e-01,9.3937e-04,-6.2073e-01,1.0361e-03,1.2805e-04
