r,m,nu,rho,P
1.0800e+00,1.6412e-02,-1.6363e+00,3.0789e-03,1.3462e-03
1.0838e+00,1.6581e-02,-1.6361e+00,3.0784e-03,1.3456e-03
1.0875e+00,1.6752e-02,-1.6358e+00,3.0778e-03,1.3451e-03
1.0913e+00,1.6924e-02,-1.6356e+00,3.0773e-03,1.3445e-03
1.0950e+00,1.7098e-02,-1.6353e+00,3.0767e-03,1.3440e-03
1.0988e+00,1.7272e-02,-1.6351e+00,3.0762e-03,1.3434e-03
1.1025e+00,1.7448e-02,-1.6348e+00,3.0756e-03,1.3428e-03
1.1063e+00,1.7625e-02,-1.6346e+00,3.0751e-03,1.3423e-03
1.1100e+00,1.7802e-02,-1.6343e+00,3.0745e-03,1.3417e-03
1.1138e+00,1.7982e-02,-1.6340e+00,3.0740e-03,1.3411e-03
1.1175e+00,1.8162e-02,-1.6338e+00,3.0734e-03,1.3406e-03
1.1213e+00,1.8343e-02,-1.6335e+00,3.0729e-03,1.3400e-03
1.1250e+00,1.8526e-02,-1.6333e+00,3.0723e-03,1.3394e-03
1.1287e+00,1.8710e-02,-1.6330e+00,3.0718e-03,1.3389e-03
1.1325e+00,1.8895e-02,-1.6327e+00,3.0712e-03,1.3383e-03
1.1362e+00,1.9081e-02,-1.6325e+00,3.0707e-03,1.3377e-03
1.1400e+00,1.9268e-02,-1.6322e+00,3.0701e-03,1.3371e-03
1.1437e+00,1.9457e-02,-1.6319e+00,3.0695e-03,1.3365e-03
1.1475e+00,1.9647e-02,-1.6317e+00,3.0690e-03,1.3360e-03
1.1512e+00,1.9838e-02,-1.6314e+00,3.0684e-03,1.3354e-03
1.1550e+00,2.0030e-02,-1.6312e+00,3.0678e-03,1.3348e-03
1.1587e+00,2.0224e-02,-1.6309e+00,3.0673e-03,1.3342e-03
1.1625e+00,2.0418e-02,-1.6306e+00,3.0667e-03,1.3336e-03
1.1662e+00,2.0614e-02,-1.6303e+00,3.0661e-03,1.3330e-03
1.1700e+00,2.0811e-02,-1.6301e+00,3.0655e-03,1.3324e-03
1.1737e+00,2.1010e-02,-1.6298e+00,3.0650e-03,1.3318e-03
1.1775e+00,2.1209e-02,-1.6295e+00,3.0644e-03,1.3312e-03
1.1812e+00,2.1410e-02,-1.6293e+00,3.0638e-03,1.3306e-03
1.1850e+00,2.1612e-02,-1.6290e+00,3.0632e-03,1.3300e-03
1.1887e+00,2.1816e-02,-1.6287e+00,3.0626e-03,1.3294e-03
1.1925e+00,2.2020e-02,-1.6284e+00,3.0620e-03,1.3288e-03
1.1962e+00,2.2226e-02,-1.6282e+00,3.0615e-03,1.3282e-03
1.2000e+00,2.2433e-02,-1.6279e+00,3.0609e-03,1.3276e-03
1.2037e+00,2.2641e-02,-1.6276e+00,3.0603e-03,1.3270e-03
1.2075e+00,2.2851e-02,-1.6273e+00,3.0597e-03,1.3264e-03
1.2112e+00,2.3062e-02,-1.6270e+00,3.0591e-03,1.3258e-03
1.2150e+00,2.3274e-02,-1.6268e+00,3.0585e-03,1.3252e-03
1.2187e+00,2.3487e-02,-1.6265e+00,3.0579e-03,1.3245e-03
1.2225e+00,2.3702e-02,-1.6262e+00,3.0573e-03,1.3239e-03
1.2262e+00,2.3918e-02,-1.6259e+00,3.0567e-03,1.3233e-03
1.2300e+00,2.4135e-02,-1.6256e+00,3.0561e-03,1.3227e-03
1.2337e+00,2.4354e-02,-1.6254e+00,3.0555e-03,1.3221e-03
1.2375e+00,2.4574e-02,-1.6251e+00,3.0549e-03,1.3214e-03
1.2412e+00,2.4795e-02,-1.6248e+00,3.0543e-03,1.3208e-03
1.2450e+00,2.5017e-02,-1.6245e+00,3.0537e-03,1.3202e-03
1.2487e+00,2.5241e-02,-1.6242e+00,3.0531e-03,1.3195e-03
1.2525e+00,2.5466e-02,-1.6239e+00,3.0524e-03,1.3189e-03
1.2562e+00,2.5692e-02,-1.6236e+00,3.0518e-03,1.3183e-03
1.2600e+00,2.5920e-02,-1.6233e+00,3.0512e-03,1.3177e-03
1.2637e+00,2.6149e-02,-1.6230e+00,3.0506e-03,1.3170e-03
1.2675e+00,2.6379e-02,-1.6228e+00,3.0500e-03,1.3164e-03
1.2712e+00,2.6610e-02,-1.6225e+00,3.0494e-03,1.3157e-03
